date,dividend
1996-04-08,0.06
1996-06-18,0.06
1996-09-17,0.07
1996-12-17,0.07
1997-03-18,0.07
1997-06-17,0.07
1997-09-16,0.07
1997-12-16,0.07
1998-03-17,0.07
1998-06-16,0.07
1998-09-15,0.07
1998-12-22,0.07
1999-03-16,0.07
1999-06-15,0.07
1999-09-21,0.07
1999-12-21,0.07
2000-03-21,0.07
2000-06-20,0.07
2000-09-19,0.07
2000-12-19,0.07
2001-03-20,0.07
2001-06-19,0.07
2001-09-18,0.07
2014-05-07,0.04
2014-08-06,0.04
2014-11-05,0.04
2015-02-04,0.04
2015-05-06,0.04
2015-08-12,0.04
2015-11-10,0.04
2016-02-10,0.04
2016-05-04,0.04
2016-08-10,0.04
2016-11-08,0.04
2017-02-08,0.04
2017-05-03,0.04
2017-08-09,0.04
2017-11-09,0.04
2018-02-08,0.04
2018-05-03,0.05
2018-08-09,0.05
2018-11-08,0.05
2019-01-31,0.05
2019-05-02,0.06
2019-08-08,0.06
2019-11-07,0.06
2020-02-06,0.06
2020-05-01,0.06
2020-08-06,0.06
2020-11-05,0.06
2021-02-04,0.06
2021-04-30,0.06
2021-08-05,0.06
2021-11-04,0.06
2022-02-10,0.06
2022-05-05,0.07
2022-08-04,0.07
2022-11-03,0.07
2023-02-09,0.07
2023-05-04,0.07
2023-08-10,0.07
2023-11-09,0.07
2024-02-08,0.07
2024-05-02,0.07
2024-08-09,0.07
2024-11-08,0.07
2025-02-07,0.07
2025-05-02,0.07
2025-08-08,0.07
2025-11-07,0.07
2026-02-13,0.07
2026-05-01,0.07
