fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,48517000,None,None,None,None,12121000,8430000,None,2518000,None,-6370000,-6357000,None,None,None,None,None,None,None,None,None,None,None,None,5070000,None,None,59100000
2007-03-31,USD,45495000,None,None,None,None,9892000,10653000,None,-2260000,None,-3395000,-39877000,None,None,None,None,None,None,None,None,None,None,None,None,-5877000,None,None,33381000
2008-03-31,USD,59590000,None,None,None,None,9798000,13066000,None,-9667000,None,-8567000,-28562000,None,None,None,None,None,None,None,None,None,None,None,None,1457000000,None,None,36792000
2009-03-31,USD,60231000,None,None,None,None,11165000,12245000,None,1658000,None,-65505000,-22527000,None,None,None,None,None,None,None,None,None,None,None,None,1059000,None,None,-76102000
2010-03-31,USD,29867000,None,None,None,None,12490000,7245000,None,21477000,None,-1350000,-5418000,None,None,None,None,None,None,None,None,None,None,None,None,1824000,None,None,-7544000
2011-03-31,USD,3280000,None,None,None,None,11050000,12543000,None,-9848000,None,-4344000,15794000,None,None,None,None,None,None,None,None,None,None,None,None,2484000,None,None,-36346000
2012-03-31,USD,23587000,None,None,None,None,11862000,13765000,-9823000,-17489000,None,-13541000,474000,None,None,None,None,0,0,None,None,None,None,1436000,None,2913000,9334000,-1186000,-1052000
2013-03-31,USD,42378000,None,None,None,None,12115000,14879000,6712000,10106000,None,-10087000,-1086000,None,None,None,None,0,0,None,None,None,None,295000,None,3334000,32187000,982000,78296000
2014-03-31,USD,29507000,None,None,None,None,13380000,20846000,-9318000,1312000,None,-40425000,1739000,None,None,None,None,0,0,None,None,None,None,2194000,None,3633000,-9351000,-172000,30421000
2015-03-31,USD,38254000,None,None,None,None,14562000,17243000,8302000,-9080000,None,-34079000,-48387000,None,None,None,None,3192000,3192000,None,None,None,None,1607000,None,3895000,-49253000,-5041000,27190000
2016-03-31,USD,52645000,None,None,None,None,20531000,22320000,12409000,2483000,None,-203229000,137003000,None,None,None,None,3212000,3212000,None,None,None,None,242000,None,4063000,-11453000,2128000,19579000
2017-03-31,USD,60450000,None,None,None,None,25162000,14368000,-785000,8173000,None,-224039000,190121000,None,None,None,None,3326000,3326000,None,None,None,None,445000000,None,5914000,25988000,-544000,8984000
2018-03-31,USD,69661000,None,None,None,None,36136000,14515000,-9308000,-12249000,None,-32298000,-59502000,None,None,None,None,3658000,3658000,None,None,None,None,6332000,None,5586000,-14570000,7569000,22065000
2019-03-31,USD,79499000,None,None,None,None,32675000,12288000,-11328000,-15411000,None,2486000,-67778000,None,None,None,None,4652000,4652000,None,None,None,None,4152000,None,6198000,7778000,-6429000,42577000
2020-03-31,USD,106795000,None,None,None,None,29126000,9432000,2899000,15752000,None,-9962000,-51551000,None,None,None,None,5670000,5670000,None,None,None,None,6000000,None,4507000,43357000,-1925000,59672000
2021-03-31,USD,98890000,None,None,None,None,28153000,12300000,21472000,20659000,None,-5548000,-10189000,None,None,None,None,5733000,5733000,None,None,None,None,25000000,None,8022000,87677000,4524000,9106000
2022-03-31,USD,48881000,None,None,None,None,41924000,13104000,-18988000,-40201000,None,-554311000,420700000,None,None,None,None,6562000,6562000,None,None,None,None,2655000,None,11246000,-86737000,-2007000,29660000
2023-03-31,USD,83636000,None,None,None,None,41947000,12632000,-4858000,-9087000,None,-13932000,-49987000,None,None,None,None,8008000,8008000,None,None,None,None,-1001000,None,10425000,19717000,None,48429000
2024-03-31,USD,67198000,None,None,None,None,45945000,24813000,None,-1314000,None,-133364000,48201000,None,None,None,None,8044000,8044000,None,None,None,None,0,None,12039000,None,None,46625000
2025-03-31,USD,45612000,None,None,None,None,48187000,21411000,None,-13042000,None,-19891000,-86747000,None,None,None,None,8042000,8042000,None,None,None,None,-10000000,None,6256000,None,None,-5138000
