fiscalDateEnding,reportedEPS
1996-12-31,0.9
1997-12-31,1.16
1998-12-31,1.34
1999-12-31,1.52
2000-12-31,1.82
2001-12-31,2
2002-12-31,2.2
2003-12-31,2.33
2004-12-31,2.47
2005-12-31,2.87
2006-12-31,3.43
2007-12-31,4.53
2008-12-31,5.21
2009-12-31,4.12
2010-12-31,3.41
2011-12-31,3.73
2012-12-31,3.95
2013-12-31,4.54
2014-12-31,5.1
2015-12-31,4.91
2016-12-31,5.27
2017-12-31,6.42
2018-12-31,7.22
2019-12-31,6.18
2020-12-31,6.69
2021-12-31,7.44
2022-12-31,7.42
2023-12-31,7.66
2024-12-31,8.7
2025-12-31,10.32
2026-03-31,2.84
