fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,779000000,2838000000,2059000000,2059000000,252000000,526000000,74000000,527000000,None,None,None,22000000,None,None,None,109000000,244000000,34000000,None,0,None,252000000,361000000,210000000
2006-03-31,USD,846000000,3013000000,2167000000,2167000000,285000000,557000000,81000000,561000000,None,None,None,28000000,None,None,None,106000000,253000000,45000000,None,0,None,283000000,389000000,208000000
2006-06-30,USD,879000000,3186000000,2307000000,2307000000,298000000,575000000,82000000,581000000,None,None,None,28000000,None,None,None,108000000,278000000,25000000,None,0,None,288000000,396000000,253000000
2006-09-30,USD,802000000,3115000000,2313000000,2313000000,248000000,551000000,86000000,554000000,None,None,None,25000000,None,None,None,108000000,225000000,12000000,None,0,None,243000000,351000000,248000000
2006-12-31,USD,802000000,3102000000,2300000000,2300000000,228000000,571000000,73000000,574000000,None,None,None,24000000,None,None,None,112000000,239000000,-2000000,None,0,None,228000000,340000000,241000000
2007-03-31,USD,897000000,3153000000,2256000000,2256000000,306000000,587000000,83000000,591000000,None,None,None,30000000,None,None,None,109000000,269000000,35000000,None,0,None,299000000,408000000,234000000
2007-06-30,USD,902000000,3248000000,2346000000,2346000000,289000000,613000000,88000000,613000000,None,None,None,41000000,None,None,None,118000000,256000000,16000000,None,0,None,289000000,407000000,246000000
2007-09-30,USD,917000000,3298000000,2381000000,2381000000,301000000,616000000,88000000,616000000,None,None,None,37000000,None,None,None,117000000,263000000,25000000,None,0,None,301000000,418000000,258000000
2007-12-31,USD,946000000,3374000000,2428000000,2428000000,288000000,658000000,77000000,658000000,None,None,None,39000000,None,None,None,125000000,259000000,7000000,None,0,None,288000000,413000000,256000000
2008-03-31,USD,964000000,3496000000,2532000000,2532000000,323000000,641000000,89000000,641000000,None,None,None,38000000,None,None,None,126000000,286000000,42000000,None,0,None,322000000,448000000,247000000
2008-06-30,USD,1210000000,4279000000,3069000000,3069000000,395000000,815000000,111000000,815000000,None,None,None,44000000,None,None,None,154000000,354000000,21000000,None,0,None,395000000,549000000,333000000
2008-09-30,USD,1150000000,4114000000,2964000000,2964000000,374000000,776000000,117000000,776000000,None,None,None,37000000,None,None,None,155000000,354000000,39000000,None,0,None,374000000,529000000,315000000
2008-12-31,USD,861000000,3487000000,2626000000,2626000000,163000000,698000000,100000000,698000000,None,None,None,38000000,None,None,None,157000000,134000000,-29000000,None,0,None,163000000,320000000,163000000
