fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,46743,None,None,None,None,49943,17499,None,None,None,-17499,74658,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-116914
2006-03-31,USD,-341152,None,None,None,None,149574,8533,None,234000,None,-8533,-4858,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,68894
2006-06-30,USD,-38688,None,None,None,None,-46325,42560,None,3171000,None,-42560,-19241,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1333334
2006-09-30,USD,-625285,None,None,None,None,55384,39439,None,2117000,None,-39439,327986,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-12577
2006-12-31,USD,-10026,None,None,None,None,57340,18968,None,None,None,None,-17854,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12011
2007-03-31,USD,-195659,None,None,None,None,55929,16880,None,603000,None,-16880,220722,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,268189
2007-06-30,USD,585475,None,None,None,None,54577,19382,None,None,None,-19382,428905,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,575448
2007-09-30,USD,-324192,None,None,None,None,61052,44403,None,None,None,-44403,133259,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,535136
2007-12-31,USD,-1499955,None,None,None,None,63669,17895,None,None,None,-17895,1049832,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,528123
2008-03-31,USD,-171696,None,None,None,None,58104,85621,None,None,None,-85621,740852,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,419965
