fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,765273,6515624,5750351,5750351,-13986,779259,0,779259,None,None,None,7575,None,None,None,49943,-19914,97000,None,0,None,-13986,35957,-116914
2006-03-31,USD,965191,5030193,4065002,4065002,116894,848297,0,848297,None,None,None,7575,None,None,None,149574,116894,48000,None,0,None,116894,266468,68894
2006-06-30,USD,-904490,2457016,3361506,3361506,-2038334,1133844,0,1133844,None,None,None,0,None,None,None,-46325,-2038334,-705000,None,0,None,-1992009,-2038334,-1333334
2006-09-30,USD,761546,4412931,3651385,3651385,-12577,774123,0,774123,None,None,None,0,None,None,None,55384,-12577,0,None,0,None,-12577,42807,-12577
2006-12-31,USD,821390,6007848,5186458,5186458,25681,795709,0,795709,None,None,None,20000,None,None,None,57340,12011,0,None,0,None,25681,83021,12011
2007-03-31,USD,1358681,5471968,4113287,4113287,435189,923492,0,923492,None,None,None,0,None,None,None,55929,435189,167000,None,0,None,435189,491118,268189
2007-06-30,USD,2188620,7490669,5302049,5302049,926448,1262172,0,1262172,None,None,None,0,None,None,None,54577,926448,351000,None,0,None,926448,981025,575448
2007-09-30,USD,1993620,7256709,5263089,5263089,862136,1131484,0,1131484,None,None,None,0,None,None,None,61052,862136,327000,None,0,None,862136,923188,535136
2007-12-31,USD,1848471,7766131,5917660,5917660,810591,1037880,0,1037880,None,None,None,22000,None,None,None,63669,793123,265000,None,0,None,810591,874260,528123
2008-03-31,USD,1852599,7790754,5938155,5938155,636965,1215634,0,1215634,None,None,None,0,None,None,None,58104,636965,217000,None,0,None,636965,695069,419965
2008-06-30,USD,2001088,9128406,7127318,7127318,552812,1448276,0,1448276,None,None,None,0,None,None,None,64440,552812,183000,None,0,None,552812,617252,369812
2008-09-30,USD,2158193,9434095,7275902,7275902,1352122,806071,0,806071,None,None,None,0,None,None,None,77424,1352122,460000,None,0,None,1352122,1429546,892122
