date,dividend
1989-08-04,0.006667
1989-11-06,0.006667
1990-03-01,0.009333
1990-05-22,0.009333
1990-08-28,0.009333
1990-11-27,0.009333
1991-03-06,0.009333
1991-05-14,0.009333
1991-08-26,0.009333
1991-11-25,0.009333
1992-03-04,0.009333
1992-05-19,0.009333
1992-08-04,0.009333
1992-11-09,0.009333
2002-08-28,0.01
2002-11-26,0.01
2003-03-20,0.01
2003-06-12,0.01
2003-08-27,0.01
2003-11-25,0.01
2004-03-11,0.01
2004-06-14,0.01
2004-08-30,0.01
2004-11-29,0.01
2005-03-11,0.01
2005-06-15,0.01
2005-08-30,0.005
2005-11-29,0.01
2006-03-13,0.01
2006-06-14,0.01
2006-08-30,0.01
2006-11-29,0.01
2007-03-14,0.01
2007-06-13,0.01
2007-08-30,0.01
2007-11-28,0.012
2008-03-19,0.015
2008-06-11,0.015
2008-09-03,0.01
2008-11-26,0.02
2009-03-25,0.02
2009-06-10,0.02
2009-09-02,0.02
2009-11-27,0.02
2010-03-24,0.02
2010-06-02,0.02
2010-09-01,0.02
2010-11-29,0.02
2011-03-30,0.02
2011-06-02,0.02
2011-08-31,0.02
2011-12-01,0.02
2012-04-04,0.02
2012-06-13,0.02
2012-08-30,0.02
2012-11-14,0.02
2013-02-11,0.03
2013-06-11,0.03
2013-08-16,0.03
2013-11-15,0.03
2014-02-25,0.04
2014-06-10,0.04
2014-08-18,0.04
2014-11-17,0.04
2015-02-13,0.08
2015-06-09,0.08
2015-08-10,0.08
2015-11-06,0.08
2016-02-09,0.09
2016-06-07,0.09
2016-08-09,0.09
2016-11-09,0.09
2017-02-10,0.09
2017-06-08,0.09
2017-08-11,0.09
2017-11-06,0.09
2018-02-13,0.09
2018-06-12,0.09
2018-08-14,0.1
2018-11-20,0.1
2019-02-11,0.1
2019-06-11,0.1
2019-08-20,0.11
2019-11-08,0.11
2020-02-10,0.11
2020-06-18,0.11
2020-08-20,0.11
2020-11-09,0.11
2021-02-09,0.11
2021-06-08,0.11
2021-08-10,0.11
2021-11-08,0.11
