fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,3595000,13504000,9909000,9909000,865000,2730000,0,2730000,None,None,None,4000,None,None,None,196000,861000,301000,None,0,None,865000,1061000,560000
2006-03-31,USD,4397000,15911000,11514000,11514000,2109000,2288000,27000,2288000,None,None,None,4000,None,None,None,203000,1734000,761000,None,0,None,2109000,2312000,973000
2006-06-30,USD,4118000,14608000,10490000,10490000,1677000,2441000,0,2441000,None,None,None,4000,None,None,None,221000,1821000,705000,None,0,None,1825000,2046000,1116000
2006-09-30,USD,3224000,15903000,12679000,12679000,832000,2392000,0,2392000,None,None,None,2000,None,None,None,221000,830000,267000,None,0,None,611000,832000,563000
2006-12-31,USD,3390000,14500000,11110000,11110000,990000,2400000,0,2400000,None,None,None,2000,None,None,None,221000,988000,322000,None,0,None,990000,1211000,666000
2007-03-31,USD,6087000,20811000,14724000,14724000,2982000,3105000,3580000,3105000,None,None,None,2000,None,None,None,224000,2880000,-536000,None,0,None,2982000,3206000,3416000
2007-06-30,USD,6679000,19987000,13308000,13308000,3831000,2848000,0,2848000,None,None,None,6000,None,None,None,231000,3825000,1167000,None,0,None,3600000,3831000,2658000
2007-09-30,USD,9897000,23060000,13163000,13163000,6723000,3174000,0,3174000,None,None,None,2000,None,None,None,231000,6721000,2299000,None,0,None,6492000,6723000,4422000
2007-12-31,USD,8647000,20625000,11978000,11978000,5408000,3239000,0,3239000,None,None,None,1000,None,None,None,244000,5711000,1948000,None,0,None,5164000,5408000,3763000
2008-03-31,USD,8939000,22756000,13817000,13817000,5621000,3318000,3579000,3318000,None,None,None,1000,None,None,None,283000,5847000,1656000,None,0,None,5621000,5904000,4191000
2008-06-30,USD,12218000,27647000,15429000,15429000,8396000,3822000,0,3822000,None,None,None,1000,None,None,None,267000,8526000,2842000,None,0,None,8527000,8794000,5684000
2008-09-30,USD,10499000,23915000,13416000,13416000,6568000,3931000,0,3931000,None,None,None,2000,None,None,None,263000,6738000,2326000,None,0,None,6305000,6568000,4412000
2008-12-31,USD,9362000,24701000,15339000,15339000,5795000,3567000,0,3567000,None,None,None,1000,None,None,None,296000,5877000,2087000,None,0,None,5878000,6174000,3790000
2009-03-31,USD,9633000,24848000,15215000,15215000,5569000,3505000,3347000,4064000,None,None,None,1000,None,None,None,285000,5598000,2017000,None,0,None,5985000,6270000,3581000
2009-06-30,USD,8278000,20138000,11860000,11860000,5030000,3248000,0,3248000,None,None,None,1000,None,None,None,420000,5047000,1529000,None,0,None,4878000,5298000,3518000
2009-09-30,USD,5854000,16108000,10254000,10254000,2822000,3032000,0,3032000,None,None,None,33000,None,None,None,420000,2708000,1240000,None,0,None,2572000,2992000,1468000
2009-12-31,USD,3821000,12166000,8345000,8345000,1103000,2718000,0,2718000,None,None,None,33000,None,None,None,419000,1114000,350000,None,0,None,945000,1364000,764000
2010-03-31,USD,4278000,13777000,9499000,9499000,1192000,3095000,3824000,3095000,None,None,None,2000,None,None,None,538000,1192000,581000,None,0,None,-603000,-65000,611000
2010-06-30,USD,3850000,13351000,9501000,9501000,1283000,2567000,0,2567000,None,None,None,7000,None,None,None,291000,1292000,414000,None,0,None,1299000,1590000,878000
2010-09-30,USD,5347000,15723000,10376000,10376000,2328000,3019000,0,3019000,None,None,None,9000,None,None,None,291000,2337000,780000,None,0,None,2346000,2637000,1557000
2010-12-31,USD,4863000,19215000,14352000,14352000,1280000,3583000,0,3583000,None,None,None,14000,None,None,None,302000,1279000,442000,None,0,None,1294000,1596000,837000
2011-03-31,USD,7903000,25946000,18043000,18043000,4009000,3840000,2576000,3894000,None,None,None,62000,None,None,None,764000,3975000,1295000,None,0,None,2266000,3030000,2680000
2011-06-30,USD,8197000,25012000,16815000,16815000,4496000,3651000,0,3701000,None,None,None,20000,None,21000,None,511000,4497000,1481000,None,3016000,None,4517000,5028000,3016000
2011-09-30,USD,12800000,33595000,20795000,20795000,8404000,4339000,0,4396000,None,None,None,185000,None,15000,None,424000,8234000,2766000,None,5468000,None,8419000,8843000,5468000
2011-12-31,USD,6462000,24329000,17867000,17867000,2642000,3764000,0,3820000,None,None,None,55000,None,12000,None,525000,2599000,959000,None,1640000,None,2654000,3179000,1640000
2012-03-31,USD,5176000,20250000,15074000,15074000,1553000,3567000,3197000,3623000,None,None,None,216000,None,10000,None,564000,1347000,918000,None,429000,None,-461000,103000,429000
2012-06-30,USD,6236000,22533000,16297000,16297000,2152000,4028000,0,4084000,None,None,None,80000,None,11000,None,520000,2083000,693000,None,1390000,None,2163000,2683000,1390000
2012-09-30,USD,7913000,25902000,17989000,17989000,3477000,4379000,0,4436000,None,None,None,370000,None,14000,None,520000,3861000,1246000,None,2615000,None,3477000,3997000,2615000
2012-12-31,USD,7128000,25633000,18505000,18505000,3940000,3131000,0,3188000,None,None,None,19000,None,13000,None,520000,3934000,887000,None,3047000,None,3953000,4473000,3047000
2013-03-31,USD,10545000,30905000,20360000,20360000,5693000,4794000,3579000,4852000,None,None,None,7000,None,13000,None,519000,5699000,1603000,None,4096000,None,5693000,6212000,4096000
2013-06-30,USD,10015000,28256000,18241000,18241000,5612000,4346000,0,4403000,None,None,None,5000,None,11000,None,550000,5618000,1810000,None,3808000,None,5623000,6173000,3808000
2013-09-30,USD,8289000,24490000,16201000,16201000,3840000,4393000,0,4449000,None,None,None,4000,None,10000,None,549000,3846000,1257000,None,2589000,None,3850000,4399000,2589000
2013-12-31,USD,6090000,23385000,17295000,17295000,1988000,4047000,0,4102000,None,None,None,11000,None,10000,None,547000,2009000,578000,None,1431000,None,1988000,2535000,1431000
2014-03-31,USD,7418000,26087000,18669000,18669000,3177000,4187000,3436000,4241000,None,None,None,3000,None,63000,None,553000,3237000,920000,None,2317000,None,3271000,3824000,2317000
2014-06-30,USD,7932000,28502000,20570000,20570000,3583000,4295000,0,4349000,None,None,None,3000,None,46000,None,574000,3626000,1234000,None,2392000,None,3629000,4203000,2392000
2014-09-30,USD,10984000,35566000,24582000,24582000,6232000,4694000,0,4752000,None,None,None,3000,None,43000,None,579000,6272000,2086000,None,4186000,None,6275000,6854000,4186000
2014-12-31,USD,10103000,33646000,23543000,23543000,5620000,4424000,0,4483000,None,None,None,2000,None,50000,None,579000,5668000,1676000,None,3992000,None,5670000,6249000,3992000
2015-03-31,USD,12785000,37455000,24670000,24670000,6139000,4870000,3585000,4928000,None,None,None,3000,None,50000,None,576000,6186000,2021000,None,4165000,None,7907000,8483000,4165000
2015-06-30,USD,8037000,27617000,19580000,19580000,3399000,4580000,0,4638000,None,None,None,3000,None,52000,None,621000,3448000,1087000,None,2361000,None,3451000,4072000,2361000
2015-09-30,USD,7135000,22798000,15663000,15663000,2889000,4187000,0,4246000,None,None,None,1000,None,53000,None,622000,2941000,965000,None,1976000,None,2942000,3564000,1976000
2015-12-31,USD,3524000,17323000,13799000,13799000,1570000,3680000,0,3738000,None,None,None,4000,None,72000,None,607000,1638000,364000,None,1274000,None,1642000,2249000,1274000
2016-03-31,USD,4559000,22301000,17742000,17742000,621000,3884000,3746000,3943000,None,None,None,2000,None,84000,None,585000,703000,183000,None,520000,None,705000,1290000,520000
2016-06-30,USD,4111000,22365000,18254000,18254000,-100000,3598000,0,3656000,None,None,None,2000,None,87000,None,582000,-15000,-100000,None,85000,None,-69000,513000,85000
2016-09-30,USD,5010000,21126000,16116000,16116000,1758000,3118000,0,3177000,None,None,None,2000,None,85000,None,583000,1841000,544000,None,1297000,None,1843000,2426000,1297000
2016-12-31,USD,6301000,22654000,16353000,16353000,2497000,3746000,0,3804000,None,None,None,3000,None,100000,None,581000,2594000,754000,None,1840000,None,2597000,3178000,1840000
2017-03-31,USD,6739000,25624000,18885000,18885000,2518000,4162000,3863000,4221000,None,None,None,3000,None,114000,None,580000,2629000,828000,None,1801000,None,2632000,3212000,1801000
2017-06-30,USD,4866000,20851000,15985000,15985000,1185000,3623000,0,3681000,None,None,None,3000,None,151000,None,555000,1333000,398000,None,935000,None,1336000,1891000,935000
2017-09-30,USD,3830000,17224000,13394000,13394000,-186000,3640000,0,3700000,None,None,None,2000,None,162000,None,556000,-26000,-36000,None,10000,None,-24000,532000,10000
2017-12-31,USD,3585000,17281000,13696000,13696000,-15297000,4007000,0,4066000,None,None,None,3000,None,142000,None,556000,-15158000,-3536000,None,-11622000,None,-15155000,-14599000,-11622000
2018-03-31,USD,5049000,22178000,17129000,17129000,850000,4140000,3211000,4199000,None,None,None,4000,None,151000,None,555000,997000,164000,None,833000,None,1001000,1556000,833000
2018-06-30,USD,7142000,29551000,22409000,22409000,2532000,4551000,0,4610000,None,None,None,2000,None,289000,None,549000,3025000,702000,None,2323000,None,3027000,3576000,2323000
2018-09-30,USD,6227000,21441000,15214000,15214000,1449000,4718000,0,4778000,None,None,None,1000,None,351000,None,550000,2005000,178000,None,1827000,None,2006000,2556000,1827000
2018-12-31,USD,3742000,17198000,13456000,13456000,-566000,4249000,0,4308000,None,None,None,5000,None,404000,None,59000,39000,-56000,None,95000,None,533000,592000,95000
2019-03-31,USD,4798000,23641000,18843000,18843000,-5833000,4123000,3538000,4182000,None,414000,414000,4000,None,418000,None,558000,-5214000,-661000,None,-4553000,None,-5210000,-4652000,-4553000
2019-06-30,USD,4714000,20593000,15879000,15879000,-376000,4556000,None,5090000,None,396000,399000,3000,None,399000,None,501000,107000,25000,None,82000,None,110000,611000,82000
