fiscalDateEnding,reportedEPS
1996-12-31,1.68
1997-12-31,1.97
1998-12-31,2.21
1999-12-31,1.66
2000-12-31,2.68
2001-12-31,-0.42
2002-12-31,1.78
2003-12-31,4.19
2004-12-31,3.3
2005-12-31,3.01
2006-12-31,7.25
2007-12-31,8.07
2008-12-31,7.72
2009-12-31,8.16
2010-12-31,7.77
2011-12-31,6.96
2012-12-31,7.66
2013-12-31,9.34
2014-12-31,9.8
2015-12-31,9.77
2016-12-31,10.11
2017-12-31,7.13
2018-12-31,9.45
2019-12-31,10.12
2020-12-31,7.3
2021-12-31,12.59
2022-12-31,15.24
2023-12-31,19.82
2024-12-31,22.51
2025-12-31,24.33
2026-03-31,6.82
