fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1998-03-31,1998-04-28,0.09,0.07,0.02,28.5714,pre-market
1998-06-30,1998-07-28,0.14,0.15,-0.01,-6.6667,pre-market
1998-09-30,1998-10-29,0.32,0.25,0.07,28,pre-market
1998-12-31,1999-02-17,0.33,0.29,0.04,13.7931,pre-market
1999-03-31,1999-04-27,0.18,0.16,0.02,12.5,pre-market
1999-06-30,1999-07-27,0.4,0.38,0.02,5.2632,pre-market
1999-09-30,1999-10-28,0.6,0.59,0.01,1.6949,pre-market
1999-12-31,2000-02-29,0.48,0.47,0.01,2.1277,pre-market
2000-03-31,2000-04-27,0.19,0.19,0,0,pre-market
2000-06-30,2000-07-27,0.51,0.51,0,0,pre-market
2000-09-30,2000-10-27,0.79,0.79,0,0,pre-market
2000-12-31,2001-02-28,0.4,0.4,0,0,pre-market
2001-03-31,2001-04-27,0.04,0.03,0.01,33.3333,pre-market
2001-06-30,2001-07-25,0.52,0.52,0,0,pre-market
2001-09-30,2001-10-25,0.63,0.63,0,0,pre-market
2001-12-31,2002-02-26,0.34,0.33,0.01,3.0303,pre-market
2002-03-31,2002-04-24,0.08,0.08,0,0,pre-market
2002-06-30,2002-07-24,0.51,0.52,-0.01,-1.9231,pre-market
2002-09-30,2002-10-23,0.43,0.47,-0.04,-8.5106,pre-market
2002-12-31,2003-02-24,0.09,0.11,-0.02,-18.1818,pre-market
2003-03-31,2003-04-24,-0.11,-0.07,-0.04,-57.1429,pre-market
2003-06-30,2003-07-24,0.25,0.33,-0.08,-24.2424,pre-market
2003-09-30,2003-10-23,0.44,0.4,0.04,10,pre-market
2003-12-31,2004-02-25,0.15,0.16,-0.01,-6.25,pre-market
2004-03-31,2004-04-22,-0.08,-0.1,0.02,20,pre-market
2004-06-30,2004-07-21,0.42,0.35,0.07,20,pre-market
2004-09-30,2004-10-20,0.58,0.58,0,0,pre-market
2004-12-31,2005-02-15,0.25,0.26,-0.01,-3.8462,pre-market
2005-03-31,2005-05-04,0.11,0.13,-0.02,-15.3846,pre-market
2005-06-30,2005-08-09,0.48,0.5,-0.02,-4,pre-market
2005-09-30,2005-11-01,0.71,0.66,0.05,7.5758,pre-market
2005-12-31,2006-03-07,0.48,0.31,0.17,54.8387,pre-market
2006-03-31,2006-05-09,0.19,0.19,0,0,pre-market
2006-06-30,2006-08-07,0.56,0.63,-0.07,-11.1111,pre-market
2006-09-30,2006-10-31,0.88,0.87,0.01,1.1494,pre-market
2006-12-31,2007-02-26,0.71,0.64,0.07,10.9375,pre-market
2007-03-31,2007-05-02,0.3,0.28,0.02,7.1429,pre-market
2007-06-30,2007-08-01,0.6,0.65,-0.05,-7.6923,pre-market
2007-09-30,2007-10-31,0.94,0.93,0.01,1.0753,pre-market
2007-12-31,2008-02-28,0.84,0.73,0.11,15.0685,pre-market
