fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2020-12-31,None,1691958,None,None,None,None,106168,999,None,None,None,-999,554208,None,None,None,None,None,None,None,None,None,None,None,None,104616,None,None,-2487593
2021-03-31,USD,-2314957,None,None,None,None,87716,0,None,None,None,None,1459661,None,None,None,None,None,None,None,None,None,None,None,None,107794,None,None,-1519682
2021-06-30,USD,-1497100,None,None,None,None,86785,3008,None,-721042,None,-3008,4879595,None,None,None,None,None,None,None,None,None,None,None,None,100571,None,None,-1074911
2021-09-30,USD,-502434,None,None,None,None,88531,594317,None,None,None,-342896,4878008,None,None,None,None,None,None,None,None,None,None,None,None,117571,None,None,-1298122
2021-12-31,USD,-1608699,None,None,None,None,102065,325162,None,795411,None,-576583,13283100,None,None,None,None,None,None,None,None,None,None,None,None,99645,None,None,-11234914
2022-03-31,USD,-4200250,None,None,None,None,111319,1675238,None,-721042,None,-1675238,267000,None,None,None,None,None,None,None,None,None,None,None,None,200157,None,None,-3504002
2022-06-30,USD,-5710164,None,None,None,None,117086,1404961,None,-1659387,None,-1404961,133333,None,None,None,None,None,None,None,None,None,None,None,None,188657,None,None,-3356956
2022-09-30,USD,-21624129,None,None,None,None,141901,3725449,156786,-3178567,None,-3725449,53315542,None,None,None,None,4957366,4957366,None,None,None,None,-50549335,None,235593,15321471,None,-6083670
2022-12-31,USD,-5740439,None,None,None,None,146643,7441361,-985084,-1107916,None,-12400620,52915210,None,None,None,None,None,None,None,None,None,None,-50549335,None,1977768,-18141059,None,-8223115
2023-03-31,USD,-8833201,None,None,None,None,273099,1493978,-1012210,-4346657,None,3465285,59190,None,None,None,None,None,None,None,None,None,None,59190,None,1214863,-5308726,None,-10180020
2023-06-30,USD,-4138423,None,None,None,None,53209,4608275,-1012210,-1522435,None,-4608275,621444,None,None,None,None,None,None,None,None,None,None,59190,None,1862164,-5308726,None,20673440
2023-09-30,USD,-3464270,None,None,None,None,160744,4642858,None,-1424386,None,-4642858,10525480,None,None,None,None,None,None,None,None,None,None,None,None,917993,None,None,-17678787
2023-12-31,USD,-5252032,None,None,None,None,242360,888042,None,-4287660,None,None,42500,None,None,None,None,None,None,None,None,None,None,None,None,432053,None,None,-39542589
2024-03-31,USD,-6660282,None,None,None,None,426185,324147,None,-15930,None,68482,12025709,None,None,None,None,None,None,None,None,None,None,None,None,530655,None,None,413612
2024-06-30,USD,-8390916,None,None,None,None,411586,27795,None,-2780,None,6098,10320454,None,None,None,None,None,None,None,None,None,None,None,None,809310,None,None,-5373320
2024-09-30,USD,-5077229,None,None,None,None,446087,114770,None,-30714,None,-102974,22079163,None,None,None,None,None,None,None,None,None,None,None,None,532539,None,None,-11356956
2024-12-31,USD,-4073140,None,None,None,None,452970,34888,None,-27969,None,None,2150000,None,None,None,None,None,None,None,None,None,None,None,None,430550,None,None,-118589985
2025-03-31,USD,-6649883,None,None,None,None,480376,47989,None,-12039,None,-3919981,19438121,None,None,None,None,None,None,None,None,None,None,None,None,312679,None,None,-7567187
2025-06-30,USD,-7356569,None,None,None,None,574563,749,None,42553,None,250,-34581,None,None,None,None,None,None,None,None,None,None,None,None,257336,None,None,-7454176
2025-09-30,USD,-4937483,None,None,None,None,590820,1117,None,-1407,None,-1119,7767548,None,None,None,None,None,None,None,None,None,None,None,None,398225,None,None,-6639948
2025-12-31,USD,-4060549,None,None,None,None,699067,912956,None,0,None,None,7545807,None,None,None,None,None,None,None,None,None,None,None,None,328315,None,None,-19167091
2026-03-31,None,-4060549,None,None,None,None,218691,912951,None,459186,None,-1412806,7545807,None,None,None,None,None,None,None,None,None,None,None,None,15636,None,None,-12408094
