fiscalDateEnding,reportedEPS
1999-12-31,0.47
2000-12-31,0.66
2001-12-31,0.24
2002-12-31,0.09
2003-12-31,-0.02
2004-12-31,0.66
2005-12-31,1.48
2006-12-31,2.04
2007-12-31,1.45
2008-12-31,2.21
2009-12-31,2.96
2010-12-31,2.28
2011-12-31,3.11
2012-12-31,1.28
2013-12-31,-0.04
2014-12-31,0.94
2015-12-31,-0.39
2016-12-31,-1.7639
2017-12-31,1.17
2018-12-31,1.35
2019-12-31,0.93
2020-12-31,0.99
2021-12-31,1.59
2022-12-31,2.51
2023-12-31,1.87
2024-12-31,1.79
2025-12-31,2.52
2026-03-31,1.2041
