fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1999-06-30,1999-07-27,0.22,0.17,0.05,29.4118,pre-market
1999-09-30,1999-10-27,0.07,0.09,-0.02,-22.2222,pre-market
1999-12-31,2000-01-25,0.18,0.18,0,0,pre-market
2000-03-31,2000-04-26,0.2,0.17,0.03,17.6471,pre-market
2000-06-30,2000-07-27,0.24,0.23,0.01,4.3478,pre-market
2000-09-30,2000-10-24,0.03,0.04,-0.01,-25,pre-market
2000-12-31,2001-01-25,0.19,0.24,-0.05,-20.8333,pre-market
2001-03-31,2001-04-26,0.3,0.28,0.02,7.1429,pre-market
2001-06-30,2001-09-29,-0.07,0.23,-0.3,-130.4348,post-market
2001-09-30,2001-10-23,-0.07,0.04,-0.11,-275,pre-market
2001-12-31,2002-01-24,0.08,0.09,-0.01,-11.1111,pre-market
2002-03-31,2002-04-25,0.04,0.07,-0.03,-42.8571,pre-market
2002-06-30,2002-07-24,0.06,0.06,0,0,pre-market
2002-09-30,2002-10-24,-0.04,-0.09,0.05,55.5556,pre-market
2002-12-31,2003-01-28,0.03,None,0,None,pre-market
2003-03-31,2003-04-24,0.02,0.01,0.01,100,pre-market
2003-06-30,2003-07-24,0.07,0.09,-0.02,-22.2222,pre-market
2003-09-30,2003-10-28,-0.04,0.02,-0.06,-300,pre-market
2003-12-31,2004-01-28,-0.07,-0.08,0.01,12.5,pre-market
2004-03-31,2004-04-22,0.17,0.06,0.11,183.3333,pre-market
2004-06-30,2004-07-26,0.14,0.11,0.03,27.2727,pre-market
2004-09-30,2004-10-28,-0.06,-0.14,0.08,57.1429,pre-market
2004-12-31,2005-01-27,0.41,0.22,0.19,86.3636,pre-market
2005-03-31,2005-04-28,0.41,0.29,0.12,41.3793,pre-market
2005-06-30,2005-07-28,0.33,0.33,0,0,pre-market
2005-09-30,2005-10-27,0.27,0.39,-0.12,-30.7692,pre-market
2005-12-31,2006-01-26,0.47,0.4,0.07,17.5,pre-market
2006-03-31,2006-04-27,0.67,0.61,0.06,9.8361,pre-market
2006-06-30,2006-07-27,0.57,0.63,-0.06,-9.5238,pre-market
2006-09-30,2006-10-26,0.27,0.46,-0.19,-41.3043,pre-market
2006-12-31,2007-01-25,0.53,0.56,-0.03,-5.3571,pre-market
2007-03-31,2007-04-26,0.61,0.56,0.05,8.9286,pre-market
2007-06-30,2007-07-26,0.83,0.6,0.23,38.3333,pre-market
2007-09-30,2007-10-25,-0.03,0.25,-0.28,-112,pre-market
2007-12-31,2008-01-29,0.04,0.34,-0.3,-88.2353,pre-market
2008-03-31,2008-04-24,0.41,0.49,-0.08,-16.3265,pre-market
2008-06-30,2008-07-31,0.54,0.8,-0.26,-32.5,pre-market
2008-09-30,2008-10-23,0.49,0.43,0.06,13.9535,pre-market
2008-12-31,2009-01-29,0.77,0.63,0.14,22.2222,pre-market
2009-03-31,2009-04-23,1.08,0.93,0.15,16.129,pre-market
2009-06-30,2009-07-30,0.62,0.8,-0.18,-22.5,pre-market
2009-09-30,2009-10-22,0.48,0.66,-0.18,-27.2727,pre-market
2009-12-31,2010-01-28,0.78,0.74,0.04,5.4054,pre-market
2010-03-31,2010-04-29,0.85,0.76,0.09,11.8421,pre-market
2010-06-30,2010-07-29,0.45,0.68,-0.23,-33.8235,pre-market
