fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1997-06-30,1997-07-31,-0.0916,None,0,None,pre-market
1997-09-30,1997-10-31,-0.0986,None,0,None,pre-market
1997-12-31,1998-01-31,0.5107,None,0,None,pre-market
1998-03-31,1998-04-30,0.5925,None,0,None,pre-market
1998-06-30,1998-07-31,-0.0661,None,0,None,pre-market
1998-09-30,1998-10-31,-0.0786,None,0,None,pre-market
1998-12-31,1999-01-31,-0.0592,None,0,None,pre-market
1999-03-31,1999-04-30,0.7526,None,0,None,pre-market
1999-06-30,1999-07-31,-0.0949,None,0,None,pre-market
1999-09-30,1999-10-31,-0.1143,None,0,None,pre-market
1999-12-31,2000-01-31,-0.018,None,0,None,pre-market
2000-03-31,2000-04-30,0.865,None,0,None,pre-market
2000-06-30,2000-07-31,-0.1387,None,0,None,pre-market
2000-09-30,2000-10-31,-0.1358,None,0,None,pre-market
2000-12-31,2001-01-31,0.0153,None,0,None,pre-market
2001-03-31,2001-04-30,1.0125,None,0,None,pre-market
2001-06-30,2001-07-31,-0.0837,None,0,None,pre-market
2001-09-30,2001-11-29,-0.0768,None,0,None,pre-market
2001-12-31,2002-02-28,0.0787,None,0,None,pre-market
2002-03-31,2002-06-13,1.23,None,0,None,pre-market
2002-06-30,2002-08-28,-0.0263,None,0,None,pre-market
2002-09-30,2002-11-27,-0.1044,None,0,None,pre-market
2002-12-31,2003-02-25,0.3632,None,0,None,pre-market
2003-03-31,2003-06-12,1.355,None,0,None,pre-market
2003-06-30,2003-08-27,0.0289,None,0,None,pre-market
2003-09-30,2003-11-26,0.0286,None,0,None,pre-market
2003-12-31,2004-02-25,0.2948,None,0,None,pre-market
2004-03-31,2004-06-10,1.615,None,0,None,pre-market
2004-06-30,2004-08-24,-0.1307,None,0,None,pre-market
2004-09-30,2004-11-23,-0.1585,None,0,None,pre-market
2004-12-31,2005-02-24,0.2738,None,0,None,pre-market
2005-03-31,2005-06-08,1.8302,None,0,None,pre-market
2005-06-30,2005-09-01,-0.0428,None,0,None,pre-market
2005-09-30,2005-11-17,-0.2646,None,0,None,pre-market
2005-12-31,2006-02-23,0.0365,None,0,None,pre-market
2006-03-31,2006-06-07,1.7689,None,0,None,pre-market
2006-06-30,2006-08-31,-0.4059,None,0,None,pre-market
2006-09-30,2006-11-30,-0.4863,None,0,None,pre-market
2006-12-31,2007-02-23,-0.1869,None,0,None,pre-market
2007-03-31,2007-06-21,-0.2649,None,0,None,pre-market
2007-06-30,2007-08-30,-0.9343,None,0,None,pre-market
2007-09-30,2007-12-11,-1.5469,None,0,None,pre-market
2007-12-31,2008-03-06,-0.1457,None,0,None,pre-market
2008-06-30,2008-09-04,-0.4057,None,0,None,pre-market
2008-09-30,2008-12-09,-0.412,None,0,None,pre-market
2008-12-31,2009-03-06,0.1398,None,0,None,pre-market
2009-06-30,2009-09-04,-0.4006,None,0,None,pre-market
2009-09-30,2009-12-08,-0.3834,None,0,None,pre-market
2009-12-31,2010-03-09,0.1509,None,0,None,pre-market
2010-03-31,2010-06-25,2.1064,None,0,None,pre-market
2010-06-30,2010-09-03,-0.4088,None,0,None,pre-market
2010-09-30,2010-12-08,-0.3554,None,0,None,pre-market
2010-12-31,2011-03-10,-0.0422,None,0,None,pre-market
2011-03-31,2011-06-24,2.1483,None,0,None,pre-market
2011-06-30,2011-09-02,-0.5735,None,0,None,pre-market
2011-09-30,2011-12-02,-0.4728,None,0,None,pre-market
2011-12-31,2012-03-08,-0.0114,None,0,None,pre-market
2012-03-31,2012-06-27,1.9926,None,0,None,pre-market
2012-06-30,2012-09-06,-0.3879,None,0,None,pre-market
2012-09-30,2012-12-06,-0.3884,None,0,None,pre-market
2012-12-31,2013-03-08,-0.0654,None,0,None,pre-market
2013-03-31,2013-06-13,2.417,None,0,None,pre-market
2013-06-30,2013-07-25,1.33,1.26,0.07,5.5556,pre-market
2013-09-30,2013-12-10,-0.42,-0.4,-0.02,-5,pre-market
2013-12-31,2014-03-07,-0.7836,None,0,None,pre-market
2014-03-31,2014-06-11,3.24,3.23,0.01,0.3096,pre-market
2014-06-30,2014-09-03,-0.45,-0.37,-0.08,-21.6216,pre-market
2014-09-30,2014-12-08,-0.13,-0.37,0.24,64.8649,pre-market
2014-12-31,2015-03-04,2.69,-0.17,2.86,1682.3529,pre-market
2015-03-31,2015-06-08,-0.35,2.69,-3.04,-113.0112,pre-market
2015-06-30,2015-09-01,-0.51,-0.4,-0.11,-27.5,pre-market
2015-09-30,2015-12-07,-0.34,-0.42,0.08,19.0476,pre-market
2015-12-31,2016-03-03,3.16,-0.24,3.4,1416.6667,pre-market
2016-03-31,2016-06-09,-0.55,3.15,-3.7,-117.4603,pre-market
2016-06-30,2016-08-30,-0.55,-0.4,-0.15,-37.5,pre-market
2016-09-30,2016-12-07,-0.67,-0.48,-0.19,-39.5833,pre-market
2016-12-31,2017-03-07,-0.49,-0.53,0.04,7.5472,pre-market
2017-03-31,2017-06-13,3.76,3.52,0.24,6.8182,pre-market
2017-06-30,2017-08-29,-0.62,-0.53,-0.09,-16.9811,pre-market
2017-09-30,2017-12-06,-0.71,-0.67,-0.04,-5.9701,pre-market
2017-12-31,2018-03-06,-1.16,-1.31,0.15,11.4504,pre-market
2018-03-31,2018-06-12,5.43,5.27,0.16,3.0361,pre-market
2018-06-30,2018-08-28,-0.72,-0.77,0.05,6.4935,pre-market
2018-09-30,2018-12-06,-0.83,-0.93,0.1,10.7527,pre-market
2018-12-31,2019-03-07,-0.58,-0.55,-0.03,-5.4545,pre-market
2019-03-31,2019-06-11,4.32,4.32,0,0,pre-market
2019-06-30,2019-08-28,-0.72,-0.72,0,0,pre-market
2019-09-30,2019-12-04,-0.85,-0.85,0,0,pre-market
2019-12-31,2020-03-05,-0.59,-0.59,0,0,pre-market
2020-03-31,2020-06-16,3.01,3.01,0,0,pre-market
2020-06-30,2020-09-01,0.55,0.34,0.21,61.7647,pre-market
2020-09-30,2020-12-08,-1.09,-0.9389,-0.1511,-16.0933,pre-market
2020-12-31,2021-03-09,-1.17,-1.29,0.12,9.3023,pre-market
2021-03-31,2021-06-15,5.16,5.1,0.06,1.1765,pre-market
2021-06-30,2021-08-30,-0.84,0.5,-1.34,-268,pre-market
2021-09-30,2021-12-06,-1.09,-0.94,-0.15,-15.9574,pre-market
2021-12-31,2022-03-09,4.06,-0.638,4.698,736.3636,pre-market
2022-03-31,2022-05-10,4.11,3.75,0.36,9.6,pre-market
2022-06-30,2022-08-09,1.43,1.24,0.19,15.3226,pre-market
2022-09-30,2022-11-01,-0.99,-1,0.01,1,pre-market
2022-12-31,2023-01-30,-1.43,-0.95,-0.48,-50.5263,pre-market
2023-03-31,2023-05-09,4.2,4.47,-0.27,-6.0403,pre-market
2023-06-30,2023-08-15,2.05,1.88,0.17,9.0426,pre-market
2023-09-30,2023-11-07,-1.05,-1.12,0.07,6.25,pre-market
2023-12-31,2024-02-06,-1.27,-1.56,0.29,18.5897,pre-market
2024-03-31,2024-05-09,4.94,4.62,0.32,6.9264,pre-market
2024-06-30,2024-08-15,1.89,1.74,0.15,8.6207,pre-market
2024-09-30,2024-11-07,-1.17,-1.21,0.04,3.3058,post-market
2024-12-31,2025-02-04,-1.73,-1.61,-0.12,-7.4534,post-market
2025-03-31,2025-05-07,5.38,5.17,0.21,4.0619,post-market
2025-06-30,2025-08-12,2.27,2.83,-0.56,-19.788,post-market
2025-09-30,2025-11-06,-1.2,-1.35,0.15,11.1111,post-market
2025-12-31,2026-02-03,-1.84,-1.83,-0.01,-0.5464,pre-market
