fiscalDateEnding,reportedEPS
1997-06-30,-0.0916
1998-06-30,0.9385
1999-06-30,0.5199
2000-06-30,0.594
2001-06-30,0.8083
2002-06-30,1.2056
2003-06-30,1.6427
2004-06-30,1.8077
2005-06-30,1.9027
2006-06-30,1.1349
2007-06-30,-1.8724
2008-06-30,-2.0983
2009-06-30,-0.6728
2010-06-30,1.4651
2011-06-30,1.1772
2012-06-30,1.1205
2013-06-30,3.2932
2014-06-30,1.5864
2015-06-30,1.7
2016-06-30,1.72
2017-06-30,1.98
2018-06-30,2.84
2019-06-30,2.19
2020-06-30,2.12
2021-06-30,2.06
2022-06-30,8.51
2023-06-30,3.83
2024-06-30,4.51
2025-06-30,4.75
2026-03-31,-3.04
