fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-12-31,USD,419300000,None,None,None,None,58400000,63000000,None,-30900000,None,-148500000,-278500000,None,None,None,None,None,None,None,None,None,None,None,None,11900000,None,None,304700000
2017-12-31,USD,363800000,None,None,None,None,66100000,68400000,None,13200000,None,-258300000,-114800000,None,None,None,None,None,None,None,None,None,None,None,None,11800000,None,None,373300000
2018-12-31,USD,421000000,None,None,None,None,86400000,42400000,None,-37900000,None,-122600000,-290500000,None,None,None,None,12700000,12700000,None,None,None,None,None,None,13800000,None,None,385500000
2019-12-31,USD,545200000,None,None,None,None,84500000,38000000,None,25300000,None,-40300000,-499800000,None,None,None,None,12700000,12700000,None,None,None,None,None,None,13100000,None,None,436500000
2020-12-31,USD,691300000,None,None,None,None,78300000,35700000,41900000,-7000000,None,-41700000,-283900000,None,None,None,None,12700000,12700000,None,None,None,None,1600000,None,22500000,365700000,None,342000000
2021-12-31,USD,481100000,None,None,None,None,88300000,47800000,-4200000,-34600000,None,-1007700000,725500000,None,None,None,None,12700000,12700000,None,None,None,None,7500000,None,25500000,198900000,None,413000000
2022-12-31,USD,321200000,None,None,None,None,118900000,60000000,-76900000,-74300000,None,-329900000,-347900000,None,None,None,None,15900000,15900000,None,None,None,None,-328000000,None,24300000,-356600000,None,401300000
2023-12-31,USD,455000000,None,None,None,None,125000000,60100000,None,48900000,None,69300000,-387800000,None,None,None,None,15500000,15500000,None,None,None,None,-74700000,None,31500000,None,None,376900000
2024-12-31,USD,427500000,None,None,None,None,127100000,82700000,None,-48500000,None,-11400000,-392300000,None,None,None,None,15200000,15200000,None,None,None,None,-224700000,None,31600000,None,None,422200000
2025-12-31,USD,511000000,None,None,None,None,125200000,69900000,None,10900000,None,-20700000,-371300000,None,None,None,None,14700000,14700000,None,None,None,None,-300200000,None,30100000,None,None,406100000
