fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,42496000,87303000,44807000,44807000,12864000,29632000,None,29632000,None,None,None,None,None,None,None,2164000,12073000,5079000,None,None,None,12864000,15028000,6994000
2006-03-31,USD,44312000,87696000,43384000,43384000,14180000,30132000,None,30132000,None,None,None,498000,None,None,None,1838000,14678000,5944000,None,None,None,14180000,16018000,8734000
2006-06-30,USD,38207000,79965000,41758000,41758000,3010000,34838000,None,35197000,None,None,None,383000,None,None,None,2245000,3752000,1328000,None,None,None,3010000,5255000,2424000
2006-09-30,USD,64675000,127745000,63070000,63070000,21983000,42692000,None,42692000,None,None,None,177000,None,None,None,2691000,22160000,6190000,None,None,None,21983000,24674000,15970000
2006-12-31,USD,68406000,135283000,66877000,66877000,17745000,50661000,None,50661000,None,None,None,1058000,None,None,None,3050000,18497000,6646000,None,None,None,17745000,20795000,11851000
2007-03-31,USD,60581000,124329000,63748000,63748000,16037000,44544000,None,44544000,None,None,None,None,None,None,None,2972000,16731000,6790000,None,None,None,16037000,19009000,9941000
2007-06-30,USD,59099000,120531000,61432000,61432000,8165000,50934000,None,50934000,None,None,None,None,None,None,None,3144000,9665000,3953000,None,None,None,8165000,11309000,5712000
2007-09-30,USD,94517000,186863000,92346000,92346000,33809000,60708000,None,60708000,None,None,None,None,None,None,None,3880000,34483000,14453000,None,None,None,33809000,37689000,20030000
2007-12-31,USD,90847000,174838000,83991000,83991000,28254000,62593000,None,62593000,None,None,None,None,None,None,None,4626000,28164000,11289000,None,None,None,28254000,32880000,16875000
2008-03-31,USD,74835000,157342000,82507000,82507000,4299000,70536000,None,70536000,None,None,None,None,None,None,None,4490000,4809000,1939000,None,None,None,4299000,8789000,2870000
2008-06-30,USD,70904000,156677000,85773000,85773000,3274000,67630000,None,67630000,None,None,None,None,None,None,None,5283000,2488000,1113000,None,None,None,3274000,8557000,1375000
2008-09-30,USD,118267000,231946000,113679000,113679000,46479000,71788000,None,71788000,None,None,None,None,None,None,None,5710000,44743000,19080000,None,None,None,46479000,52189000,25663000
2008-12-31,USD,90942000,179279000,88337000,88337000,22873000,68069000,None,68069000,None,None,None,850000,None,None,None,5864000,17860000,9539000,None,None,None,22873000,28737000,8321000
2009-03-31,USD,89224000,200000000,110776000,110776000,7896000,82655000,None,81328000,None,None,None,860000,None,None,None,6832000,7049000,3087000,None,None,None,7909000,14741000,3962000
2009-06-30,USD,73729000,164648000,90919000,90919000,3381000,70897000,None,70348000,None,None,None,583000,None,None,None,6701000,2436000,997000,None,None,None,3381000,10082000,1439000
2009-09-30,USD,133320000,269546000,136226000,136226000,47063000,86992000,None,86257000,None,None,None,466000,None,None,None,7262000,46693000,20511000,None,None,None,47159000,54421000,26182000
2009-12-31,USD,114141000,222217000,108076000,108076000,26933000,87208000,None,87208000,None,None,None,435000,None,None,None,7454000,26240000,11038000,None,None,None,26675000,34129000,15202000
2010-03-31,USD,107631000,229407000,121776000,121776000,13584000,94047000,None,94047000,None,None,None,546000,None,None,None,7597000,12353000,5183000,None,None,None,12899000,20496000,7170000
2010-06-30,USD,99926000,204786000,104860000,104860000,6892000,93034000,0,93034000,None,None,None,580000,None,None,None,7752000,6145000,2643000,None,None,None,6725000,14477000,3502000
2010-09-30,USD,167372000,328568000,161196000,161196000,56689000,110683000,0,110683000,None,None,None,542000,None,None,None,7842000,55963000,21106000,None,None,None,56505000,64347000,34857000
2010-12-31,USD,155578000,301166000,145588000,145588000,35190000,120388000,None,120388000,None,None,None,590000,None,None,None,8130000,34458000,11510000,None,None,None,35048000,43178000,22948000
2011-03-31,USD,145051000,312699000,167648000,167648000,21142000,123909000,0,123909000,None,None,None,579000,None,None,None,8613000,20053000,7914000,None,0,None,20632000,29245000,12139000
2011-06-30,USD,134779000,291336000,156557000,156557000,11358000,123421000,0,123421000,None,None,None,297000,None,None,None,8117000,10699000,4458000,None,0,None,10996000,19113000,6241000
2011-09-30,USD,225101000,465523000,240422000,240422000,74965000,150136000,0,150136000,None,None,None,1552000,None,None,None,9238000,72220000,26233000,None,0,None,73772000,83010000,45987000
2011-12-31,USD,207905000,403126000,195221000,195221000,55302000,152603000,0,152603000,None,None,None,1413000,None,None,None,10333000,53890000,21338000,None,0,None,55303000,65636000,32552000
2012-03-31,USD,175204000,384389000,209185000,209185000,24403000,150801000,0,150801000,None,None,None,1355000,None,None,None,10591000,23130000,8469000,None,0,None,24485000,35076000,14661000
2012-06-30,USD,169467000,369473000,200006000,200006000,11720000,157747000,0,157747000,None,None,None,1320000,None,None,None,10123000,10910000,4242000,None,0,None,12230000,22353000,6668000
2012-09-30,USD,280391000,575196000,294805000,294805000,90980000,189411000,0,189411000,None,None,None,1303000,None,None,None,11041000,89646000,32329000,None,0,None,90949000,101990000,57317000
2012-12-31,USD,254235000,505863000,251628000,251628000,81592000,172643000,0,172643000,None,None,None,1205000,None,None,None,11327000,79753000,29621000,None,0,None,80958000,92285000,50132000
2013-03-31,USD,216551000,471608000,255057000,255057000,13492000,203059000,None,203059000,None,None,None,725000,None,240000,None,11842000,13007000,5193000,None,7814000,None,13732000,25574000,7814000
2013-06-30,USD,219631000,454541000,234910000,234910000,32310000,187321000,0,187321000,None,None,None,711000,None,-797000,None,11776000,30802000,13236000,None,17566000,None,31513000,43289000,17566000
2013-09-30,USD,350135000,723146000,373011000,373011000,120829000,229306000,0,229306000,None,None,None,691000,None,-113000,None,12434000,120025000,47241000,None,72784000,None,120716000,133150000,72784000
2013-12-31,USD,350353000,682756000,332403000,332403000,98467000,251886000,0,251886000,None,None,None,806000,None,None,None,14497000,97159000,32993000,None,0,None,97965000,112462000,64166000
2014-03-31,USD,300690000,641607000,340917000,340917000,26856000,273834000,None,273834000,None,None,None,846000,None,-874000,None,17320000,25136000,11598000,None,13538000,None,25982000,43302000,13538000
2014-06-30,USD,299952000,609654000,309702000,309702000,34694000,265258000,0,265258000,None,None,None,1227000,None,247000,None,17027000,33714000,16024000,None,17690000,None,34941000,51968000,17690000
2014-09-30,USD,465300000,937908000,472608000,472608000,146106000,319194000,0,319194000,None,None,None,1535000,None,-3355000,None,18044000,141216000,52111000,None,89105000,None,142751000,160795000,89105000
2014-12-31,USD,446264000,895201000,448937000,448937000,146299000,299965000,0,299965000,None,None,None,1727000,None,None,None,19702000,142144000,54435000,None,208042000,None,143871000,163573000,87709000
2015-03-31,USD,377664000,804941000,427277000,427277000,27667000,349997000,0,349997000,None,None,None,2210000,None,-1840000,None,21308000,23617000,11889000,None,11728000,None,25827000,47135000,11728000
2015-06-30,USD,379053000,783577000,404524000,404524000,31901000,347152000,0,347152000,None,None,None,4262000,None,41000,None,24756000,27680000,12914000,None,14766000,None,31942000,56698000,14766000
