fiscalDateEnding,reportedEPS
1996-12-31,0.93
1997-12-31,1.06
1998-12-31,0.89
1999-12-31,1.21
2000-12-31,1.7
2001-12-31,1.07
2002-12-31,1.16
2003-12-31,1.61
2004-12-31,2.05
2005-12-31,1.57
2006-12-31,3.1171
2007-12-31,1.77
2008-12-31,1.87
2009-12-31,-4.02
2010-12-31,2.15
2011-12-31,2.53
2012-12-31,2
2013-12-31,2.6
2014-12-31,3.35
2015-12-31,3.09
2016-12-31,3.52
2017-12-31,5.78
2018-12-31,5.76
2019-12-31,6.14
2020-12-31,5.08
2021-12-31,7.2
2022-12-31,4.9
2023-12-31,3.78
2024-12-31,2.71
2025-12-31,2.4
2026-03-31,0.75
