fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,114253000,411306000,297053000,297053000,60491000,7688000,None,53762000,None,None,None,43481000,None,None,None,10814000,17535000,5962000,None,None,None,50202000,61016000,11573000
2007-12-31,USD,148020000,471336000,323316000,323316000,81153000,9682000,None,66867000,None,None,None,52688000,None,None,None,16488000,28465000,10640000,None,None,None,64665000,81153000,17825000
2008-12-31,USD,133929000,486896000,352967000,352967000,73884000,8707000,None,60045000,None,None,None,58067000,None,None,None,15552000,15817000,6084000,None,None,None,58332000,73884000,9733000
2009-12-31,USD,148733000,501016000,352283000,352283000,88317000,10882000,None,60416000,None,None,None,49432000,None,None,None,17454000,28665000,11224000,None,None,None,75186000,92640000,17441000
2010-12-31,USD,167669000,513337000,345668000,345668000,104717000,11772000,None,62952000,None,None,None,40342000,None,None,None,15023000,49151000,16772000,None,None,None,89493000,104516000,32379000
2011-12-31,USD,177776000,543866000,366090000,366090000,113479000,57618000,0,64297000,None,None,None,36675000,None,None,None,16229000,76804000,26561000,None,50243000,None,113479000,129708000,50243000
2012-12-31,USD,223343000,633812000,410469000,410469000,149005000,60312000,0,74338000,None,None,None,47660000,None,-10431000,None,18853000,90914000,31654000,None,59260000,None,138574000,157427000,59260000
2013-12-31,USD,242923000,724973000,482050000,482050000,153996000,74743000,0,88927000,None,None,None,41813000,None,-31291000,None,24077000,80892000,28549000,None,52343000,None,122705000,146782000,52343000
2014-12-31,USD,247771000,848017000,600246000,600246000,116098000,87933000,0,131673000,None,None,None,46573000,None,-5748000,None,27434000,63777000,22821000,None,40956000,None,110350000,137784000,40956000
2015-12-31,USD,289564000,966358000,676794000,676794000,172370000,100239000,0,117194000,None,None,51131000,51131000,None,-2836000,None,28653000,121239000,52149000,None,69090000,None,172370000,201023000,69090000
2016-12-31,USD,429012000,1372307000,943295000,943295000,252776000,148759000,0,176236000,None,-74456000,74456000,74456000,None,-2836000,None,37266000,177066000,67641000,None,244707000,None,251522000,288788000,109425000
2017-12-31,USD,440578000,1646387000,1205809000,1205809000,237911000,182534000,0,202667000,None,-91784000,91784000,91784000,None,444000,None,49172000,148062000,-69401000,None,78661000,None,239846000,289018000,217463000
2018-12-31,USD,349500000,1700764000,1351264000,1351264000,340154000,151489000,0,9346000,None,-108334000,108334000,108334000,None,-9543000,None,53639000,222277000,49842000,None,272119000,None,330611000,384250000,172435000
2019-12-31,USD,383124000,1660414000,1277290000,1277290000,203836000,152945000,None,179288000,None,-98126000,98126000,98126000,None,-18000,None,70130000,105692000,29303000,None,134995000,None,203818000,273948000,76389000
2020-12-31,USD,481740000,1967909000,1486169000,1486169000,276438000,175591000,None,205302000,None,-101634000,101634000,101634000,None,2558000,None,75660000,177362000,45374000,None,222736000,None,278996000,354656000,131988000
2021-12-31,USD,436966000,2056264000,1619298000,1619298000,196079000,188972000,None,240887000,None,-106889000,106889000,106889000,None,4464000,None,96860000,93654000,26291000,None,119945000,None,200543000,297403000,67363000
2022-12-31,USD,409624000,2163000000,1753376000,1753376000,98628000,185211000,None,310996000,None,-124915000,124915000,124915000,None,None,None,97436000,-18907000,-7537000,None,-11370000,None,106008000,203444000,-11370000
2023-12-31,USD,455521000,2062313000,1606792000,1606792000,80419000,190388000,None,375102000,None,-147406000,151333000,151333000,None,None,None,88381000,-67133000,-935000,None,-44472000,None,84200000,172581000,-66198000
2024-12-31,USD,421950000,1932454000,1510504000,1510504000,-177277000,183609000,None,599227000,None,-157447000,157447000,157447000,None,None,None,88001000,-330509000,-79258000,None,-251251000,None,-173062000,-85061000,-251251000
2025-12-31,USD,398817000,1828687000,1429870000,1429870000,97147000,194947000,None,301670000,None,-149631000,152531000,149631000,None,None,None,None,-47734000,-4477000,None,-43257000,None,None,97147000,-43257000
