fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,10997000,None,None,None,None,2480000,1667000,None,7374000,None,-4180000,-4240000,None,None,None,None,4240000,4240000,None,None,None,None,None,None,None,None,None,1651000
2006-03-31,USD,8648000,None,None,None,None,2479000,1592000,None,-6927000,None,-31677000,20356000,None,None,None,None,20356000,20356000,None,None,None,None,None,None,None,None,None,2952000
2006-06-30,USD,5396000,None,None,None,None,2837000,2421000,None,1737000,None,-2434000,-4240000,None,None,None,None,28836000,28836000,None,None,None,None,None,None,None,None,None,2309000
2006-09-30,USD,4132000,None,None,None,None,2669000,1775000,None,-3210000,None,-504000,-4255000,None,None,None,None,4240000,4240000,None,None,None,None,None,None,None,None,None,3443000
2006-12-31,USD,14595000,None,None,None,None,2829000,1518000,None,15634000,None,-1518000,-4240000,None,None,None,None,4240000,4240000,None,None,None,None,None,None,None,None,None,2869000
2007-03-31,USD,4817000,None,None,None,None,3231000,2283000,None,-7848000,None,-203170000,196769000,None,None,None,None,196769000,196769000,None,None,None,None,None,None,None,None,None,4074000
2007-06-30,USD,7013000,None,None,None,None,4237000,4213000,None,-2649000,None,-4262000,6559000,None,None,None,None,205249000,205249000,None,None,None,None,None,None,None,None,None,3737000
2007-09-30,USD,9370000,None,None,None,None,4635000,4418000,None,-5163000,None,-4332000,-7808000,None,None,None,None,7797000,7797000,None,None,None,None,None,None,None,None,None,4846000
2007-12-31,USD,12849000,None,None,None,None,4385000,3316000,None,2237000,None,-2992000,-7827000,None,None,None,None,7797000,7797000,None,None,None,None,-82417000,None,None,None,None,5168000
2008-03-31,USD,10974000,None,None,None,None,4481000,6420000,None,-1956000,None,-6420000,-7797000,None,None,None,None,7797000,7797000,None,None,None,None,None,None,None,None,None,4409000
2008-06-30,USD,1119000,None,None,None,None,4636000,2614000,None,-4146000,None,-2614000,-7797000,None,None,None,None,7800000,7800000,None,None,None,None,None,None,None,None,None,3530000
2008-09-30,USD,16433000,None,None,None,None,4679000,798000,None,3595000,None,-798000,-7801000,None,None,None,None,7800000,7800000,None,None,None,None,None,None,76000,None,None,2890000
2008-12-31,USD,11970000,None,None,None,None,1756000,799000,None,6789000,None,-799000,-10352000,None,None,None,None,7801000,7801000,None,None,None,None,-82417000,None,9694000,None,None,-602000
2009-03-31,USD,10626000,None,None,None,None,3560000,2443000,None,-4984000,None,-2443000,-7137000,None,None,None,None,6162000,6162000,None,None,None,None,-975000,None,747000,None,None,5913000
2009-06-30,USD,6706000,None,None,None,None,3610000,3125000,None,-17125000,None,-3125000,-7485000,None,None,None,None,6126000,6126000,None,None,None,None,-1359000,None,1055000,None,None,6029000
2009-09-30,USD,16969000,None,None,None,None,5899000,2375000,None,7454000,None,-2375000,73209000,None,None,None,None,6100000,6100000,None,None,None,None,86600000,None,1471000,None,None,4161000
2009-12-31,USD,28553000,None,None,None,None,4385000,2761000,None,17420000,None,-2761000,-103464000,None,None,None,None,8049000,8049000,None,None,None,None,182015000,None,1326000,None,None,1338000
2010-03-31,USD,21876000,None,None,None,None,3659000,2164000,None,-2631000,None,-2164000,9761000,None,None,None,None,8052000,8052000,None,None,None,None,None,None,463000,None,None,326000
2010-06-30,USD,21619000,None,None,None,None,3698000,2431000,None,-5345000,None,-2431000,-8095000,None,None,None,None,8095000,8095000,None,None,None,None,None,None,1007000,None,None,8493000
2010-09-30,USD,17646000,None,None,None,None,3761000,2487000,None,4755000,None,-2487000,-8098000,None,None,None,None,8098000,8098000,None,None,None,None,None,None,943000,None,None,9282000
2010-12-31,USD,37736000,None,None,None,None,3905000,3883000,None,21769000,None,-18485000,-8102000,None,None,None,None,8098000,8098000,None,None,None,None,None,None,1334000,None,None,14278000
2011-03-31,USD,11666000,None,None,None,None,3954000,1504000,None,-2894000,None,-1504000,-9218000,None,None,None,None,8099000,8099000,None,None,None,None,None,None,715000,None,None,13305000
