fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2007-09-30,USD,4266187,None,None,None,None,171985,9202302.26,None,None,None,-9205304.74,898863,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-337049.91
2007-12-31,USD,-2430461.43,None,None,None,None,739117,24884330.14,None,None,None,-26520877.46,68673447,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2079711.61
2008-03-31,USD,-498117.17,None,None,None,None,427250,6924576.9,None,None,None,-6789507.43,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-283595.65
2008-06-30,USD,-4095288.22,None,None,None,None,580140,10114760.89,None,None,None,-20811857.28,72570,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4157790
2008-09-30,USD,-3708624.66,None,None,None,None,747110,5279561.7,None,None,None,-5217831.40,31447706,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-126576.77
2008-12-31,USD,1705571,None,None,None,None,None,25292071.51,None,None,None,-40125787.89,18247619,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-37435534.55
2009-03-31,USD,-6273228,None,None,None,None,None,8304787,None,None,None,384724,5801633,None,None,None,None,None,None,None,None,None,None,-280,None,367798,None,None,-834937
2009-06-30,USD,2041555,None,None,None,None,None,10928469,None,None,None,25404671,-16347383,None,None,None,None,None,None,None,None,None,None,None,None,127223,None,None,-10845258
2009-09-30,USD,-750914,None,None,None,None,None,6728692,None,None,None,-6901800,-1140408,None,None,None,None,None,None,None,None,None,None,None,None,229685,None,None,-2811645
2009-12-31,USD,4428775,None,None,None,None,None,9331340,None,None,None,4712264,-7484985,None,None,None,None,None,None,None,None,None,None,None,None,-18278,None,None,-5736779
2010-03-31,USD,1466667,None,None,None,None,None,1465842,None,None,None,3622304,296465,None,None,None,None,None,None,None,None,None,None,None,None,216634,None,None,50273
2010-06-30,USD,1655405,None,None,None,None,None,4226176,None,None,None,-4515022,-2454188,None,None,None,None,None,None,None,None,None,None,None,None,286317,None,None,990380
2010-09-30,USD,2652681,None,None,None,None,None,973741,None,None,None,-871941,97799,None,None,None,None,None,None,None,None,None,None,None,None,-263192,None,None,983444
2010-12-31,USD,3372480,None,None,None,None,None,2248657,None,None,None,-2130877,-248611,None,None,None,None,None,None,None,None,None,None,-327404,None,23224,None,None,2003226
2011-03-31,USD,254651,None,None,None,None,None,846930,None,None,None,-960000,None,None,None,None,None,None,None,None,None,None,None,None,None,193197,None,None,38615
2011-06-30,USD,148274,None,None,None,None,None,3339321,None,None,None,-2727161,None,None,None,None,None,None,None,None,None,None,None,None,None,358310,None,None,22698674
2011-09-30,USD,-186312,None,None,None,None,None,3224185,None,None,None,3287984,89205,None,None,None,None,None,None,None,None,None,None,-183613,None,501502,None,None,1987249
2011-12-31,USD,5425764,None,None,None,None,21972662,6755536,None,None,None,-6481267,-189146,None,None,None,None,None,None,None,None,None,None,-90728,None,462226,None,None,-5522167
2012-03-31,USD,13856305,None,None,None,None,5139372,18631586,None,None,None,-18435446,38051910,None,None,None,None,None,None,None,None,None,None,None,None,-17400,None,None,-877924
2012-06-30,USD,-8013189,None,None,None,None,6497511,30670229,None,None,None,-30670229,-620368,None,None,None,None,None,None,None,None,None,None,None,None,193244,None,None,-2135184
2012-09-30,USD,6634729,None,None,None,None,7497135,11397334,None,None,None,-11397334,1724970,None,None,None,None,None,None,None,None,None,None,None,None,240941,None,None,-2223825
2012-12-31,USD,16139209,None,None,None,None,-103105,16305027,None,None,None,-16329677,-656910,None,None,None,None,None,None,None,None,None,None,None,None,265467,None,None,1107269
2013-03-31,USD,13042385,None,None,None,None,4690290,10685093,None,None,None,-10684673,None,None,None,None,None,None,None,None,None,None,None,None,None,56055,None,None,1676431
2013-06-30,USD,3645985,None,None,None,None,1979678,5939971,None,None,None,-5939173,-157357,None,None,None,None,None,None,None,None,None,None,-157357,None,48385,None,None,-299153
2013-09-30,USD,7869776,None,None,None,None,6486309,15310358,None,None,None,-15311576,8821413,None,None,None,None,None,None,None,None,None,None,-807397,None,10492,None,None,101419
2013-12-31,USD,7678351,None,None,None,None,20732388,13383972,None,None,None,-12237772,-678136,None,None,None,None,None,None,None,None,None,None,-678135,None,-236324,None,None,-15000978
2014-03-31,USD,6996983,None,None,None,None,6215245,4475572,None,None,None,-3751930,-1682618,None,None,None,None,None,None,None,None,None,None,-231581,None,22888,None,None,2000519
2014-06-30,USD,9906728,None,None,None,None,1700473,885680,None,None,None,-353157,-1491227,None,None,None,None,None,None,None,None,None,None,-1491227,None,-941635,None,None,5304995
2014-09-30,USD,8165948,None,None,None,None,1682604,1805982,None,None,None,-2498731,-1333510,None,None,None,None,None,None,None,None,None,None,-1333510,None,-109278,None,None,2993367
2014-12-31,USD,6198734,None,None,None,None,10679918,778630,None,None,None,-856326,-7055403,None,None,None,None,None,None,None,None,None,None,-7055403,None,11444,None,None,-3682929
2015-03-31,USD,1468209,None,None,None,None,2967904,1387715,None,None,None,-1658909,-25212,None,None,None,None,None,None,None,None,None,None,-8404,None,7499,None,None,-701290
2015-06-30,USD,6138811,None,None,None,None,4564576,1781425,None,None,None,-1726332,-330061,None,None,None,None,None,None,None,None,None,None,-430061,None,14053,None,None,-1560808
2015-09-30,USD,106187,None,None,None,None,13222497,492438,None,None,None,-1292768,-860209,None,None,None,None,None,None,None,None,None,None,-147767,None,42833,None,None,-7640190
2015-12-31,USD,2812949,None,None,None,None,27506816,411026,None,None,None,-462335,-1652146,None,None,None,None,None,None,None,None,None,None,-1652146,None,56041,None,None,-15621369
2016-03-31,USD,2070613,None,None,None,None,3058139,274947,None,None,None,-11571991,9321818,None,None,None,None,None,None,None,None,None,None,-780340,None,72973,None,None,-1285384
2016-06-30,USD,2623120,None,None,None,None,2951125,131800,None,None,None,-729921,-800000,None,None,None,None,None,None,None,None,None,None,None,None,74202,None,None,-894314
2016-09-30,USD,2277034,None,None,None,None,2879150,111609,None,None,None,11154118,-15200000,None,None,None,None,None,None,None,None,None,None,None,None,32091,None,None,-655535
2016-12-31,USD,4207232,None,None,None,None,3297155,60034,None,None,None,-166698,11000000,None,None,None,None,None,None,None,None,None,None,-1,None,42030,None,None,-119098
2017-03-31,USD,5351693,None,None,None,None,3160977,63340,None,None,None,-459205,-34180436,None,None,None,None,None,None,None,None,None,None,None,None,53281,None,None,276147
2017-06-30,USD,4503777,None,None,None,None,2377015,5815819,None,None,None,-6396624,13134908,None,None,None,None,None,None,None,None,None,None,None,None,89238,None,None,2547044
2017-09-30,USD,4451036,None,None,None,None,2009068,11462240,None,None,None,-11454450,-77478,None,None,None,None,None,None,None,None,None,None,-77478,None,54749,None,None,771385
2017-12-31,USD,3247514,None,None,None,None,4282209,1933086,None,0,None,-1046482,56245,None,None,None,None,0,0,None,None,None,None,0,None,116057,None,None,8540388
2018-03-31,USD,2410078,None,None,None,None,85019,351918,None,None,None,-306071,-54312,None,None,None,None,None,None,None,None,None,None,-54311,None,115012,None,None,2361834
2018-06-30,USD,2048660,None,None,None,None,1681475,56608,0,0,None,9306,-2188989,None,None,None,None,0,0,None,None,None,None,-188989,None,113540,0,0,700584
2018-09-30,USD,3836468,None,None,None,None,1908213,508250,0,0,None,-509430,-613684,None,None,None,None,0,0,None,None,None,None,-113684,None,88612,0,0,2786174
2018-12-31,USD,1821650,None,None,None,None,7181753000,1396906,0,0,None,-1229007,-706959,None,None,None,None,0,0,None,None,None,None,-306959,None,13068,0,0,813468
2019-03-31,USD,3938717,None,None,None,None,1825731000,1510718,0,0,None,-1511054,-248381,None,None,None,None,0,0,None,None,None,None,-248381,None,133720,0,0,1373676
2019-06-30,USD,5026550,None,None,None,None,-781816,1916903,0,0,None,-4018806,-985264,None,None,None,None,0,0,None,None,None,None,-985264,None,133721,0,0,3837858
2019-09-30,USD,2863892,None,None,None,None,-794028,3779741,None,None,None,-305033,-426396,None,None,None,None,None,None,None,None,None,None,-480646,None,133720,None,None,1453298
2019-12-31,USD,1134062,None,None,None,None,1757313,4715352,None,None,None,-4717164,-1144103,None,None,None,None,None,None,None,None,None,None,-1143975,None,109299,None,None,2033167
