fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,None,None,None,None,-17828,None,None,17828,None,None,None,435,None,None,None,None,-18263,18263,None,None,None,None,-17828,-18263
2007-03-31,USD,None,None,None,None,-23216,23216,None,23216,None,None,None,792,None,None,None,None,-24026,810,None,None,None,None,-23216,-24026
2007-06-30,USD,None,None,None,None,-65903,17409,None,65903,None,None,None,1165,None,None,None,None,-67068,67068,None,None,None,None,-65903,-67068
2007-09-30,USD,None,None,None,None,-8134,8134,None,8134,None,None,None,1675,None,None,None,None,-17726,7917,None,None,None,None,-8134,-17726
2007-12-31,USD,None,None,None,None,-13983,14027,None,13983,None,None,None,1499,None,None,None,None,-15482,15482,None,None,None,None,-14027,-15482
2008-03-31,USD,None,None,None,None,-3334,3334,None,3334,None,None,None,115,None,None,None,None,-3449,3449,None,None,None,None,-3334,-3449
2008-06-30,USD,-1500,None,1500,1500,-45582,95,None,45582,None,None,None,50,None,None,None,None,-45632,45632,None,None,None,None,-45582,-45632
2008-09-30,USD,None,None,None,None,-60861,None,None,60861,None,None,None,115,None,None,None,None,-59515,-1137,None,None,None,None,-60861,-59515
2008-12-31,USD,-3000,None,3000,3000,-80806,80606,None,80806,None,None,None,9171,None,None,None,200,-80478,-18998,None,None,None,-81134,-80934,-71307
2009-03-31,USD,-3000,None,3000,3000,-14176,10346,None,14176,None,None,None,9171,None,None,None,300,-10182,-18998,None,None,None,-14476,-14176,-10182
2009-06-30,USD,None,None,None,None,-16412,13557,None,16412,None,None,None,15312,None,None,None,300,-1100,-15312,None,None,None,-1100,-800,-1100
2009-09-30,USD,None,None,None,None,-11548,10843,None,11548,None,None,None,1997,None,None,None,299,-251411,-1997,None,None,None,-242738,-242439,-251411
2009-12-31,USD,-2034,5851,7885,7885,-20373,17768,None,18339,None,None,None,834,None,None,None,300,-47941,27568,None,None,None,-19539,-19239,-47941
2010-03-31,USD,1910,5197,3287,3287,-19694,20442,0,21604,None,None,None,349,None,None,None,1762,-19345,-698,None,0,None,-19694,-17932,-19345
2010-06-30,USD,-171,1258,1429,1429,-10421,9500,0,10250,None,None,None,1047,None,None,None,300,-32029,21608,None,0,None,-10721,-10421,-32029
2010-09-30,USD,-1604,1814,3418,3418,-11619,9491,0,10015,None,None,None,938,None,None,None,299,-10681,-1876,None,0,None,-10681,-10382,-10681
2010-12-31,USD,-10027,-8269,1758,1758,-17238,14991,0,15480,None,None,None,874,None,None,None,301,51374,-21195,None,0,None,-36685,-36384,-16364
2011-03-31,USD,2024,2624,600,600,-24732,26247,0,26756,None,None,None,780,None,None,None,300,-23952,-1560,None,0,None,-24732,-24432,-23952
2011-06-30,USD,207,207,21000,21000,-16972,16466,0,16972,None,None,None,707,None,707,None,299,-16265,-707,None,-16265,None,-17271,-16972,-16265
2011-09-30,USD,-57606,1728,59334,59334,-267701,15673,0,267701,None,None,None,491,None,491,None,300,-267210,-491,None,-267210,None,-22648,-22348,-267210
2011-12-31,USD,-3224,-2624,600,600,-17049,264622,0,17049,None,None,None,4228,None,None,None,300,283475,-10434,None,0,None,-19027,-18727,-12821
2012-03-31,USD,-254329,730,255059,255059,-81625,80595,0,81625,None,None,None,16089,None,16089,None,300,-630274,-32178,None,-65536,None,-81925,-81625,-65536
2012-06-30,USD,108573,342522,233949,233949,-528806,497190,0,596659,None,None,None,94011,None,4762,None,175535,-488086,-81440,None,1063244,None,-528194,-352659,-541377
2012-09-30,USD,140535,374739,234204,234204,-652933,671438,0,793468,None,None,None,33992,None,4763,None,117267,-599709,-108696,None,2161887,None,-648170,-530903,-631453
2012-12-31,USD,-21476,712180,733656,733656,-301701,566708,0,280225,None,None,None,3033,None,-21305,None,None,-5129202,-300324,None,-4828878,None,-5315136,339660,133821
2013-03-31,USD,613877,1151957,538080,538080,-965280,1567704,0,1579157,None,None,None,3033,None,None,None,343608,-965280,-281548,None,1690037,None,-965280,-621672,-965280
2013-06-30,USD,620990,1291579,670589,670589,-890393,1499559,0,1511383,None,None,None,0,None,None,None,396662,-890393,0,None,1962168,None,-890393,-493731,-890393
2013-09-30,USD,1481489,2820731,1339242,1339242,-143735,1611318,0,1625224,None,None,None,12242,None,13906,None,917116,-131493,-12242,None,3256763,None,-143735,773381,-131493
2013-12-31,USD,3630761,5051434,1420673,1420673,1610084,2004179,0,2020677,None,None,None,9890,None,10800,None,626705,1612658,77701,None,7312432,None,1622548,2249253,1534957
2014-03-31,USD,3393195,5970452,2577257,2577257,1804352,1564461,0,1588843,None,None,None,42773,None,42773,None,1530196,1847125,683436,None,7907046,None,1804352,3334548,1163649
