fiscalDateEnding,reportedEPS
1996-12-31,0.76
1997-12-31,0.87
1998-12-31,0.96
1999-12-31,1.04
2000-12-31,1.01
2001-12-31,0.98
2002-12-31,0.88
2003-12-31,0.67
2004-12-31,1.04
2005-12-31,1.35
2006-12-31,1.99
2007-12-31,2.33
2008-12-31,2.67
2009-12-31,0.87
2010-12-31,1.53
2011-12-31,2.52
2012-12-31,3.16
2013-12-31,3.78
2014-12-31,3.82
2015-12-31,3.48
2016-12-31,3.23
2017-12-31,3.79
2018-12-31,4.82
2019-12-31,4.69
2020-12-31,4.14
2021-12-31,6.21
2022-12-31,8.26
2023-12-31,9.42
2024-12-31,9.28
2025-12-31,9.88
2026-03-31,2.5
