fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-09-30,1996-11-18,0.3,0.32,-0.02,-6.25,pre-market
1996-12-31,1997-02-10,0.27,0.24,0.03,12.5,pre-market
1997-03-31,1997-05-12,0.26,0.25,0.01,4,pre-market
1997-06-30,1997-08-11,0.22,0.21,0.01,4.7619,pre-market
1997-09-30,1997-11-17,0.21,0.25,-0.04,-16,pre-market
1998-12-31,1998-12-31,0.1818,None,0,None,pre-market
1999-03-31,1999-03-31,0.1838,None,0,None,pre-market
1999-06-30,1999-06-30,0.2283,None,0,None,pre-market
1999-09-30,1999-09-30,0.24,None,0,None,pre-market
1999-12-31,1999-12-31,0.2172,None,0,None,pre-market
2000-03-31,2000-03-31,0.2827,None,0,None,pre-market
2000-06-30,2000-06-30,0.2475,None,0,None,pre-market
2000-09-30,2000-09-30,0.1855,None,0,None,pre-market
2000-12-31,2000-12-31,0.197,None,0,None,pre-market
2001-03-31,2001-03-31,0.1376,None,0,None,pre-market
2001-06-30,2001-06-30,0.2575,None,0,None,pre-market
2001-09-30,2001-09-30,0.1911,None,0,None,pre-market
2001-12-31,2001-12-31,0.1781,None,0,None,pre-market
2002-03-31,2002-03-31,0.1428,None,0,None,pre-market
2002-06-30,2002-06-30,0.1586,None,0,None,pre-market
2002-09-30,2002-09-30,0.16,None,0,None,pre-market
2002-12-31,2003-02-03,0.1374,None,0,None,pre-market
2003-03-31,2003-04-28,0.1501,None,0,None,pre-market
2003-06-30,2003-07-28,0.1559,None,0,None,pre-market
2003-09-30,2003-12-08,0.37,None,0,None,pre-market
2003-12-31,2004-01-26,0.1041,None,0,None,pre-market
2004-03-31,2004-04-26,0.3092,None,0,None,pre-market
2004-06-30,2004-07-29,0.348,None,0,None,pre-market
2004-09-30,2004-12-12,0.45,None,0,None,pre-market
2004-12-31,2005-03-18,0.2092,None,0,None,pre-market
2005-03-31,2005-05-06,0.226,None,0,None,pre-market
2005-06-30,2005-08-08,0.2733,None,0,None,pre-market
2005-09-30,2005-12-12,0.39,None,0,None,pre-market
2005-12-31,2006-02-09,0.3174,None,0,None,pre-market
2006-03-31,2006-04-27,0.3856,None,0,None,pre-market
2006-06-30,2006-07-31,0.565,None,0,None,pre-market
2006-09-30,2006-12-04,0.4709,None,0,None,pre-market
2006-12-31,2007-02-01,0.4557,None,0,None,pre-market
2007-03-31,2007-05-07,0.551,None,0,None,pre-market
2007-06-30,2007-08-03,0.8055,None,0,None,pre-market
2007-09-30,2007-12-03,0.58,None,0,None,pre-market
2007-12-31,2008-01-30,0.5178,None,0,None,pre-market
2008-03-31,2008-05-06,0.5301,None,0,None,pre-market
2008-06-30,2008-08-01,0.6517,None,0,None,pre-market
2008-09-30,2008-12-01,0.43,None,0,None,pre-market
2008-12-31,2009-02-05,0.454,None,0,None,pre-market
2009-03-31,2009-04-27,0.32,1.13,-0.81,-71.6814,pre-market
2009-06-30,2009-08-03,0.19,0.61,-0.42,-68.8525,pre-market
2009-09-30,2009-12-07,0.22,0.4,-0.18,-45,pre-market
2009-12-31,2010-01-29,0.25,0.4,-0.15,-37.5,pre-market
2010-03-31,2010-04-30,0.23,0.33,-0.1,-30.303,pre-market
2010-06-30,2010-07-30,0.48,0.5,-0.02,-4,pre-market
2010-09-30,2010-12-25,0.3128,None,0,None,pre-market
2010-12-31,2011-03-26,0.3159,None,0,None,pre-market
2011-03-31,2011-06-25,0.52,None,0,None,pre-market
2011-06-30,2011-09-24,0.4485,None,0,None,pre-market
2011-09-30,2011-12-24,0.43,None,0,None,pre-market
2011-12-31,2012-03-24,0.2681,None,0,None,pre-market
2012-03-31,2012-06-23,0.5383,None,0,None,pre-market
2012-06-30,2012-09-29,0.5473,None,0,None,pre-market
2012-09-30,2012-12-29,0.4768,None,0,None,pre-market
2012-12-31,2013-03-30,0.33,None,0,None,pre-market
2013-03-31,2013-06-29,-0.5958,None,0,None,pre-market
2013-06-30,2013-09-28,0.6838,None,0,None,pre-market
2013-09-30,2013-12-09,0.4189,None,0,None,pre-market
2013-12-31,2014-02-03,0.4594,None,0,None,pre-market
2014-03-31,2014-05-02,0.6078,None,0,None,pre-market
2014-06-30,2014-09-27,0.7946,None,0,None,pre-market
2014-09-30,2014-12-08,0.74,None,0,None,pre-market
2014-12-31,2015-02-05,0.7059,None,0,None,post-market
2015-03-31,2015-05-06,0.68,None,0,None,post-market
2015-06-30,2015-08-03,0.8,None,0,None,pre-market
2015-09-30,2015-12-10,0.64,None,0,None,pre-market
2015-12-31,2016-02-04,0.7087,None,0,None,post-market
2016-03-31,2016-05-05,0.6253,None,0,None,post-market
2016-06-30,2016-08-03,0.7,None,0,None,post-market
2016-09-30,2016-12-16,0.7,None,0,None,pre-market
2016-12-31,2017-02-01,0.68,None,0,None,post-market
2017-03-31,2017-05-03,0.45,None,0,None,post-market
2017-06-30,2017-08-02,0.57,None,0,None,post-market
2017-09-30,2017-12-06,0.96,None,0,None,post-market
2017-12-31,2018-02-08,3.55,None,0,None,post-market
2018-03-31,2018-05-10,0.46,None,0,None,pre-market
