fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,154486893,623393899,468907006,468907006,24357097,131400000,0,130129796,None,None,None,12326787000,None,None,None,14708274,12770387,5000000,None,0,None,24357097,39065371,7770387
2006-03-31,USD,154535078,606649492,452114414,452114414,27807068,129100000,0,126728010,None,None,None,12225716000,None,None,None,14823590,15661068,6220000,None,0,None,27807068,42630658,9441068
2006-06-30,USD,163150883,659212015,496061132,496061132,33460448,132200000,0,129690435,None,None,None,12184329000,None,None,None,14764783,21721969,7880000,None,0,None,33460448,48225231,13841969
2006-09-30,USD,180957264,722977714,542020450,542020450,34934993,144000000,0,146022271,None,None,None,36736830100,None,None,None,15536811,31343724,6399000,None,0,None,34934993,50471804,11528131
2006-12-31,USD,164862900,685698588,520835688,520835688,29421584,136500000,0,135441316,None,None,None,12005657000,None,None,None,15139397,18024585,6857000,None,0,None,29421584,44560981,11167585
2007-03-31,USD,166567977,681164012,514596035,514596035,28350747,139500000,0,138217230,None,None,None,11935469000,None,None,None,14208991,16661744,3155000,None,0,None,28350747,42559738,13506744
2007-06-30,USD,175228184,738695131,563466947,563466947,34689543,141800000,0,140538641,None,None,None,11861469000,None,None,None,15407936,31288894,11543000,None,0,None,34689543,50097479,19745894
2007-09-30,USD,179576263,746034778,566458515,566458515,41049000,146300000,0,138527261,None,None,None,10872489000,None,None,None,16187731,23873473,9656000,None,0,None,41049002,57236733,14217473
2007-12-31,USD,180657242,777121292,596464050,596464050,31531435,150300000,0,149125807,None,None,None,11494259000,None,None,None,16457610,20712809,8020000,None,0,None,31531435,47989045,12692809
2008-03-31,USD,184495628,782787385,598291757,598291757,31825436,153100000,0,152670192,None,None,None,11645269000,None,None,None,16923170,21006918,8012000,None,0,None,31825436,48748606,12994918
2008-06-30,USD,191063179,835346746,644283567,644283567,33556916,127800000,0,157506263,None,None,None,11625811000,None,None,None,17482050,22773747,6800000,None,0,None,33556916,51038966,15973747
2008-09-30,USD,191642869,842791023,651148154,651148154,26531628,153800000,0,165111241,None,None,None,34765337400,None,None,None,18235366,15188920,4727000,None,0,None,26531626,44766992,10461920
2008-12-31,USD,185555008,804864666,619309658,619309658,29958588,156300000,0,155596420,None,None,None,12977877,None,None,None,19003710,18168303,7040000,None,0,None,31146180,50149890,11128303
2009-03-31,USD,181123918,789175140,608051222,608051222,25227277,169391335,0,155896641,None,None,None,13118584,None,None,None,19487504,12173520,4402000,None,0,None,25292104,44779608,7771520
