date,dividend
1986-11-21,0.081
1987-01-26,0.109
1987-05-22,0.046
1987-09-24,0.058
1987-10-26,0.09
1987-11-23,1.031
1987-12-24,0.106
1988-01-25,0.102
1988-02-24,0.331
1988-03-25,0.139
1988-04-25,0.045
1988-05-24,0.051
1988-06-24,0.061
1988-08-25,0.31
1988-09-26,0.307
1988-10-25,0.317
1988-11-23,0.322
1989-01-25,0.198
1989-02-22,0.182
1989-03-27,0.237
1989-04-24,0.236
1989-05-24,0.205
1989-06-26,0.17
1989-07-25,0.118
1989-08-25,0.205
1989-09-25,0.154
1989-10-25,0.174
1989-11-24,0.131
1989-12-22,0.2
1990-01-25,0.273
1990-02-22,0.305
1990-03-26,0.463
1990-04-24,0.319
1990-05-24,0.24
1990-06-25,0.176
1990-07-25,0.225
1990-08-27,0.185
1990-09-24,0.166
1990-10-25,0.184
1990-11-26,0.184
1990-12-24,0.211
1991-01-25,0.362
1991-02-22,0.322
1991-03-22,0.338
1991-04-24,0.202
1991-05-24,0.205
1991-06-24,0.158
1991-07-25,0.157
1991-08-26,0.149
1991-09-24,0.137
1991-10-25,0.136
1991-11-22,0.15
1991-12-24,0.204
1992-01-27,0.203
1992-02-24,0.199
1992-03-25,0.246
1992-04-24,0.18
1992-05-22,0.055
1992-06-24,0.051
1992-07-27,0.032
1992-08-25,0.143
1992-09-24,0.054
1992-10-26,0.063
1992-11-23,0.125
1992-12-24,0.316
1993-01-25,0.414
1993-02-22,0.46
1993-03-25,0.448
1993-04-26,0.26
1993-05-24,0.19
1993-06-24,0.18
1993-07-26,0.249
1993-08-25,0.165
1993-09-24,0.153
1993-10-25,0.177
1993-11-23,0.185
1993-12-27,0.262
1994-01-25,0.325
1994-03-25,0.496
1994-04-25,0.373
1994-05-24,0.325
1994-06-24,0.288
1994-07-25,0.288
1994-08-25,0.299
1994-09-26,0.308
1994-10-25,0.312
1994-11-23,0.202
1994-12-23,0.312
1995-01-25,0.333
1995-02-22,0.312
1995-03-27,0.354
1995-04-24,0.288
1995-05-24,0.285
1995-06-28,0.248
1995-07-27,0.268
1995-08-29,0.282
1995-09-27,0.17
1995-10-27,0.189
1995-11-28,0.178
1995-12-27,0.267
1996-01-29,0.397
1996-02-27,0.375
1996-03-27,0.384
1996-04-26,0.448
1996-05-29,0.435
1996-06-26,0.36
1996-07-29,0.336
1996-08-28,0.315
1996-09-26,0.337
1996-10-29,0.285
1996-11-26,0.34
1996-12-27,0.262
1997-01-29,0.532
1997-02-26,0.795
1997-03-26,0.764
1997-04-28,0.398
1997-05-28,0.222
1997-06-26,0.269
1997-07-29,0.301
1997-08-27,0.315
1997-09-26,0.297
1997-10-29,0.391
1997-11-25,0.352
1997-12-29,0.434
1998-01-28,0.408
1998-02-25,0.372
1998-03-27,0.407
1998-04-28,0.336
1998-05-27,0.342
1998-06-26,0.255
1998-07-29,0.28
1998-08-27,0.252
1998-09-28,0.225
1998-10-28,0.184
1998-11-25,0.201
1998-12-29,0.201
1999-01-27,0.248
1999-02-24,0.251
1999-03-29,0.236
1999-04-28,0.227
1999-05-26,0.227
1999-06-28,0.222
1999-07-28,0.222
1999-08-27,0.278
1999-09-28,0.216
1999-10-27,0.267
