fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,9839305,9839305,None,None,9839305,68271,None,68271000,None,None,None,0,None,None,None,None,9771000,-9771034,None,None,None,9839305,9839305,9771034
2007-12-31,USD,12313549,12313549,None,None,12222045,91504,None,91504,None,None,None,0,None,None,None,None,12222000,None,None,None,None,12222045,None,12222045
2008-12-31,USD,12313549,12313549,None,None,12222045,91504,None,91504,None,None,None,0,None,None,None,None,13769000,-12222045,None,None,None,12222045,12222045,12222045
2009-12-31,USD,13896325,13896325,None,None,13768502,127823,None,127823,None,None,None,0,None,None,None,None,3844000,-13768502,None,None,None,13768502,3844464,13768502
2010-12-31,USD,6686660,6686660,None,None,6521193,165467,None,165467,None,None,None,0,None,None,None,None,6521000,-6521193,None,None,None,6521193,6521193,6521193
2011-12-31,USD,6661294,6661294,None,None,6507541,153753,None,153753,None,None,None,0,None,None,None,None,6508000,-6507541,None,None,None,6507541,6507541,6507541
2012-12-31,USD,3861597,3781422,-80175,-80175,3601394,260203,None,260203,None,None,None,0,None,None,None,-80175,3601394,-80175,None,None,None,3601394,3521219,3601394
2013-12-31,USD,3625561,3625454,-107,-107,3462518,163043,None,163043,None,None,None,0,None,None,None,-107,3462518,-107,None,None,None,3462518,3462411,3462518
2014-12-31,USD,6692092,6692021,-71,-71,6533548,158544,None,158544,None,None,None,0,None,None,None,-71,6533548,-71,None,6533548,None,6533548,6533477,6533548
2015-12-31,USD,2076870,2076841,-29,-29,1915663,161207,None,161207,None,None,30,0,None,None,None,-29,1915663,-29,None,1915663,None,1915663,1915634,1915663
2016-12-31,USD,1364791,1364791,0,0,1213912,152778,0.89,152778,None,1899,1900,0,None,None,None,152778,1213912,-1899,None,1213912,None,1061134,1213912,1213912
2017-12-31,USD,3028793,3028793,0,0,2927998,100795,0.97,100795,None,10221,10220,0,None,None,None,52516,2938219,2938220,None,2938219,None,2927998,2927998,2938219
2018-12-31,USD,2332319,2332319,0,0,2115181,217138,0.91,217138,None,22951,22950,0,None,None,None,22951,2138132,-22951,None,2138132,None,2115181,2138132,2138132
2019-12-31,USD,1808378,1808378,None,None,1605631,202747,0.89,202747,None,29415,29420,0,None,None,None,-1635046,1635046,-29415,None,1635046,None,1605631,1605631,1635046
2020-12-31,USD,832149,832149,143137,143137,559994,193947,0.68,272155,None,5756,5756,5756,None,None,None,-40984296,565750,-5756,None,565750,None,559994,-40424302,565750
2021-12-31,USD,908160,908160,91386,91386,756836,172737000,0.83,-151324,None,117,117,756836,None,None,None,41821,756840,-756836,None,756836,None,756836,756836,756836
2022-12-31,USD,4119378,4119378,128185,128185,3941728,197482,0.89,456982,None,19832,19832,None,None,None,None,78620,3682228,-19832,None,3682228,None,3682228,3760848,3682228
2023-12-31,USD,3164193,3393657,214773,214773,2842123,186843,0.85,322070,None,99057,99057,None,None,None,None,82604,2856814,83042,None,2856814,None,2842123,2924727,2856814
2024-12-31,USD,590764,746019,155255,155255,477620,196399,None,113144,None,96855,96855,None,None,None,None,52845,462956,None,None,462956,None,477620,530465,462956
2025-12-31,USD,601840,601840,None,None,430008,171832000,None,171832,None,81330,81330,None,None,None,None,None,510906,None,None,510906,None,None,430008,510906
