fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1998-06-30,1998-06-30,-0.1823,None,0,None,pre-market
1998-09-30,1998-09-30,-0.0445,None,0,None,pre-market
1998-12-31,1998-12-31,-0.0455,None,0,None,pre-market
1999-06-30,1999-06-30,-0.0201,None,0,None,pre-market
1999-09-30,1999-09-30,0.0518,None,0,None,pre-market
1999-12-31,1999-12-31,0.0818,None,0,None,pre-market
2000-06-30,2000-06-30,0.1559,None,0,None,pre-market
2000-09-30,2000-09-30,0.2001,None,0,None,pre-market
2000-12-31,2000-12-31,0.2272,None,0,None,pre-market
2001-06-30,2001-06-30,0.1123,None,0,None,pre-market
2001-09-30,2001-09-30,-0.0147,None,0,None,pre-market
2001-12-31,2001-12-31,-0.0181,None,0,None,pre-market
2002-06-30,2002-08-28,0.0437,None,0,None,pre-market
2002-09-30,2002-11-27,0.0117,None,0,None,pre-market
2002-12-31,2003-02-26,0.137,None,0,None,pre-market
2003-06-30,2003-08-14,0.0285,None,0,None,pre-market
2003-09-30,2003-11-14,0.0646,None,0,None,pre-market
2003-12-31,2004-02-12,0.0307,None,0,None,pre-market
2004-06-30,2004-08-12,0.0553,None,0,None,pre-market
2004-09-30,2004-11-15,0.065,None,0,None,pre-market
2004-12-31,2005-02-14,0.1024,None,0,None,pre-market
2005-06-30,2005-08-12,0.0857,None,0,None,pre-market
2005-09-30,2005-11-15,0.1493,None,0,None,pre-market
2005-12-31,2006-02-14,0.1907,None,0,None,pre-market
2006-03-31,2006-06-29,-0.01,None,0,None,pre-market
2006-06-30,2006-08-16,0.121,None,0,None,pre-market
2006-09-30,2006-11-14,0.0724,None,0,None,pre-market
2006-12-31,2007-02-13,0.0372,None,0,None,pre-market
2007-06-30,2007-08-14,0.0195,None,0,None,pre-market
2007-09-30,2007-11-13,-0.0049,None,0,None,pre-market
2007-12-31,2008-02-18,0.1247,None,0,None,pre-market
2008-03-31,2008-06-24,0.27,None,0,None,pre-market
2008-06-30,2008-08-15,0.2883,None,0,None,pre-market
2008-09-30,2008-11-18,0.2587,None,0,None,pre-market
2008-12-31,2009-02-13,0.0678,None,0,None,pre-market
2009-03-31,2009-06-23,-0.0091,None,0,None,pre-market
2009-06-30,2009-08-14,-0.0362,None,0,None,pre-market
2009-09-30,2009-11-14,0.0815,None,0,None,pre-market
2009-12-31,2010-02-15,0.0859,None,0,None,pre-market
2010-06-30,2010-08-16,0.003,None,0,None,pre-market
2010-09-30,2010-12-31,0.01,None,0,None,pre-market
2010-12-31,2011-03-31,0.0267,None,0,None,pre-market
2011-03-31,2011-06-30,0.05,None,0,None,pre-market
2011-06-30,2011-09-30,0.0391,None,0,None,pre-market
2011-09-30,2011-12-31,0.0252,None,0,None,pre-market
2011-12-31,2012-03-31,0.04,None,0,None,pre-market
2012-03-31,2012-06-30,-0.0311,None,0,None,pre-market
2012-06-30,2012-09-30,0.0004,None,0,None,pre-market
2012-09-30,2012-12-31,-0.02,None,0,None,pre-market
2012-12-31,2013-03-31,-0.04,None,0,None,pre-market
2013-03-31,2013-06-30,0.0079,0,0.0079,None,pre-market
2013-06-30,2013-09-30,0.0953,None,0,None,pre-market
2013-09-30,2013-12-31,0.04,None,0,None,pre-market
2013-12-31,2014-03-31,0.0001,None,0,None,pre-market
2014-03-31,2014-06-30,0.0093,None,0,None,pre-market
2014-06-30,2014-09-30,0.04,None,0,None,pre-market
2014-09-30,2014-12-31,-0.09,0,-0.09,None,pre-market
2014-12-31,2015-03-31,-0.14,None,0,None,pre-market
2015-03-31,2015-06-30,-0.16,None,0,None,pre-market
2015-06-30,2015-09-30,-0.3811,None,0,None,pre-market
2015-09-30,2015-12-31,-1.2004,None,0,None,pre-market
2015-12-31,2016-03-31,-0.2128,None,0,None,pre-market
2016-03-31,2016-06-30,-0.144,None,0,None,pre-market
2016-06-30,2016-09-30,-0.12,None,0,None,pre-market
2016-09-30,2016-11-10,-0.08,None,0,None,post-market
2016-12-31,2017-02-09,-0.0784,None,0,None,post-market
2017-03-31,2017-06-28,-0.15,None,0,None,pre-market
2017-06-30,2017-08-09,-0.15,None,0,None,post-market
2017-09-30,2017-11-14,-0.09,None,0,None,post-market
2017-12-31,2018-02-12,-0.05,None,0,None,post-market
2018-03-31,2018-06-27,0.13,None,0,None,pre-market
2018-06-30,2018-08-10,0.01,None,0,None,post-market
2018-09-30,2018-11-09,0.01,None,0,None,post-market
2018-12-31,2019-02-12,-0.01,None,0,None,post-market
2019-03-31,2019-06-24,-0.02,None,0,None,post-market
2019-06-30,2019-08-14,-0.03,None,0,None,post-market
2019-09-30,2019-11-13,-0.04,None,0,None,post-market
2019-12-31,2020-02-12,0.02,None,0,None,post-market
2020-03-31,2020-06-26,-0.15,None,0,None,post-market
2020-06-30,2020-08-06,-0.15,None,0,None,pre-market
2020-09-30,2020-11-05,-0.02,None,0,None,post-market
2020-12-31,2021-02-10,0.04,None,0,None,post-market
2021-03-31,2021-06-25,0.2,None,0,None,post-market
2021-06-30,2021-08-11,0.19,None,0,None,post-market
2021-09-30,2021-11-05,0.33,None,0,None,pre-market
2021-12-31,2022-02-08,0.35,None,0,None,pre-market
2022-03-31,2022-06-27,0.46,None,0,None,post-market
2022-06-30,2022-08-15,0.59,None,0,None,pre-market
2022-09-30,2022-11-09,0.5462,None,0,None,post-market
2022-12-31,2023-02-10,0.56,None,0,None,pre-market
2023-03-31,2023-06-26,0.4147,None,0,None,post-market
2023-06-30,2023-08-10,0.2133,None,0,None,post-market
2023-09-30,2023-11-08,0.1239,None,0,None,post-market
2023-12-31,2024-02-09,0.16,None,0,None,pre-market
2024-03-31,2024-06-24,0.1264,None,0,None,pre-market
2024-06-30,2024-08-08,0.1363,None,0,None,post-market
2024-09-30,2024-11-06,0.1498,None,0,None,pre-market
2024-12-31,2025-02-07,0.2243,None,0,None,pre-market
2025-03-31,2025-06-27,0.3,0,0.3,None,pre-market
2025-06-30,2025-08-06,0.1167,None,0,None,post-market
2025-09-30,2025-11-12,0.16,None,0,None,pre-market
2025-12-31,2025-12-31,0.0241,None,0,None,pre-market
