fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,8978324,557886,52768,52768,None,429542,8420438,8400000,None,None,None,None,None,None,None,75576,None,2077277,118125,97585,None,None,None,1960000,None,600000,None,None,600000,20540,None,6898996,-146000,2262700,888283,1834430
2007-03-31,USD,9958980,600905,72537,72537,None,462382,9358075,9337000,None,None,None,None,None,None,None,594354,None,2183344,154074,154074,None,None,None,2030000,None,700000,None,None,700000,None,None,7775636,-307000,2871085,920183,1843591
2008-03-31,USD,13202659,1199200,303617,303617,None,873521,12003459,11983000,None,None,None,None,None,None,None,22062,None,4742595,571526,571526,None,None,None,4170000,None,2600000,None,None,2600000,None,None,8460064,-427000,3584729,920683,1773049
2009-03-31,USD,14508880,777754,223583,223583,None,517561,13731126,13731000,None,None,None,None,None,None,None,36610,None,3581270,555765,517561,None,None,None,3025505,None,1400000,None,None,1400000,38204,None,10927610,-427000,4755299,981308,1934235
2010-03-31,USD,14029575,779554,160439,160439,None,601954,13250021,13250000,None,None,None,None,None,None,None,17161,None,2390222,301160,301000,None,None,None,2089062,None,700000,None,None,700000,301160,None,11639353,-427000,5156138,1001933,1929588
2011-03-31,USD,15948471,670197,179071,179071,None,426647,15278274,15278000,None,None,None,None,None,None,None,64479,None,3441518,199944,426647,None,None,None,3241574,None,1800000,None,None,1800000,-226703,None,12506953,-303000,5311834,1044558,1962656
2012-03-31,USD,16574370,879058,498681,498681,0,363595,15695312,15695312,-16223267,0,0,0,None,None,0,16782,None,3600080,402098,363595,None,None,None,3197982,None,1700000,None,None,1700000,38503,613279,12974290,-325445,5641827,1049558,2036241
2013-03-31,USD,17935444,741028,166406,166406,None,555341,17194416,17077962,-17323692,None,None,None,None,None,None,19281,None,4998459,431848,431848,None,None,None,4566611,None,2950000,None,None,2950000,50000,763412,12936985,-340992,5465453,1051433,2036959
2014-03-31,USD,17918290,831128,156082,156082,0,646242,17087162,17079923,-18475174,0,0,0,None,None,0,28804,None,4518938,308912,257431,None,None,44981,4210026,None,2425000,2425000,None,2469981,51481,926577,13399352,-340992,5766566,1052133,2042184
2015-03-31,USD,21470950,589771,96084,96084,0,449069,20881179,20832199,-19838036,0,0,0,None,None,0,44618,None,8264207,423121,423121,None,None,5950000,7841086,None,5950000,5950000,None,5950000,10000,1230216,13206743,-346001,5425580,1052133,2038250
2016-03-31,USD,16467260,355322,34013,34013,0,278025,16111938,16077497,-24395184,0,0,0,None,None,0,43284,None,7123249,332172,322172,None,None,5580000,6791077,None,5580000,5580000,None,5580000,10000,1211077,9344011,-346001,1445895,1052133,2037266
2017-03-31,USD,12708065,504934,73451,73451,0,395158,12203131,12174974,-25572606,0,0,0,None,None,0,36325,None,4005743,137259,137259,None,None,2900000,3868484,None,2900000,2900000,None,2900000,10000,968484,8702322,-346001,751342,1052133,2037266
2018-03-31,USD,10400954,1372433,492610,492610,-832240,832240,9028521,8879243,-26453025,0,0,0,None,None,0,879823,None,1999368,446815,436815,None,None,700000,1552553,None,700000,700000,None,700000,10000,852553,8401586,-346001,429853,1052133,2037266
2019-03-31,USD,9449684,562008,128252,128252,-380021,380021,8887676,8765269,-27255451,None,None,None,None,None,None,53735,None,1020147,166113,158613,None,None,0,854034,None,0,None,None,None,7500,854034,8429537,-346001,416907,1053583,2039412
2020-03-31,USD,10070509,369266,34381,34381,-284697,284697,9701243,9472913,-28109252,None,None,None,None,150000,None,50188,None,1706147,182481,109260,None,None,65721,1523666,76703,757423,None,None,834126,7500,766243,8364362,-346001,317429,1053583,2040166
2021-03-31,USD,10830687,757494,57813,57813,-651786,651786,10073193,9768943,-29015612,None,None,None,None,200000,None,47895,None,2007280,138534,101569,None,None,21965,1868746,21965,1154949,None,None,1176914,15000,713797,8823407,-346001,473361,1071833,2062069
2022-03-31,USD,13284520,2733539,1370766,1370766,None,1310137,10550981,10262825,None,None,None,None,None,275000,None,52636,None,1059904,263763,194469,None,None,54294,796141,129923,0,None,None,129923,15000,None,12224616,None,3328427,1108208,2158091
2023-03-31,USD,17820289,3734039,2235771,2235771,-1373815,1373815,14086250,13374090,None,None,None,None,None,700000,None,124453,None,987802,258263,181897,None,None,56366,729539,75629,0,None,None,75629,20000,None,16832487,None,7991129,1110708,2208663
2024-03-31,USD,20694077,3689320,2473484,2473484,1,1010895,17004757,14260940,None,None,None,None,None,1100000,None,204941,None,3065812,430120,191603,None,None,19263,2635692,19263,None,None,None,19263,30000,None,17628265,None,9122481,1113458,2161010
2025-03-31,USD,20347857,3020856,1753955,1753955,None,1181539,17327000,15222700,None,None,None,None,None,2100000,None,85362,None,1636160,551192,307387,None,None,51003,1084968,126525,None,None,None,126525,None,None,18711697,None,10625849,1119641,2107775
