fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,66518000,97536000,31018000,31018000,None,78719000,25858000,None,None,None,None,0,None,None,None,None,None,644000,None,None,None,None,None,None
2007-12-31,USD,93905000,124547000,30642000,30642000,11153000,80041000,27546000,None,None,None,None,0,None,None,None,None,7630000,1602000,None,None,None,None,None,6028000
2008-12-31,USD,79593000,112964000,33371000,33371000,None,78315000,25598000,None,None,None,None,0,None,None,None,None,1167000,102000,None,None,None,None,None,1065000
2009-12-31,USD,56449000,77462000,21013000,21013000,None,59077000,18998000,None,None,None,None,0,None,None,None,None,None,5034000,None,None,None,None,None,None
2010-12-31,USD,116960000,128927000,11967000,11967000,21993000,19745000,None,19745000,None,None,None,1357000,None,None,None,37832000,13267000,42962000,None,None,None,14624000,52456000,-29695000
2011-12-31,USD,326605000,330422000,3817000,3817000,152567000,29435000,None,30255000,None,None,None,29618000,None,None,None,74981000,126179000,46789000,None,None,None,155797000,230778000,79390000
2012-12-31,USD,671313000,686668000,15355000,15355000,276993000,57190000,None,66447000,None,None,None,70143000,None,None,None,206734000,245874000,92486000,None,None,None,316017000,522751000,153388000
2013-12-31,USD,1110118000,1141999000,31881000,31881000,504398000,75310000,None,101234000,None,None,None,107165000,None,None,None,307055000,363017000,135058000,None,None,None,470182000,777237000,227959000
2014-12-31,USD,1105739000,1390228000,284489000,284489000,645652000,92306000,None,169600000,None,None,None,158390000,None,None,None,412334000,814468000,307591000,None,None,None,656078000,1068412000,506877000
2015-12-31,USD,715595000,789735000,74140000,74140000,-114164000,92498000,None,124108000,None,None,None,149648000,None,None,None,485322000,-56371000,-16123000,None,None,None,129877000,615199000,-40248000
2016-12-31,USD,678653000,704665000,26012000,26012000,-130833000,93008000,None,133374000,None,None,None,140305000,None,None,None,476331000,-371554000,-128538000,None,None,None,-231249000,245082000,-500092000
2017-12-31,USD,1193607000,1248424000,54817000,54817000,143968000,91797000,None,147537000,None,None,None,146837000,None,None,None,530802000,-75858000,-199654000,None,None,None,70979000,601781000,123796000
2018-12-31,USD,623431000,2321947000,1698516000,1698516000,119012000,121346000,None,148778000,None,-159085000,None,151495000,None,None,None,636296000,-25343000,-5843000,None,-19500000,None,126152000,762448000,-35296000
2019-12-31,USD,80174000,1930797000,1850623000,1850623000,-90175000,128595000,None,170349000,None,-159287000,None,176223000,None,None,None,787192000,-350895000,-32715000,None,-318180000,None,-199494000,587698000,-128243000
2020-12-31,USD,240048000,1083334000,843286000,843286000,-4872983000,159518000,None,5113031000,None,-184652000,None,143856000,None,None,None,307209000,-4036982000,-266409000,None,-3770573000,None,-3860437000,-3553228000,-3690240000
2021-12-31,USD,670089000,1579926000,909837000,909837000,809444000,80688000,None,-139355000,None,-30806000,None,30806000,None,None,None,158304000,187987000,-973000,None,188960000,None,218793000,377097000,319602000
2022-12-31,USD,1790425000,3646794000,1856369000,1856369000,1583789000,209299000,None,206636000,None,-29349000,None,29349000,None,None,None,369659000,1383579000,-46884000,None,1430463000,None,1412928000,1782587000,1856159000
2023-12-31,USD,1437595000,3896641000,2459046000,2459046000,1273182000,126319000,None,164413000,None,-29547000,None,28630000,None,None,None,598562000,1339028000,315249000,None,1832245000,None,1367658000,1966220000,1023779000
2024-12-31,USD,1305585000,5251082000,3945497000,3945497000,1100067000,205585000,None,205518000,None,-56523000,None,56523000,None,None,None,1107776000,1112438000,263811000,None,848627000,None,1168961000,2276737000,848627000
2025-12-31,USD,315008000,4877126000,4562118000,4562118000,198464000,126294000,None,116544000,None,-80150000,None,80150000,None,None,None,1470171000,243484000,199025000,None,44459000,None,323634000,1793805000,44459000
