fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2015-10-31,USD,188359000,564028000,375669000,375669000,124255000,19879000,0,64104000,None,None,20162000,20162000,None,8613000,None,44225000,112706000,41363000,None,71343000,None,132868000,177093000,71343000
2015-12-31,USD,188359000,564028000,375669000,375669000,124255000,None,None,64104000,None,None,None,20162000,None,None,None,44225000,112706000,41363000,None,None,None,132868000,177093000,71343000
2016-10-31,USD,192936000,544745000,351809000,351809000,128228000,20062000,0,64708000,None,-19866000,19866000,19866000,None,9711000,None,44646000,118073000,42513000,None,75560000,None,137939000,182585000,75560000
2016-12-31,USD,192936000,544745000,351809000,351809000,128228000,None,None,64708000,None,None,None,19866000,None,None,None,44646000,118073000,42513000,None,None,None,137939000,182585000,75560000
2017-10-31,USD,201107000,563099000,361992000,361992000,128736000,19294000,0,72371000,None,-19324000,19324000,19324000,None,10288000,None,53077000,119700000,22094000,None,97606000,None,139024000,192101000,97606000
2017-12-31,USD,201107000,563099000,361992000,361992000,128736000,None,None,72371000,None,None,None,19324000,None,None,None,53077000,119700000,22094000,None,None,None,139024000,192101000,97606000
2018-10-31,USD,190029000,559768000,369739000,369739000,114207000,19410000,0,75822000,None,-19609000,19609000,19609000,None,17055000,None,56412000,111653000,27434000,None,84219000,None,131262000,187674000,84219000
2018-12-31,USD,190029000,559768000,369739000,369739000,114207000,None,None,75822000,None,None,None,19609000,None,None,None,56412000,111653000,27434000,None,None,None,131262000,187674000,84219000
2019-10-31,USD,203212000,568855000,365643000,365643000,111792000,19858000,None,91420000,None,-24298000,23063000,24298000,None,18811000,None,82265000,98197000,17418000,None,86874000,None,111792000,194057000,80779000
2019-12-31,USD,202330000,568855000,366525000,366525000,110910000,None,None,91420000,None,None,None,23063000,None,None,None,71562000,106658000,19784000,None,None,None,129721000,201283000,86874000
2020-10-31,USD,203939000,538633000,334694000,334694000,109997000,None,None,93942000,None,-23521000,None,23521000,None,25365000,None,99553000,111841000,19423000,None,92418000,None,109997000,209550000,92418000
2020-12-31,USD,203939000,538633000,334694000,334694000,109997000,None,None,93942000,None,-23521000,None,23521000,None,None,None,74188000,111841000,19423000,None,92418000,None,135362000,209550000,92418000
2021-10-31,USD,213550000,606584000,393034000,393034000,117294000,None,None,96256000,None,-24112000,None,24112000,None,16694000,None,93677000,109876000,4115000,None,105761000,None,117294000,210971000,105761000
2021-12-31,USD,213550000,606584000,393034000,393034000,117294000,None,None,96256000,None,-24112000,None,24112000,None,None,None,76983000,109876000,4115000,None,105761000,None,133988000,210971000,105761000
2022-10-31,USD,243924000,714519000,470595000,470595000,137743000,None,None,106181000,None,-26647000,None,26647000,None,26080000,None,111629000,137176000,26224000,None,110952000,None,137743000,249372000,110952000
2022-12-31,USD,243924000,714519000,470595000,470595000,137743000,None,None,106181000,None,-26647000,None,26647000,None,None,None,85549000,137176000,26224000,None,110952000,None,163823000,249372000,110952000
2023-10-31,USD,269042000,690431000,421389000,421389000,146385000,None,None,122657000,None,-30429000,None,30429000,None,None,None,100352000,145502000,27803000,None,117699000,None,175931000,276283000,117699000
2023-12-31,USD,269042000,690431000,421389000,421389000,146385000,None,None,122657000,None,-30429000,None,30429000,None,None,None,100352000,145502000,27803000,None,117699000,None,175931000,276283000,117699000
2024-12-31,USD,278829000,676944000,398115000,398115000,146262000,None,None,132567000,None,-32930000,None,32930000,None,None,None,108581000,131165000,10596000,None,120569000,None,164095000,272676000,120569000
2025-12-31,USD,723650000,743654000,20004000,20004000,170653000,None,None,552997000,None,-33799000,None,33799000,None,None,None,114324000,156654000,20765000,None,135889000,None,190453000,304777000,135889000
