Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
YSWY,Common Stock,"Yesway, Inc. Class A Common Stock",None,None,NASDAQ,USD,USA,CONSUMER DEFENSIVE,GROCERY STORES,"2301 EAGLE PARKWAY, FORT WORTH, TX, UNITED STATES, 76177",https://yesway.com,December,2025-12-31,842010000,183261000,69.23,None,None,None,None,0.39,0,0.0202,0.0591,0.0398,0.0933,2672573000,561040000,0.39,0,0.111,None,-,-,-,-,-,69.23,-,0.315,2.512,0.678,11.36,None,27.27,20.02,23.55,23.55,31185600,0,10.874,48.374,None,None
