fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,100953000,None,None,None,None,10995000,14982000,None,None,None,5121000,-65316000,None,None,None,None,4704000,4704000,None,None,None,None,-1163000,None,None,None,None,-724000
2006-03-31,USD,11379000,None,None,None,None,12095000,9154000,None,None,None,-12376000,-26776000,None,None,None,None,5520000,5520000,None,None,None,None,-8109000,None,None,None,None,50004000
2006-06-30,USD,81289000,None,None,None,None,11302000,12627000,None,None,None,-15422000,-27017000,None,None,None,None,5542000,5542000,None,None,None,None,-138809000,None,None,None,None,59316000
2006-09-30,USD,66787000,None,None,None,None,12228000,13252000,None,None,None,-162335000,-39281000,None,None,None,None,5413000,5413000,None,None,None,None,-19850000,None,None,None,None,49449000
2006-12-31,USD,112400000,None,None,None,None,11809000,17581000,None,-7460000,None,113842000,-519495000,None,None,None,None,5388000,5388000,None,None,None,None,-127004000,None,990000,None,None,64949000
2007-03-31,USD,41825000,None,None,None,None,12934000,11044000,None,None,None,-50476000,46685000,None,None,None,None,6902000,6902000,None,None,None,None,-11527000,None,3436000,None,None,58472000
2007-06-30,USD,113249000,None,None,None,None,12418000,13118000,None,None,None,-108839000,-39889000,None,None,None,None,6074000,6074000,None,None,None,None,-32695000,None,None,None,None,65433000
2007-09-30,USD,101822000,None,None,None,None,12468000,14459000,None,None,None,-89762000,54148000,None,None,None,None,6095000,6095000,None,None,None,None,-43920000,None,None,None,None,65719000
2007-12-31,USD,130801000,None,None,None,None,12469000,27207000,None,-716000,None,-50314000,-57701000,None,None,None,None,6063000,6063000,None,None,None,None,-37280000,None,14088000,None,None,70030000
2008-03-31,USD,30171000,None,None,None,None,14210000,18682000,None,-6203000,None,-111252000,-7781000,None,None,None,None,6803000,6803000,None,None,None,None,-87824000,None,4093000,None,None,68180000
