fiscalDateEnding,reportedEPS
1996-04-30,0.25
1997-04-30,0.26
1998-04-30,0.28
1999-04-30,0.31
2000-04-30,0.3411
2001-04-30,0.36
2002-04-30,0.36
2003-04-30,0.4
2004-04-30,0.46
2005-04-30,0.52
2006-04-30,0.63
2007-04-30,0.67
2008-04-30,0.75
2009-04-30,0.76
2010-04-30,0.82
2011-04-30,1.04
2012-04-30,0.95
2013-04-30,1.07
2014-04-30,1.22
2015-04-30,1.28
2016-04-30,1.41
2017-04-30,1.37
2018-04-30,1.54
2019-04-30,1.73
2020-04-30,1.73
2021-04-30,1.6
2022-04-30,1.74
2023-04-30,1.67
2024-04-30,2.14
2025-04-30,1.84
2026-01-31,1.41
