fiscalDateEnding,reportedEPS
1996-12-31,-0.26
1997-12-31,-0.06
1998-12-31,-0.36
1999-12-31,-1.2
2000-12-31,2.35
2001-12-31,0.09
2002-12-31,-1.99
2003-12-31,-0.84
2004-12-31,0.38
2005-12-31,0.62
2006-12-31,0.79
2007-12-31,-2.48
2008-12-31,-1.98
2009-12-31,-1.5
2010-12-31,0.46
2011-12-31,0.51
2012-12-31,-0.16
2013-12-31,-0.12
2014-12-31,-0.02
2015-12-31,-0.53
2016-12-31,-0.15
2017-12-31,0.16
2018-12-31,0.46
2019-12-31,0.64
2020-12-31,1.29
2021-12-31,2.8
2022-12-31,3.54
2023-12-31,2.65
2024-12-31,3.32
2025-12-31,4.23
2026-03-31,0
