fiscalDateEnding,reportedEPS
1998-12-31,1.2708
1999-12-31,1.4491
2000-12-31,2.8058
2001-12-31,2.0655
2002-12-31,2.5355
2003-12-31,3.45
2004-12-31,5.0046
2005-12-31,3.3742
2006-12-31,4.5976
2007-12-31,11.36
2008-12-31,9.45
2009-12-31,0.6699
2010-12-31,3.67
2011-12-31,1.09
2012-12-31,1.82
2013-12-31,1.15
2014-12-31,2.43
2015-12-31,1.15
2016-12-31,2.48
2017-12-31,0.94
2018-12-31,1.09
2019-12-31,3.26
2020-12-31,3.23
2021-12-31,6.64
2022-12-31,-1.49
2023-12-31,-4.65
2024-12-31,-0.56
2025-12-31,-2.0036
2026-03-31,-1.0888
