fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,40709000,63447000,22738000,22738000,-107307000,25892000,122122000,148016000,None,None,None,16548000,None,None,None,14592000,-91107000,-21866000,None,None,None,-91107000,-76515000,-102337000
2007-12-31,USD,125024000,125024000,227991000,227991000,-114454000,37865000,190126000,227991000,None,None,None,12043000,None,None,None,11487000,-93557000,-29751000,None,None,None,-93557000,-82070000,-105600000
2008-12-31,USD,237534000,238457000,923000,923000,-89830000,49348000,278016000,327364000,None,None,None,7752000,None,None,None,11287000,-80359000,2351000,None,None,None,-89830000,-78543000,-82710000
2009-12-31,USD,363335000,379268000,15933000,15933000,-74103000,52923000,384515000,437438000,None,None,None,2337000,None,None,None,14247000,-71952000,-4122000,None,None,None,-69615000,-55368000,-67830000
2010-12-31,USD,456981000,459074000,2093000,2093000,-97472000,65201000,489252000,554453000,None,None,None,9118000,None,2122000,None,19687000,-104468000,-2122000,None,-104468000,None,-97472000,-77785000,-104468000
2011-12-31,USD,441608000,445824000,4216000,4216000,-205159000,117261000,529506000,646767000,None,None,None,21282000,None,3549000,None,31082000,-222892000,-1132000,None,-221760000,None,-205159000,-174077000,-221760000
2012-12-31,USD,1294022000,1378477000,84455000,84455000,457713000,210755000,625554000,836309000,None,None,None,45304000,None,2012000,None,36940000,414421000,-335848000,None,750269000,None,457713000,494653000,750269000
2013-12-31,USD,1949390000,2104745000,155355000,155355000,760028000,329415000,859947000,1189362000,None,None,None,46437000,None,-231000,None,41204000,713360000,288998000,None,424362000,None,760028000,801232000,424362000
2014-12-31,USD,2614539000,2819557000,205018000,205018000,838431000,504755000,1271353000,1776108000,None,None,None,37372000,None,-25312000,None,52686000,775747000,427673000,None,338126000,None,838431000,891117000,348074000
2015-12-31,USD,3711019000,4103728000,392709000,392709000,1251916000,838526000,1620577000,2459103000,None,None,14241000,14241000,None,-12578000,None,74909000,1225097000,589041000,None,636056000,None,1251916000,1326825000,636056000
2016-12-31,USD,4560733000,4860427000,299694000,299694000,1330741000,1177697000,2052295000,3229992000,None,-7195000,7195000,7195000,None,6269000,None,104745000,1329815000,434293000,None,895522000,None,1330741000,1435486000,895522000
2017-12-31,USD,5475166000,5872227000,397061000,397061000,2079591000,1320433000,2075142000,3395575000,None,-25119000,25119000,25119000,None,24039000,None,145467000,2078511000,880000000,None,1198511000,None,2079591000,2225058000,1198511000
2018-12-31,USD,6276700000,6710800000,434100000,434100000,2534400000,1556200000,2186100000,3742300000,None,-28200000,13700000,28200000,None,47300000,None,148200000,2553500000,109100000,None,2444400000,None,2534400000,2682600000,2444400000
2019-12-31,USD,7081200000,7863400000,782200000,782200000,2209800000,1834800000,3036600000,4871400000,None,-30200000,88100000,30200000,None,249500000,None,210300000,2429100000,313300000,None,2115800000,None,2209800000,2420100000,2115800000
2020-12-31,USD,7141300000,8497100000,1355800000,1355800000,3576600000,1346000000,2499100000,3564700000,None,-56900000,None,56900000,None,290700000,None,235900000,3810400000,297200000,None,3513200000,None,3867300000,4103200000,3513200000
2021-12-31,USD,13348000000,16071700000,2723700000,2723700000,8946800000,1824900000,2621900000,4401200000,None,-57300000,45800000,57300000,None,436300000,None,286200000,9325800000,1250500000,None,8075300000,None,9383100000,9669300000,8075300000
2022-12-31,USD,10467700000,12172900000,1705200000,1705200000,5385600000,2115900000,3056100000,5082100000,None,100700000,160100000,59400000,None,179300000,None,341400000,4858800000,520400000,None,4338400000,None,4918200000,5259600000,4338400000
2023-12-31,USD,12233500000,13117200000,883700000,883700000,4047100000,2554100000,4439000000,7070300000,None,345600000,417700000,73000000,None,None,None,421000000,4199300000,245700000,None,3991100000,None,4047100000,4047100000,3953600000
2024-12-31,USD,12231500000,14202000000,1970500000,1970500000,3990700000,2954400000,5233000000,8240800000,None,656200000,711400000,55200000,None,None,None,482900000,4779900000,367300000,None,4412600000,None,4835100000,5318000000,4412600000
2025-12-31,USD,12242200000,14342900000,2100700000,2100700000,3577900000,2700000000,5850200000,8664300000,None,673000000,716800000,43800000,None,None,None,543700000,5230700000,725800000,None,4504900000,None,5274500000,5818200000,4504900000
