fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2008-12-31,USD,123465000,None,None,None,None,None,23518000,None,None,None,None,None,None,None,None,None,50000000,50000000,None,None,None,None,None,None,None,None,None,None
2009-12-31,USD,10455000,None,None,None,None,4661000,1694000,None,-422000,None,-1694000,-15007000,None,None,None,None,None,None,None,None,None,None,None,None,-2566000,None,None,9804000
2010-03-31,USD,33250000,None,None,None,None,4665000,1216000,None,-1846000,None,-1216000,-33901000,None,None,None,None,None,None,None,None,None,None,None,None,1096000,None,None,6003000
2010-06-30,USD,-3634000,None,None,None,None,4671000,753000,None,1190000,None,-753000,4425000,None,None,None,None,None,None,None,None,None,None,None,None,-480000,None,None,19947000
2010-09-30,USD,27028000,None,None,None,None,4526000,1866000,None,-902000,None,-1866000,2000,None,None,None,None,None,None,None,None,None,None,None,None,663000,None,None,13544000
2010-12-31,USD,19301000,None,None,None,None,4601000,6247000,None,3664000,None,-5133000,-198000,None,None,None,None,None,None,None,None,None,None,None,None,7734000,None,None,-6188000
2011-03-31,USD,32150000,None,None,None,None,4637000,2041000,None,-990000,None,-1816000,-1710000,None,None,None,None,None,None,None,None,None,None,None,None,4609000,None,None,16734000
2011-06-30,USD,18044000,None,None,None,None,4648000,4006000,None,-1894000,None,-4006000,144344000,None,None,None,None,276700000,276700000,None,None,None,None,325100000,None,909000,None,None,38211000
2011-09-30,USD,57703000,None,None,None,None,4663000,4492000,None,-3085000,None,-1972000,-29968000,None,None,None,None,29700000,29700000,None,None,None,None,-200000,None,902000,None,None,36285000
2011-12-31,USD,31956000,None,None,None,None,4921000,8606000,None,2544000,None,-8606000,-41889000,None,None,None,None,41800000,41800000,None,None,None,None,-100000,None,879000,None,None,41217000
2012-03-31,USD,53814000,None,None,None,None,5438000,22274000,3637000,1462000,None,-22274000,-42942000,None,None,None,None,13001000,13001000,None,None,None,None,0,None,1246000,-11402000,None,30244000
2012-06-30,USD,26049000,None,None,None,None,5158000,16944000,1006000,-865000,None,-16944000,-38284000,None,None,None,None,38200000,38200000,None,None,None,None,-100000,None,2799000,-29179000,None,35088000
2012-09-30,USD,44927000,None,None,None,None,5230000,18201000,-3243000,-7131000,None,-17175000,-43855000,None,None,None,None,43900000,43900000,None,None,None,None,-29000,None,1216000,-16103000,None,31557000
2012-12-31,USD,8700000,None,None,None,None,4897000,24700000,1125000,710000,None,-24700000,-36400000,None,None,None,None,123355000,123355000,None,None,None,None,-187000,None,1579000,-52443000,None,15334000
2013-03-31,USD,57485000,None,None,None,None,5767000,18063000,-4601000,-3275000,None,-18063000,-14028000,None,None,None,None,14028000,14028000,None,None,None,None,-200000,None,1279000,25394000,None,35553000
2013-06-30,USD,17137000,None,None,None,None,6193000,13789000,6454000,-611000,None,-13756000,-44741000,None,None,None,None,44570000,44570000,None,None,None,None,-171000,None,886000,-41360000,None,35437000
2013-09-30,USD,21901000,None,None,None,None,6563000,3992000,-2868000,-3000,None,-3992000,-42625000,None,None,None,None,42603000,42603000,None,None,None,None,-22000,None,321000,-24716000,None,19705000
2013-12-31,USD,32486000,None,None,None,None,7055000,7910000,305000,-226000,None,-7910000,-26600000,None,None,None,None,26308000,26308000,None,None,None,None,-292000,None,341000,-2024000,None,27921000
2014-03-31,USD,35601000,None,None,None,None,6667000,3385000,-3078000,-471000,None,-3385000,-31439000,None,None,None,None,31439000,31439000,None,None,None,None,0,None,933000,777000,None,21453000
2014-06-30,USD,24353000,None,None,None,None,6792000,4106000,2725000,2622000,None,-4015000,-27787000,None,None,None,None,27782000,27782000,None,None,None,None,-5000,None,836000,-7449000,None,17130000
2014-09-30,USD,19689000,None,None,None,None,6813000,6008000,1249000,-2036000,None,-6008000,-24147000,None,None,None,None,24128000,24128000,None,None,None,None,-19000,None,15000,-10466000,None,12719000
2014-12-31,USD,39235000,None,None,None,None,6977000,7577000,-1325000,-2665000,None,-7558000,-19767000,None,None,None,None,19741000,19741000,None,None,None,None,-26000,None,1000,11910000,None,24847000
2015-03-31,USD,25365000,None,None,None,None,6819000,2661000,2664000,1743000,None,-2661000,-29980000,None,None,None,None,29980000,29980000,None,None,None,None,0,None,852000,-7276000,None,29774000
2015-06-30,USD,30589000,None,None,None,None,7010000,3372000,581000,-1850000,None,-3340000,-32906000,None,None,None,None,32906000,32906000,None,None,None,None,0,None,573000,-5657000,None,27016000
2015-09-30,USD,1136000,None,None,None,None,7409000,6395000,-2529000,-995000,None,-6349000,-28518000,None,None,None,None,28518000,28518000,None,None,None,None,0,None,360000,-33731000,None,-13478000
2015-12-31,USD,21331000,None,None,None,None,7214000,4595000,-672000,-813000,None,-4595000,-19000,None,None,None,None,91404000,91404000,None,None,None,None,-19000,None,562000,16717000,None,18730000
2016-03-31,USD,23640000,None,None,None,None,6976000,1733000,2110000,4937000,None,-1733000,-19895000,None,None,None,None,19745000,19745000,None,None,None,None,0,None,648000,2012000,None,18042000
2016-06-30,USD,5514000,None,None,None,None,17559000,10136000,-2164000,29678000,None,-74005000,92773000,None,None,None,None,30586000,30586000,None,None,None,None,5000000,None,969000,24282000,None,-17005000
2016-09-30,USD,18355000,None,None,None,None,16452000,6399000,3458000,-2371000,None,-6399000,-22921000,None,None,None,None,19258000,19258000,None,None,None,None,507000,None,214000,-10965000,None,-13431000
2016-12-31,USD,-2540000,None,None,None,None,17259000,4963000,-1219000,-818000,None,-4963000,-2198000,None,None,None,None,69589000,69589000,None,None,None,None,-5000000,None,955000,-9701000,None,-14544000
2017-03-31,USD,30055000,None,None,None,None,15412000,4112000,-1194000,-3106000,None,-4112000,0,None,None,None,None,0,0,None,None,None,None,0,None,683000,25943000,None,-10336000
2017-06-30,USD,-23118000,None,None,None,None,19982000,4504000,665000,112000,None,-4504000,-2266000,None,None,None,None,2266000,2266000,None,None,None,None,0,None,429000,-29888000,None,-3445000
2017-09-30,USD,21167000,None,None,None,None,19483000,2840000,2110000,3161000,None,-2840000,-2266000,None,None,None,None,2266000,2266000,None,None,None,None,0,None,636000,18327000,None,-31602000
2017-12-31,USD,-17704000,None,None,None,None,19109000,3100000,2506000,2335000,None,-3100000,-4532000,None,None,None,None,2266000,2266000,None,None,None,None,0,None,1273000,-20804000,None,-27405000
2018-03-31,USD,14486000,None,None,None,None,16426000,2720000,-4419000,-1605000,None,-2548000,0,None,None,None,None,0,0,None,None,None,None,0,None,280000,11938000,None,-19051000
2018-06-30,USD,-26956000,None,None,None,None,20405000,5903000,None,1605000,None,-5903000,-13594000,None,None,None,None,13594000,13594000,None,None,None,None,0,None,1220000,-32859000,None,-16459000
2018-09-30,USD,39588000,None,None,None,None,16035000,6399000,None,-8670000,None,-6399000,-13594000,None,None,None,None,13594000,13594000,None,None,None,None,0,None,1195000,33189000,None,-13146000
2018-12-31,USD,5116000,None,None,None,None,18709000,4784000,-2279000,-7065000,None,-4781000,-13594000,None,None,None,None,13594000,13594000,None,None,None,None,None,None,322000,335000,None,-1371000
2019-03-31,USD,51924000,None,None,None,None,16584000,3500000,None,9914000,None,-3500000,-13594000,None,None,None,None,13594000,13594000,None,None,None,None,None,None,1108000,34830000,None,-6079000
2019-06-30,USD,-17243000,None,None,None,None,25030000,2257000,None,9914000,None,-2168000,-7929000,None,None,None,None,7929000,7929000,None,None,None,None,None,None,1110000,-27340000,None,18968000
2019-09-30,USD,33991000,None,None,None,None,18418000,3730000,None,9914000,None,-3730000,-15860000,None,None,None,None,15860000,15860000,None,None,None,None,None,None,752000,14401000,None,-22976000
2019-12-31,USD,-29515000,None,None,None,None,19807000,9169000,936000,9914000,None,-9131000,-8027000,None,None,None,None,7930000,7930000,None,None,None,None,None,None,475000,-46673000,None,-24882000
2020-03-31,USD,27707000,None,None,None,None,15597000,6710000,None,538000,None,-6662000,-25000,None,None,None,None,0,0,None,None,None,None,None,None,-477000,21020000,None,-20735000
2020-06-30,USD,-20929000,None,None,None,None,23371000,3494000,None,538000,None,-3495000,-1033000,None,None,None,None,0,0,None,None,None,None,-1008000,None,308000,-25457000,None,-41612000
2020-09-30,USD,22439000,None,None,None,None,18029000,4970000,None,538000,None,-4969000,-1742000,None,None,None,None,0,0,None,None,None,None,-1269000,None,48000,15728000,None,-18952000
2020-12-31,USD,-9477000,None,None,None,None,23129000,3424000,2892000,538000,None,-3424000,-4825000,None,None,None,None,18372000,18372000,None,None,None,None,-4799000,None,1156000,-17726000,None,-16882000
2021-03-31,USD,25551000,None,None,None,None,14123000,2994000,None,-7508000,None,-2994000,-555000,None,None,None,None,18372000,18372000,None,None,None,None,-529000,None,3592000,22002000,None,-25384000
2021-06-30,USD,-2572000,None,None,None,None,21119000,2392000,None,-7508000,None,-2350000,-4820000,None,None,None,None,18372000,18372000,None,None,None,None,-529000,None,6379000,-9742000,None,7020000
2021-09-30,USD,97289000,None,None,None,None,17406000,4862000,None,-7508000,None,-4862000,-33398000,None,None,None,None,18372000,18372000,None,None,None,None,-529000,None,5488000,57850000,None,35029000
2021-12-31,USD,68457000,None,None,None,None,23631000,10346000,-21877000,-7508000,None,-10136000,-46474000,None,None,None,None,31297000,31297000,None,None,None,None,529000,None,7610000,11847000,None,61490000
2022-03-31,USD,166927000,None,None,None,None,19465000,7899000,None,None,None,-7899000,-134197000,None,None,None,None,55970000,55970000,None,None,None,None,-12398000,None,12074000,24831000,None,93661000
2022-06-30,USD,48684000,None,None,None,None,21221000,5872000,None,None,None,-5831000,-23888000,None,None,None,None,23887000,23887000,None,None,None,None,-12398000,None,-721000,18965000,None,117582000
2022-09-30,USD,88624000,None,None,None,None,22127000,19670000,None,-24807000,None,-19671000,-106224000,None,None,None,None,106224000,106224000,None,None,None,None,-12398000,None,7273000,-37271000,None,-19808000
2022-12-31,USD,-2771000,None,None,None,None,19324000,11227000,-21139000,-24807000,None,-11222000,-18709000,None,None,None,None,18709000,18709000,None,None,None,None,12398000,None,6638000,-32702000,None,95366000
2023-03-31,USD,130443000,None,None,None,None,15211000,3438000,None,None,None,15562000,-110981000,None,None,None,None,110981000,110981000,None,None,None,None,0,None,1933000,35024000,None,101870000
2023-06-30,USD,60844000,None,None,None,None,19754000,4153000,None,None,None,-3268000,-110240000,None,None,None,None,110241000,110241000,None,None,None,None,0,None,2203000,-52664000,None,59857000
2023-09-30,USD,70102000,None,None,None,None,24119000,6153000,None,None,None,-5366000,-44260000,None,None,None,None,43758000,43758000,None,None,None,None,0,None,3830000,None,None,731000
2023-12-31,USD,-17863000,None,None,None,None,20690000,10452000,None,6704000,None,-9650000,-16383000,None,None,None,None,16384000,16384000,None,None,None,None,0,None,269000,None,None,9975000
2024-03-31,USD,42417000,None,None,None,None,17191000,8095000,None,-1248000,None,-5317000,-17757000,None,None,None,None,17757000,17757000,None,None,None,None,None,None,2027000,None,None,12579000
2024-06-30,USD,8608000,None,None,None,None,20040000,6168000,None,-6843000,None,-5413000,-20293000,None,None,None,None,20293000,20293000,None,None,None,None,None,None,675000,None,None,26219000
