fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-03-31,2.7185,None,0,None,pre-market
1996-06-30,1996-06-30,3.0252,None,0,None,pre-market
1996-09-30,1996-09-30,3.0881,None,0,None,pre-market
1996-12-31,1996-12-31,3.3617,None,0,None,pre-market
1997-03-31,1997-04-13,3.17,3.06,0.11,3.5948,pre-market
1997-06-30,1997-07-15,3.3,3.13,0.17,5.4313,pre-market
1997-09-30,1997-10-13,3.73,3.36,0.37,11.0119,pre-market
1997-12-31,1998-01-26,3,2.9,0.1,3.4483,pre-market
1998-03-31,1998-04-20,4.2,3.79,0.41,10.8179,pre-market
1998-06-30,1998-07-20,4,3.84,0.16,4.1667,pre-market
1998-09-30,1998-10-21,1.5,1.43,0.07,4.8951,pre-market
1998-12-31,1999-01-25,3,2.78,0.22,7.9137,pre-market
1999-03-31,1999-04-19,5.3,4.35,0.95,21.8391,pre-market
1999-06-30,1999-07-19,5.33,4.87,0.46,9.4456,pre-market
1999-09-30,1999-10-18,5.25,5.11,0.14,2.7397,pre-market
1999-12-31,2000-01-18,5.63,5.24,0.39,7.4427,pre-market
2000-03-31,2000-04-17,8.03,5.85,2.18,37.265,pre-market
2000-06-30,2000-07-19,6.53,6.2,0.33,5.3226,pre-market
2000-09-30,2000-10-17,6.8,6.74,0.06,0.8902,pre-market
2000-12-31,2001-01-16,6.5,6.56,-0.06,-0.9146,pre-market
2001-03-31,2001-04-16,7.1,6.99,0.11,1.5737,pre-market
2001-06-30,2001-07-16,7.4,7.32,0.08,1.0929,pre-market
2001-09-30,2001-10-17,6.3,6.38,-0.08,-1.2539,pre-market
2001-12-31,2002-01-17,7.4,7.24,0.16,2.2099,pre-market
2002-03-31,2002-04-15,7.4,7.75,-0.35,-4.5161,pre-market
2002-06-30,2002-07-17,7.8,7.73,0.07,0.9056,pre-market
2002-09-30,2002-10-15,7.4,7.34,0.06,0.8174,pre-market
2002-12-31,2003-01-21,4.7,4.56,0.14,3.0702,pre-market
2003-03-31,2003-04-14,7.9,7.74,0.16,2.0672,pre-market
2003-06-30,2003-07-14,8.3,8,0.3,3.75,pre-market
2003-09-30,2003-10-20,9,8.45,0.55,6.5089,pre-market
2003-12-31,2004-01-20,9.1,8.96,0.14,1.5625,pre-market
2004-03-31,2004-04-15,9.8,9.46,0.34,3.5941,pre-market
2004-06-30,2004-07-15,10.2,9.72,0.48,4.9383,pre-market
2004-09-30,2004-10-14,9.8,9.9,-0.1,-1.0101,pre-market
2004-12-31,2005-01-20,10.2,10.12,0.08,0.7905,pre-market
2005-03-31,2005-04-15,10.3,10.16,0.14,1.378,pre-market
2005-06-30,2005-07-18,9.7,10.07,-0.37,-3.6743,pre-market
2005-09-30,2005-10-17,10.2,9.84,0.36,3.6585,pre-market
2005-12-31,2006-01-19,9.8,10.02,-0.22,-2.1956,post-market
2006-03-31,2006-04-17,10.8,10.22,0.58,5.6751,pre-market
2006-06-30,2006-07-17,10.5,10.56,-0.06,-0.5682,pre-market
2006-09-30,2006-10-19,10.1,10.34,-0.24,-2.3211,pre-market
2006-12-31,2007-01-19,10.3,10.18,0.12,1.1788,pre-market
2007-03-31,2007-04-16,11.8,10.96,0.84,7.6642,pre-market
2007-06-30,2007-07-20,11.8,11.32,0.48,4.2403,pre-market
2007-09-30,2007-10-15,4.7,4.69,0.01,0.2132,pre-market
2007-12-31,2008-01-15,-19.9,-10.06,-9.84,-97.8131,pre-market
2008-03-31,2008-04-18,-10.2,-9.57,-0.63,-6.5831,pre-market
2008-06-30,2008-07-18,-4.9,-6.66,1.76,26.4264,pre-market
2008-09-30,2008-10-16,-7.1,-6.99,-0.11,-1.5737,pre-market
2008-12-31,2009-01-16,-24.4,-12.49,-11.91,-95.3563,pre-market
2009-03-31,2009-04-17,-1.2,-2.97,1.77,59.596,pre-market
2009-06-30,2009-07-17,-6.2,-3.05,-3.15,-103.2787,pre-market
2009-09-30,2009-10-15,-2.7,-3.32,0.62,18.6747,pre-market
2009-12-31,2010-01-19,-3.3,-3.27,-0.03,-0.9174,pre-market
2010-03-31,2010-04-19,1.5,-0.07,1.57,2242.8571,pre-market
2010-06-30,2010-07-16,0.9,0.46,0.44,95.6522,post-market
2010-09-30,2010-10-18,0.8,0.55,0.25,45.4545,pre-market
2010-12-31,2011-01-18,0.4,0.77,-0.37,-48.0519,pre-market
2011-03-31,2011-04-18,1,0.95,0.05,5.2632,pre-market
2011-06-30,2011-07-15,1.09,0.96,0.13,13.5417,pre-market
2011-09-30,2011-10-17,1.23,0.79,0.44,55.6962,pre-market
2011-12-31,2012-01-17,0.38,0.59,-0.21,-35.5932,pre-market
2012-03-31,2012-04-16,1.11,1,0.11,11,pre-market
2012-06-30,2012-07-16,1,0.89,0.11,12.3596,pre-market
2012-09-30,2012-10-15,1.06,0.99,0.07,7.0707,pre-market
2012-12-31,2013-01-17,0.69,0.97,-0.28,-28.866,pre-market
2013-03-31,2013-04-15,1.29,1.17,0.12,10.2564,pre-market
2013-06-30,2013-07-15,1.25,1.18,0.07,5.9322,pre-market
2013-09-30,2013-10-15,1.02,1.09,-0.07,-6.422,pre-market
2013-12-31,2014-01-16,0.82,0.98,-0.16,-16.3265,pre-market
2014-03-31,2014-04-14,1.3,1.16,0.14,12.069,pre-market
2014-06-30,2014-07-14,1.24,1.08,0.16,14.8148,pre-market
2014-09-30,2014-10-14,1.15,1.13,0.02,1.7699,pre-market
2014-12-31,2015-01-15,1.16,1.07,0.09,8.4112,pre-market
2015-03-31,2015-04-16,1.52,1.41,0.11,7.8014,pre-market
2015-06-30,2015-07-16,1.45,1.35,0.1,7.4074,pre-market
2015-09-30,2015-10-15,1.31,1.28,0.03,2.3438,pre-market
2015-12-31,2016-01-15,1.06,1.07,-0.01,-0.9346,pre-market
2016-03-31,2016-04-15,1.1,1.05,0.05,4.7619,pre-market
2016-06-30,2016-07-15,1.24,1.1,0.14,12.7273,pre-market
2016-09-30,2016-10-14,1.24,1.16,0.08,6.8966,pre-market
2016-12-31,2017-01-18,1.14,1.12,0.02,1.7857,pre-market
2017-03-31,2017-04-13,1.26,1.24,0.02,1.6129,pre-market
2017-06-30,2017-07-14,1.28,1.21,0.07,5.7851,pre-market
2017-09-30,2017-10-12,1.29,1.3,-0.01,-0.7692,pre-market
2017-12-31,2018-01-16,1.2,1.19,0.01,0.8403,pre-market
2018-03-31,2018-04-13,1.68,1.6,0.08,5,pre-market
2018-06-30,2018-07-13,1.63,1.56,0.07,4.4872,pre-market
2018-09-30,2018-10-12,1.73,1.66,0.07,4.2169,pre-market
2018-12-31,2019-01-14,1.61,1.55,0.06,3.871,pre-market
2019-03-31,2019-04-15,1.87,1.79,0.08,4.4693,pre-market
2019-06-30,2019-07-15,1.83,1.81,0.02,1.105,pre-market
2019-09-30,2019-10-15,1.97,1.95,0.02,1.0256,pre-market
2019-12-31,2020-01-14,1.9,1.8,0.1,5.5556,pre-market
2020-03-31,2020-04-15,1.06,1.57,-0.51,-32.4841,pre-market
2020-06-30,2020-07-14,0.51,0.32,0.19,59.375,pre-market
2020-09-30,2020-10-13,1.4,0.87,0.53,60.9195,pre-market
