fiscalDateEnding,reportedEPS
1996-12-31,12.1935
1997-12-31,13.2
1998-12-31,12.7
1999-12-31,21.51
2000-12-31,27.86
2001-12-31,28.2
2002-12-31,27.3
2003-12-31,34.3
2004-12-31,40
2005-12-31,40
2006-12-31,41.7
2007-12-31,8.4
2008-12-31,-46.6
2009-12-31,-13.4
2010-12-31,3.6
2011-12-31,3.7
2012-12-31,3.86
2013-12-31,4.38
2014-12-31,4.85
2015-12-31,5.34
2016-12-31,4.72
2017-12-31,5.03
2018-12-31,6.65
2019-12-31,7.57
2020-12-31,5.04
2021-12-31,10.07
2022-12-31,7.11
2023-12-31,5.59
2024-12-31,6.22
2025-12-31,7.5
2026-03-31,3.06
