fiscalDateEnding,reportedEPS
1996-12-31,0.14
1997-12-31,0.19
1998-12-31,0.23
1999-12-31,0.28
2000-12-31,0.34
2001-12-31,0.4
2002-12-31,0.46
2003-12-31,0.57
2004-12-31,0.77
2005-12-31,0.98
2006-12-31,1.17
2007-12-31,1.01
2008-12-31,0.91
2009-12-31,0.84
2010-12-31,1.01
2011-12-31,1.05
2012-12-31,1.11
2013-12-31,1.2
2014-12-31,1.74
2015-12-31,2.05
2016-12-31,1.62
2017-12-31,1.37
2018-12-31,2.58
2019-12-31,2.16
2020-12-31,2.74
2021-12-31,4.72
2022-12-31,5.03
2023-12-31,1.72
2024-12-31,1.06
2025-12-31,1.26
2026-03-31,0.09
