fiscalDateEnding,reportedEPS
1996-12-31,1.12
1997-12-31,1.4
1998-12-31,0.84
1999-12-31,0.6305
2000-12-31,1.16
2001-12-31,1.12
2002-12-31,0.6578
2003-12-31,0.82
2004-12-31,1.363
2005-12-31,1.2273
2006-12-31,1.14
2007-12-31,1.24
2008-12-31,1.5
2009-12-31,1.31
2010-12-31,1.7278
2011-12-31,2.4496
2012-12-31,2.44
2013-12-31,2.96
2014-12-31,3.71
2015-12-31,3.9
2016-12-31,3.62
2017-12-31,4.6
2018-12-31,5.92
2019-12-31,5.91
2020-12-31,5.02
2021-12-31,6.65
2022-12-31,8.62
2023-12-31,11.36
2024-12-31,9.69
2025-12-31,9.25
2026-03-31,0
