fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,16400000,82629000,66229000,66229000,170000,15741000,3132000,15741000,None,None,None,3041000,None,None,None,1579000,104000,-20000,None,0,None,659000,2238000,124000
2006-03-31,USD,19554000,104385000,84831000,84831000,4198000,15356000,0,15356000,None,None,None,1414000,None,None,None,1989000,2969000,1027000,None,0,None,2209000,4198000,1942000
2006-06-30,USD,27302000,125451000,98149000,98149000,9826000,17476000,0,17476000,None,None,None,1784000,None,None,None,2320000,8046000,2707000,None,0,None,7506000,9826000,5339000
2006-09-30,USD,23254000,114738000,91484000,91484000,5839000,17415000,0,17415000,None,None,None,1812000,None,None,None,2567000,4281000,1215000,None,0,None,3272000,5839000,3066000
2006-12-31,USD,19780000,111920000,92140000,92140000,3169000,16611000,4799000,16611000,None,None,None,6912000,None,None,None,2322000,1679000,538000,None,0,None,3169000,5491000,1141000
2007-03-31,USD,21557000,120147000,98590000,98590000,3065000,18492000,0,18492000,None,None,None,2183000,None,None,None,2252000,1224000,391000,None,0,None,813000,3065000,833000
2007-06-30,USD,26354000,131986000,105632000,105632000,7633000,18721000,0,18721000,None,None,None,2207000,None,None,None,2240000,5951000,1916000,None,0,None,5393000,7633000,4035000
2007-09-30,USD,26382000,125956000,99574000,99574000,7666000,18716000,0,18716000,None,None,None,2025000,None,None,None,2232000,6290000,2074000,None,0,None,5434000,7666000,4216000
2007-12-31,USD,23418000,126297000,102879000,102879000,5473000,17945000,5185000,17945000,None,None,None,8338000,None,None,None,2294000,4570000,1289000,None,0,None,5473000,7767000,3281000
2008-03-31,USD,24981000,133781000,108800000,108800000,5362000,19619000,0,19619000,None,None,None,1835000,None,None,None,2295000,4188000,1356000,None,0,None,3067000,5362000,2832000
2008-06-30,USD,30504000,152160000,121656000,121656000,9400000,21104000,0,21104000,None,None,None,1889000,None,None,None,2355000,8448000,2883000,None,0,None,7045000,9400000,5565000
2008-09-30,USD,29610000,148707000,119097000,119097000,7815000,21795000,0,21795000,None,None,None,2024000,None,None,None,2418000,6704000,2251000,None,0,None,5397000,7815000,4453000
2008-12-31,USD,24319000,122487000,98168000,98168000,-1232000,20541000,5443000,25551000,None,None,None,7450000,None,None,None,2292000,-2114000,-263000,None,0,None,-1232000,1060000,-1851000
2009-03-31,USD,21727000,110143000,88416000,88416000,3177000,18550000,0,18550000,None,None,None,1096000,None,None,None,2048000,2286000,743000,None,0,None,3382000,5430000,1543000
2009-06-30,USD,24329000,113243000,88914000,88914000,5384000,18945000,0,18945000,None,None,None,1147000,None,None,None,2044000,4350000,1358000,None,0,None,5497000,7541000,2992000
2009-09-30,USD,25649000,110318000,84669000,84669000,7666000,17983000,0,17983000,None,None,None,1005000,None,None,None,2017000,6810000,2227000,None,0,None,7815000,9832000,4583000
2009-12-31,USD,22856000,112783000,89927000,89927000,15820000,20621000,4762000,-7068000,None,None,None,1518000,None,None,None,2739000,15173000,7200000,None,0,None,16691000,19430000,7973000
2010-03-31,USD,28135000,128389000,100254000,100254000,6467000,21668000,0,21668000,None,None,None,1250000,None,None,None,2844000,6019000,2026000,None,0,None,4435000,7279000,3993000
2010-06-30,USD,28681000,134334000,105653000,105653000,7326000,21355000,0,21355000,None,None,None,1024000,None,None,None,2625000,6582000,1712000,None,0,None,7700000,10325000,4870000
2010-09-30,USD,32390000,132298000,99908000,99908000,11117000,21273000,0,21273000,None,None,None,888000,None,None,None,2729000,10759000,2609000,None,0,None,11647000,14376000,8150000
2010-12-31,USD,27708000,129519000,101811000,101811000,5963000,21745000,5774000,21745000,None,None,None,502000,None,None,None,2702000,5672000,1568000,None,0,None,6174000,8876000,4104000
2011-03-31,USD,31901000,140715000,108814000,108814000,9341000,22560000,0,22560000,None,None,None,765000,None,None,None,2621000,8501000,2834000,None,0,None,9266000,11887000,5667000
2011-06-30,USD,37391000,160824000,123433000,123433000,13706000,23685000,0,23685000,None,None,None,444000,None,-23000,None,2666000,13239000,4325000,None,8914000,None,13683000,16349000,8914000
2011-09-30,USD,37223000,155057000,117834000,117834000,14461000,22762000,0,22762000,None,None,None,506000,None,849000,None,2698000,14804000,4748000,None,10056000,None,15310000,18008000,10056000
2011-12-31,USD,28570000,146997000,118427000,118427000,11077000,23340000,6017000,15595000,None,None,None,707000,None,None,None,2433000,10713000,3280000,None,0,None,11420000,13853000,7433000
2012-03-31,USD,35238000,155911000,120673000,120673000,10993000,24245000,0,24245000,None,None,None,443000,None,-519000,None,2518000,10031000,3246000,None,6785000,None,10474000,12992000,6785000
2012-06-30,USD,39161000,167009000,127848000,127848000,14325000,24836000,0,24836000,None,None,None,525000,None,210000,None,2508000,14010000,4666000,None,9344000,None,14535000,17043000,9344000
2012-09-30,USD,37070000,156078000,119008000,119008000,13078000,23992000,0,23992000,None,None,None,392000,None,-168000,None,2672000,12518000,3943000,None,8575000,None,12910000,15582000,8575000
2012-12-31,USD,32043000,149404000,117361000,117361000,6953000,18081000,5686000,24434000,None,None,None,260000,None,194000,None,2250000,6887000,2688000,None,4199000,None,7147000,9397000,4199000
2013-03-31,USD,34912000,158429000,123517000,123517000,9739000,25173000,0,25173000,None,None,None,242000,None,333000,None,2154000,9830000,2880000,None,6950000,None,10072000,12226000,6950000
2013-06-30,USD,44091000,178064000,133973000,133973000,17561000,26530000,0,26530000,None,None,None,336000,None,384000,None,2186000,17609000,5822000,None,11787000,None,17945000,20131000,11787000
2013-09-30,USD,43156000,174738000,131582000,131582000,15326000,27830000,0,27830000,None,None,None,319000,None,602000,None,2245000,15609000,4276000,None,11333000,None,15326000,17571000,11333000
2013-12-31,USD,36351000,165605000,129254000,129254000,8111000,21594000,7652000,28240000,None,None,None,264000,None,493000,None,2313000,8340000,2316000,None,6024000,None,8604000,10917000,6024000
2014-03-31,USD,38130000,171250000,133120000,133120000,10631000,27499000,0,27499000,None,None,None,239000,None,535000,None,2314000,10927000,3689000,None,7238000,None,10631000,12945000,7238000
2014-06-30,USD,47286000,206353000,159067000,159067000,14796000,32490000,0,32490000,None,None,None,1044000,None,188000,None,2654000,13940000,4745000,None,9195000,None,14796000,17450000,9195000
2014-09-30,USD,55440000,233175000,177735000,177735000,21526000,33914000,0,33914000,None,None,None,1497000,None,462000,None,3472000,20491000,7124000,None,13367000,None,22665000,26137000,13367000
2014-12-31,USD,48372000,228277000,179905000,179905000,15711000,25293000,8427000,32661000,None,None,None,1257000,None,793000,None,4210000,15247000,3896000,None,11351000,None,22170000,26380000,11351000
2015-03-31,USD,45537000,207798000,162261000,162261000,12128000,33409000,0,33409000,None,None,None,1623000,None,912000,None,3596000,11417000,4058000,None,7359000,None,13884000,17480000,7359000
2015-06-30,USD,50665000,215734000,165069000,165069000,16435000,34230000,0,34230000,None,None,None,1848000,None,529000,None,7328000,15116000,5406000,None,9710000,None,17210000,24538000,9710000
2015-09-30,USD,57509000,231614000,174105000,174105000,23570000,33939000,0,33939000,None,None,None,1671000,None,922000,None,5611000,22821000,8065000,None,14756000,None,24120000,29731000,14756000
2015-12-31,USD,48737000,224431000,175694000,175694000,14395000,26672000,8590000,34342000,None,None,None,1582000,None,4700000,None,5566000,17513000,6129000,None,11384000,None,23348000,28914000,11384000
2016-03-31,USD,50277000,210971000,160694000,160694000,16289000,33988000,0,33988000,None,None,None,1406000,None,-560000,None,5351000,14323000,5664000,None,8659000,None,16289000,21640000,8659000
2016-06-30,USD,52178000,211489000,159311000,159311000,18041000,34137000,0,34137000,None,None,None,1523000,None,298000,None,5353000,16816000,6254000,None,10562000,None,18041000,23394000,10562000
2016-09-30,USD,54711000,216766000,162055000,162055000,21012000,33699000,0,33699000,None,None,None,1405000,None,170000,None,5075000,19777000,6541000,None,13236000,None,21182000,26257000,13236000
2016-12-31,USD,47933000,205522000,157589000,157589000,12278000,27913000,8847000,35655000,None,None,None,1580000,None,575000,None,5021000,11273000,3685000,None,7588000,None,12278000,17299000,7588000
2017-03-31,USD,54164000,215389000,161225000,161225000,20101000,34063000,0,34063000,None,None,None,1327000,None,-132000,None,4961000,18642000,6475000,None,12167000,None,19969000,24930000,12167000
2017-06-30,USD,54679000,213276000,158597000,158597000,20157000,34522000,0,34522000,None,None,None,1500000,None,-584000,None,4957000,18073000,5757000,None,12316000,None,19573000,24530000,12316000
2017-09-30,USD,64939000,240455000,175516000,175516000,27611000,37328000,0,37328000,None,None,None,1414000,None,-1311000,None,5411000,24886000,8294000,None,16592000,None,26300000,31711000,16592000
2017-12-31,USD,60911000,243260000,182349000,182349000,20869000,30476000,9849000,40042000,None,None,None,598000,None,495000,None,5135000,20766000,17526000,None,3240000,None,20869000,26004000,3240000
2018-03-31,USD,60257000,238087000,177830000,177830000,21361000,38896000,10429000,38896000,None,None,None,1337000,None,-34000,None,5421000,19990000,5407000,None,14583000,None,21327000,26748000,14583000
2018-06-30,USD,66454000,257125000,190671000,190671000,26786000,39668000,10429000,39668000,None,None,None,1497000,None,17000,None,5560000,25306000,6535000,None,18771000,None,26803000,32363000,18771000
2018-09-30,USD,66772000,257572000,190800000,190800000,28249000,38523000,10429000,38523000,None,None,None,1399000,None,-165000,None,5827000,26685000,3142000,None,23543000,None,28084000,33911000,23543000
2018-12-31,USD,62632000,256038000,193406000,193406000,24692000,26167000,10429000,37940000,None,None,None,1260000,None,-882000,None,6306000,22550000,5961000,None,16589000,None,24692000,30998000,16589000
2019-03-31,USD,63308000,261934000,198626000,198626000,22606000,40702000,None,40702000,None,-1277000,173000,1450000,None,-216000,None,6281000,20940000,5687000,None,15253000,None,22606000,28887000,15253000
2019-06-30,USD,73133000,285186000,212053000,212053000,29349000,43784000,None,43784000,None,-1605000,330000,1935000,None,35000,None,6879000,27449000,6782000,None,20667000,None,29384000,36263000,20667000
2019-09-30,USD,68710000,271829000,203119000,203119000,24455000,44255000,None,44255000,None,-1478000,359000,1837000,None,601000,None,7274000,23219000,5801000,None,17418000,None,25255000,32529000,17418000
2019-12-31,USD,68076000,300189000,232113000,232113000,18238000,35061000,12000000,49838000,None,-5158000,367000,5525000,None,14000,None,9531000,12727000,3159000,None,9568000,None,18252000,27783000,9568000
2020-03-31,USD,78940000,314448000,235508000,235508000,23856000,51248000,None,55084000,None,-5163000,356000,5519000,None,2697000,None,10976000,21034000,5506000,None,15528000,None,26553000,37529000,15528000
2020-06-30,USD,67825000,268635000,200810000,200810000,22661000,41551000,None,45164000,None,-3635000,306000,3941000,None,-982000,None,11038000,17738000,4749000,None,12989000,None,21679000,32717000,12989000
2020-09-30,USD,78636000,291759000,213123000,213123000,30923000,44069000,None,47713000,None,-3155000,3155000,3461000,None,-27000,None,10820000,27435000,7402000,None,20033000,None,30896000,41716000,20033000
2020-12-31,USD,66709000,288624000,221915000,221915000,15725000,37231000,12400000,50984000,None,-2518000,398000,2916000,None,-879000,None,11006000,11930000,3850000,None,8080000,None,14846000,25852000,8080000
2021-03-31,USD,76426000,311189000,234763000,234763000,25438000,47330000,None,50988000,None,-2325000,288000,2613000,None,-342000,None,11112000,22483000,5021000,None,17462000,None,25096000,36208000,17462000
2021-06-30,USD,88140000,347550000,259410000,259410000,33590000,50887000,None,54550000,None,-2561000,293000,2854000,None,3546000,None,11173000,34282000,8245000,None,26037000,None,37136000,48309000,26037000
2021-09-30,USD,86296000,338311000,252015000,252015000,30043000,52586000,None,56253000,None,-2364000,296000,2660000,None,332000,None,11063000,27715000,10196000,None,17519000,None,30375000,41438000,17519000
2021-12-31,USD,83652000,337173000,253521000,253521000,27867000,41936000,11700000,55785000,None,-2134000,2134000,2406000,None,-443000,None,11131000,25018000,5791000,None,19227000,None,27424000,38555000,19227000
2022-03-31,USD,86641000,362005000,275364000,275364000,29119000,53635000,None,57522000,None,-2575000,72000,2647000,None,-1680000,None,11013000,24792000,6322000,None,18470000,None,27439000,38452000,18470000
2022-06-30,USD,99717000,396214000,296497000,296497000,40916000,55009000,None,58801000,None,-3132000,57000,3189000,None,-77000,None,11079000,37650000,9178000,None,28472000,None,40839000,51918000,28472000
2022-09-30,USD,92365000,368793000,276428000,276428000,35840000,52723000,None,56525000,None,-3641000,93000,3734000,None,1506000,None,11361000,33612000,7791000,None,25821000,None,37346000,48707000,25821000
2022-12-31,USD,97795000,386604000,288809000,288809000,42717000,40382000,14300000,55078000,None,-4261000,530000,4791000,None,330000,None,13236000,38256000,9091000,None,29165000,None,43047000,56283000,29165000
2023-03-31,USD,112507000,411771000,299264000,299264000,49024000,59668000,None,63483000,None,-5557000,383000,5940000,None,1385000,None,11441000,44469000,11120000,None,33349000,None,49024000,60465000,33349000
2023-06-30,USD,118074000,440694000,322620000,322620000,54392000,59858000,None,63682000,None,-6480000,357000,6837000,None,-689000,None,11727000,46866000,10492000,None,36374000,None,53703000,65430000,36374000
2023-09-30,USD,114143000,419644000,305501000,305501000,49753000,60564000,None,64390000,None,-6344000,6344000,6729000,None,None,None,11971000,43547000,8632000,None,34915000,None,50276000,62247000,34915000
2023-12-31,USD,108920000,417542000,308622000,308622000,44798000,36868000,13400000,64122000,None,-6227000,360000,6587000,None,None,None,12834000,40238000,8715000,None,31523000,None,46825000,59659000,31523000
2024-03-31,USD,111632000,425586000,313954000,313954000,46979000,60594000,None,64653000,None,-5290000,801000,6091000,None,None,None,12994000,41787000,9667000,None,32120000,None,47878000,60872000,32120000
2024-06-30,USD,108181000,416303000,308122000,308122000,43309000,60817000,None,64872000,None,-5584000,514000,6098000,None,None,None,13213000,37660000,9336000,None,28324000,None,43758000,56971000,28324000
2024-09-30,USD,100887000,401301000,300414000,300414000,40079000,56747000,None,60808000,None,-4324000,562000,4886000,None,None,None,13252000,35723000,8318000,None,27405000,None,40609000,53861000,27405000
2024-12-31,USD,91788000,385323000,293535000,293535000,34441000,53295000,None,57347000,None,-2713000,760000,3473000,None,None,None,13625000,34458000,6377000,None,28081000,None,37931000,51556000,28081000
2025-03-31,USD,102841000,390950000,288109000,288109000,44462000,54330000,None,58379000,None,-1956000,1238000,3194000,None,None,None,13494000,41843000,10043000,None,31800000,None,45037000,58531000,31800000
2025-06-30,USD,108292000,419073000,310781000,310781000,47078000,57136000,None,61214000,None,-2489000,1195000,3684000,None,None,None,13850000,41406000,10300000,None,31106000,None,45090000,58940000,31106000
2025-09-30,USD,101683000,420042000,318359000,318359000,37542000,59931000,None,64141000,None,-2375000,1522000,3897000,None,None,None,13856000,34957000,9574000,None,25383000,None,38854000,52710000,25383000
2025-12-31,USD,85001000,373650000,288649000,288649000,22531000,58260000,None,62470000,None,-2488000,1614000,16042000,None,None,None,40838000,21306000,5794000,None,15512000,None,37348000,78186000,15512000
