date,dividend
1993-04-26,0.08
1993-07-27,0.08
1993-11-08,0.08
1994-01-31,0.09
1994-04-26,0.09
1994-07-26,0.09
1994-10-25,0.09
1995-01-24,0.1
1995-04-25,0.1
1995-07-20,0.1
1995-10-12,0.1
1996-01-25,0.1
1996-04-10,0.1
1996-07-11,0.1
1996-10-11,0.1
1997-01-14,0.1
1997-04-10,0.1
1997-07-15,0.1
1997-10-14,0.1
1998-01-14,0.1
1998-04-09,0.11
1998-07-15,0.11
1998-10-14,0.1
1999-01-13,0.1
1999-04-12,0.11
1999-07-20,0.06
1999-10-14,0.06
2000-01-13,0.06
2000-04-13,0.06
2000-07-19,0.06
2000-10-16,0.06
2001-01-16,0.06
2001-04-12,0.06
2001-07-18,0.06
2001-10-16,0.06
2002-01-16,0.06
2002-04-15,0.06
2002-07-17,0.06
2002-10-16,0.06
2003-01-15,0.06
2003-04-15,0.06
2003-07-16,0.06
2003-10-15,0.06
2004-01-14,0.06
2004-04-14,0.06
2004-07-14,0.06
2004-10-13,0.06
2005-01-13,0.06
2005-04-13,0.06
2005-07-13,0.06
2005-10-14,0.06
2006-01-13,0.06
2006-04-12,0.06
2006-07-13,0.06
2006-10-16,0.06
2007-01-12,0.06
2007-04-12,0.06
2007-07-12,0.06
2007-10-15,0.06
2008-01-15,0.06
2008-04-16,0.06
2008-07-14,0.06
2008-10-14,0.06
2009-01-14,0.06
2009-04-15,0.06
2009-07-13,0.06
2009-10-13,0.06
2010-01-14,0.06
2010-04-14,0.06
2010-07-13,0.06
2010-10-13,0.06
2011-01-14,0.06
2011-04-13,0.06
2011-07-13,0.06
2011-10-13,0.06
2012-01-13,0.06
2012-04-12,0.06
2012-07-12,0.06
2012-10-15,0.06
2013-01-14,0.07
2013-04-15,0.07
2013-07-15,0.07
2013-10-11,0.07
2014-01-14,0.07
2014-04-15,0.07
2014-07-15,0.07
2014-10-14,0.07
2015-01-14,0.08
2015-04-14,0.08
2015-07-14,0.08
2015-10-13,0.08
2016-01-13,0.09
2016-04-13,0.09
2016-07-13,0.09
2016-10-12,0.09
2017-01-11,0.1
2017-04-12,0.1
2017-07-13,0.1
2017-10-13,0.1
2018-01-12,0.11
2018-04-13,0.11
2018-07-13,0.11
2018-10-12,0.11
2019-01-16,0.12
2019-04-15,0.12
2019-07-15,0.12
2019-10-11,0.12
2020-01-15,0.13
2020-04-14,0.13
2020-07-15,0.13
2020-10-14,0.13
2021-01-15,0.14
2021-04-14,0.14
2021-07-14,0.14
2021-10-14,0.14
2022-01-14,0.18
2022-04-14,0.18
2022-07-15,0.18
2022-10-17,0.18
2023-01-17,0.22
2023-04-14,0.22
2023-07-17,0.22
2023-10-13,0.22
2024-01-12,0.26
2024-04-15,0.26
2024-07-16,0.26
2024-10-15,0.26
2025-01-16,0.3
2025-04-16,0.3
2025-07-16,0.3
2025-10-15,0.3
2026-01-16,0.34
2026-04-15,0.34
