fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,4419365000,1853557000,484029000,484029000,364886000,867541000,2565808000,951569000,None,223787000,223787000,1035929000,None,None,None,137101000,None,2739135000,1502730000,330858000,None,None,508978000,1236405000,None,557058000,None,None,1066100000,662894000,None,1680230000,-1397281000,1983272000,322578000,257100000
2007-12-31,USD,4722800000,1717300000,137400000,137400000,450800000,974000000,3005500000,1083400000,None,328900000,328900000,1279200000,None,None,None,155100000,None,2787100000,1518300000,343700000,None,None,403500000,1268800000,None,599900000,None,None,1003400000,771100000,None,1935700000,-1767500000,2298400000,326500000,251800000
2008-12-31,USD,4756900000,1691100000,66700000,66700000,467200000,971000000,3065800000,1135200000,None,326700000,326700000,1267700000,None,None,None,186200000,None,3185300000,1441900000,359600000,None,None,338900000,1743400000,None,799300000,None,None,1138200000,743400000,None,1571600000,-2104800000,2617000000,328000000,249300000
2009-12-31,USD,5020900000,1814200000,73600000,73600000,493400000,1016100000,3206700000,1176200000,None,312500000,312500000,1414100000,None,None,0,231100000,None,3011300000,1250200000,360900000,None,None,98500000,1761100000,None,868800000,None,None,967300000,769000000,892300000,2000900000,-2173400000,2898100000,329800000,239900000
2010-12-31,USD,4872200000,1869900000,242300000,242300000,447600000,999600000,3002300000,1148300000,None,282500000,282500000,1329300000,None,None,0,180400000,None,2739200000,1324800000,349300000,None,None,189200000,1414400000,None,656400000,None,None,845600000,749600000,758000000,2129200000,-2521300000,3279100000,333100000,237600000
2011-12-31,USD,18240800000,5396000000,1843600000,1843600000,1069600000,2095300000,12844800000,2295400000,None,4275200000,4275200000,5855300000,None,None,0,387500000,None,12499700000,3166300000,815700000,None,None,1023000000,9333400000,None,6613200000,None,None,7636200000,1171800000,2720200000,5666700000,-1865200000,3559900000,336100000,242100000
2012-12-31,USD,17572300000,4892000000,1157800000,1157800000,1088100000,2225100000,12680300000,2409100000,None,4044100000,4044100000,5920500000,None,None,0,421000000,None,11412200000,3052700000,879700000,None,None,805800000,8359500000,None,5736100000,None,None,6541900000,1289800000,2623400000,6077000000,-2075100000,4020600000,342100000,298900000
2013-12-31,USD,19636500000,4698400000,339200000,339200000,1321900000,2568000000,14938100000,2882000000,None,4785300000,4785300000,6862900000,None,None,0,469300000,None,12227100000,3488700000,1021900000,None,None,861000000,8738400000,None,6043500000,None,None,6904500000,1524900000,2694900000,7344300000,-2086600000,4699000000,345100000,305900000
2014-12-31,USD,19466700000,4871100000,209600000,209600000,1466900000,2626700000,14595600000,3050600000,None,4456800000,4456800000,6717000000,None,None,0,549800000,None,12084600000,4386600000,1162400000,None,None,1705400000,7698000000,None,4864000000,754900000,None,6548200000,1430200000,2834000000,7315900000,-2509500000,5555100000,347700000,305900000
2015-12-31,USD,18641700000,4447500000,92800000,92800000,1388200000,2390200000,14194200000,3228300000,None,4109200000,4109200000,6490800000,None,None,58700000,576300000,None,11661300000,4764400000,1049600000,None,None,2205300000,6896900000,None,4260200000,1569400000,None,6465500000,1457300000,2636700000,6909900000,-3263500000,6160300000,350300000,301400000
