fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,5799000000,None,None,None,None,1602000000,2675000000,None,-827000000,None,-3796000000,-2593000000,None,None,None,None,726000000,726000000,None,None,None,None,-3208000000,None,None,None,None,3537000000
2007-12-31,USD,7955000000,None,None,None,None,1797000000,3040000000,None,-745000000,None,-4408000000,-2989000000,None,None,None,None,845000000,845000000,None,None,None,None,-2405000000,None,None,None,None,3578000000
2008-12-31,USD,4672000000,None,None,None,None,1980000000,3886000000,None,-833000000,None,-6171000000,2955000000,None,None,None,None,953000000,953000000,None,None,None,None,-1800000000,None,None,None,None,3585000000
2009-12-31,USD,6499000000,None,None,None,None,2336000000,2472000000,4014000000,2501000000,None,846000000,-5215000000,None,None,None,None,1029000000,1029000000,None,None,None,None,8407000000,None,None,2131000000,1000000,827000000
2010-12-31,USD,5009000000,None,None,None,None,2296000000,2586000000,-2320000000,-2667000000,None,-1595000000,-4613000000,None,None,None,None,1084000000,1084000000,None,None,None,None,-132000000,None,226000000,-1275000000,-76000000,2758000000
2011-12-31,USD,6957000000,None,None,None,None,2527000000,3924000000,-1345000000,-2927000000,None,-11427000000,4019000000,None,None,None,None,1159000000,1159000000,None,None,None,None,-8000000,None,193000000,-535000000,-84000000,4981000000
2012-12-31,USD,5184000000,None,None,None,None,2813000000,5076000000,-173000000,-1149000000,None,-6190000000,3606000000,None,None,None,None,1617000000,1617000000,None,None,None,None,16476000000,None,245000000,2433000000,-167000000,5722000000
2013-12-31,USD,10191000000,None,None,None,None,3087000000,4446000000,835000000,2658000000,None,-5046000000,-4511000000,None,None,None,None,1111000000,1111000000,None,None,None,None,-2000000000,None,231000000,591000000,-43000000,3803000000
2014-12-31,USD,8057000000,None,None,None,None,3163000000,3379000000,163000000,101000000,None,-3627000000,-2996000000,None,None,None,None,1620000000,1620000000,None,None,None,None,-4238000000,None,254000000,1260000000,-174000000,2468000000
2015-12-31,USD,6699000000,None,None,None,None,3046000000,3261000000,764000000,2274000000,None,-3517000000,-3894000000,None,None,None,None,1757000000,1757000000,None,None,None,None,-2025000000,None,283000000,-881000000,-169000000,2523000000
2016-12-31,USD,5639000000,None,None,None,None,3034000000,2928000000,829000000,1109000000,None,-1780000000,-3143000000,None,None,None,None,1799000000,1799000000,None,None,None,None,-23000000,None,218000000,708000000,-28000000,-59000000
2017-12-31,USD,5706000000,None,None,None,None,2877000000,2336000000,-1151000000,-1295000000,None,-966000000,-3657000000,None,None,None,None,1831000000,1831000000,None,None,None,None,6005000000,None,206000000,1093000000,38000000,759000000
2018-12-31,USD,6558000000,None,None,None,None,2766000000,2916000000,-1619000000,-1579000000,None,-3212000000,-3650000000,None,None,None,None,1951000000,1951000000,None,None,None,None,-3798000000,None,198000000,-430000000,-126000000,6148000000
2019-12-31,USD,6912000000,None,None,None,None,2577000000,2669000000,171000000,274000000,None,-1928000000,-4538000000,None,None,None,None,2132000000,2132000000,None,None,None,None,-4047000000,None,468000000,402000000,-44000000,6094000000
2020-12-31,USD,6327000000,None,None,None,None,2432000000,2115000000,1442000000,-34000000,None,-1485000000,-3755000000,None,None,None,None,2243000000,2243000000,None,None,None,None,-1130000000,None,384000000,1087000000,None,3003000000
2021-12-31,USD,7198000000,None,None,None,None,2352000000,2472000000,-1259000000,-2586000000,None,-3084000000,-4188000000,None,None,None,None,2332000000,2332000000,None,None,None,None,-2668000000,None,-833000000,-74000000,None,6493000000
2022-12-31,USD,7766000000,None,None,None,None,2219000000,2599000000,-220000000,-2589000000,None,-2541000000,-7281000000,None,None,None,None,2440000000,2440000000,None,None,None,None,-4230000000,None,193000000,-2056000000,None,6704000000
2023-12-31,USD,12885000000,None,None,None,None,2144000000,3092000000,None,-364000000,None,-5871000000,-6932000000,None,None,None,None,2563000000,2563000000,None,None,None,None,-4975000000,None,208000000,None,None,10332000000
2024-12-31,USD,12035000000,None,None,None,None,2153000000,3215000000,None,-414000000,None,-2453000000,-9565000000,None,None,None,None,2646000000,2646000000,None,None,None,None,-7697000000,None,223000000,None,None,10788000000
2025-12-31,USD,11739000000,None,None,None,None,2262000000,1465000000,None,-1477000000,None,-4707000000,-3899000000,None,None,None,None,2749000000,2749000000,None,None,None,None,-5190000000,None,242000000,None,None,8882000000
