fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2011-03-31,2011-05-04,0.85,0.74,0.11,14.8649,pre-market
2011-06-30,2011-07-25,0.51,0.6,-0.09,-15,pre-market
2011-09-30,2011-11-01,0.6,0.43,0.17,39.5349,pre-market
2011-12-31,2012-02-06,0.94,0.78,0.16,20.5128,pre-market
2012-03-31,2012-05-03,1.18,0.99,0.19,19.1919,pre-market
2012-06-30,2012-08-06,0.85,0.78,0.07,8.9744,pre-market
2012-09-30,2012-11-01,0.77,0.79,-0.02,-2.5316,pre-market
2012-12-31,2013-02-05,0.91,0.83,0.08,9.6386,pre-market
2013-03-31,2013-05-02,0.79,0.81,-0.02,-2.4691,pre-market
2013-06-30,2013-08-01,0.91,0.83,0.08,9.6386,pre-market
2013-09-30,2013-11-05,0.79,0.74,0.05,6.7568,pre-market
2013-12-31,2014-02-04,0.92,0.86,0.06,6.9767,pre-market
2014-03-31,2014-04-29,0.84,0.85,-0.01,-1.1765,pre-market
2014-06-30,2014-07-29,1.37,1.24,0.13,10.4839,pre-market
2014-09-30,2014-10-28,1.18,1.11,0.07,6.3063,pre-market
2014-12-31,2015-02-03,1.33,1.23,0.1,8.1301,pre-market
2015-03-31,2015-05-05,1.35,1.23,0.12,9.7561,pre-market
2015-06-30,2015-08-05,1.37,1.34,0.03,2.2388,pre-market
2015-09-30,2015-10-27,1.17,1.19,-0.02,-1.6807,pre-market
2015-12-31,2016-01-28,1.69,1.4,0.29,20.7143,pre-market
2016-03-31,2016-05-03,1.71,1.49,0.22,14.7651,pre-market
2016-06-30,2016-07-28,1.66,1.56,0.1,6.4103,pre-market
2016-09-30,2016-10-27,1.61,1.42,0.19,13.3803,pre-market
2016-12-31,2017-01-31,1.89,1.78,0.11,6.1798,pre-market
2017-03-31,2017-05-02,1.74,1.74,0,0,pre-market
2017-06-30,2017-07-25,1.75,1.81,-0.06,-3.3149,pre-market
2017-09-30,2017-10-31,1.21,1.21,0,0,pre-market
2017-12-31,2018-01-30,2.13,1.88,0.25,13.2979,pre-market
2018-03-31,2018-05-01,2.33,2.07,0.26,12.5604,pre-market
2018-06-30,2018-07-25,2.29,2.16,0.13,6.0185,pre-market
2018-09-30,2018-10-30,2.16,1.91,0.25,13.089,pre-market
2018-12-31,2019-01-29,2.99,2.58,0.41,15.8915,pre-market
2019-03-31,2019-04-30,2.97,2.33,0.64,27.4678,pre-market
2019-06-30,2019-07-30,2.21,2.46,-0.25,-10.1626,pre-market
2019-09-30,2019-10-29,2.23,2.13,0.1,4.6948,pre-market
2019-12-31,2020-01-28,3.09,3.09,0,0,pre-market
2020-03-31,2020-04-21,2.33,2.65,-0.32,-12.0755,pre-market
2020-06-30,2020-07-22,1.5,-0.33,1.83,554.5455,pre-market
2020-09-30,2020-10-26,1.92,2.26,-0.34,-15.0442,pre-market
2020-12-31,2021-02-02,4.13,3.59,0.54,15.0418,pre-market
2021-03-31,2021-04-22,4.14,3.33,0.81,24.3243,pre-market
2021-06-30,2021-07-20,4.37,3.16,1.21,38.2911,pre-market
2021-09-30,2021-10-22,4.57,4.01,0.56,13.9651,pre-market
2021-12-31,2022-01-27,4.42,4.52,-0.1,-2.2124,pre-market
2022-03-31,2022-04-22,4.12,4.24,-0.12,-2.8302,pre-market
2022-06-30,2022-07-22,4.21,3.71,0.5,13.4771,pre-market
2022-09-30,2022-10-21,3.93,3.86,0.07,1.8135,pre-market
2022-12-31,2023-01-27,4.64,4.79,-0.15,-3.1315,pre-market
2023-03-31,2023-04-21,4.93,3.92,1.01,25.7653,pre-market
2023-06-30,2023-07-27,4.29,4.24,0.05,1.1792,pre-market
2023-09-30,2023-10-24,3.91,3.97,-0.06,-1.5113,pre-market
2023-12-31,2024-01-30,5.9,5.05,0.85,16.8317,pre-market
2024-03-31,2024-04-26,5.36,5.09,0.27,5.3045,pre-market
2024-06-30,2024-07-23,5.5,4.93,0.57,11.5619,pre-market
2024-09-30,2024-10-25,4.88,4.98,-0.1,-2.008,pre-market
2024-12-31,2025-01-24,6.22,6.14,0.08,1.3029,pre-market
2025-03-31,2025-04-25,6.45,5.75,0.7,12.1739,pre-market
2025-06-30,2025-07-25,6.84,6.32,0.52,8.2278,pre-market
2025-09-30,2025-10-24,6.96,5.73,1.23,21.466,pre-market
2025-12-31,2026-01-27,8.14,7.42,0.72,9.7035,pre-market
2026-03-31,2026-04-24,7.15,7.13,0.02,0.2805,pre-market
