fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,365000000,None,None,None,None,345000000,342000000,None,None,None,-391000000,143000000,None,None,None,None,62000000,62000000,None,None,None,None,1485000000,None,None,None,None,379000000
2006-06-30,USD,406000000,None,None,None,None,352000000,478000000,None,None,None,-404000000,281000000,None,None,None,None,69000000,69000000,None,None,None,None,207000000,None,None,None,None,295000000
2006-09-30,USD,653000000,None,None,None,None,348000000,510000000,None,None,None,-431000000,-417000000,None,None,None,None,70000000,70000000,None,None,None,None,-280000000,None,None,None,None,240000000
2006-12-31,USD,421000000,None,None,None,None,346000000,535000000,None,None,None,-81000000,-247000000,None,None,None,None,19258000000,19258000000,None,None,None,None,-20364000000,None,None,None,None,122000000
2007-03-31,USD,352000000,None,None,None,None,355000000,334000000,None,None,None,-143000000,-434000000,None,None,None,None,None,None,None,None,None,None,-20364000000,None,5000000,None,None,180000000
2007-06-30,USD,54000000,None,None,None,None,361000000,341000000,None,None,None,-275000000,166000000,None,None,None,None,None,None,None,None,None,None,None,None,6000000,None,None,116000000
2007-09-30,USD,579000000,None,None,None,None,356000000,322000000,None,None,None,53000000,-639000000,None,None,None,None,None,None,None,None,None,None,-1000000,None,6000000,None,None,300000000
2007-12-31,USD,411000000,None,None,None,None,354000000,447000000,None,None,None,-114000000,-251000000,None,None,None,None,None,None,None,None,None,None,1000000,None,7000000,None,None,278000000
2008-03-31,USD,227000000,None,None,None,None,357000000,308000000,None,None,None,-227000000,78000000,None,None,None,None,None,None,None,None,None,None,-1000000,None,7000000,None,None,170000000
2008-06-30,USD,197000000,None,None,None,None,355000000,409000000,None,None,None,-422000000,122000000,None,None,None,None,None,None,None,None,None,None,None,None,12000000,None,None,141000000
2008-09-30,USD,840000000,None,None,None,None,350000000,398000000,None,None,None,-323000000,-441000000,None,None,None,None,None,None,None,None,None,None,None,None,6000000,None,None,86000000
2008-12-31,USD,533000000,None,None,None,None,354000000,485000000,None,None,None,-495000000,-17000000,None,None,None,None,None,None,None,None,None,None,None,None,7000000,None,None,276000000
2009-03-31,USD,567000000,None,None,None,None,353000000,337000000,None,None,None,-288000000,-388000000,None,None,None,None,None,None,None,None,None,None,None,None,7000000,None,None,432000000
2009-06-30,USD,707000000,None,None,None,None,360000000,282000000,None,None,None,-261000000,-352000000,None,None,None,None,None,None,None,None,None,None,None,None,7000000,None,None,365000000
2009-09-30,USD,1041000000,None,None,None,None,354000000,296000000,None,None,None,-258000000,-790000000,None,None,None,None,None,None,None,None,None,None,None,None,7000000,None,None,274000000
2009-12-31,USD,432000000,None,None,None,None,358000000,402000000,None,None,None,-228000000,-335000000,None,None,None,None,None,None,None,None,None,None,None,None,19000000,None,None,304000000
2010-03-31,USD,901000000,None,None,None,None,355000000,214000000,None,None,None,-181000000,-644000000,None,None,None,None,1751000000,1751000000,None,None,None,None,None,None,8000000,None,None,476000000
2010-06-30,USD,450000000,None,None,None,None,355000000,322000000,None,None,None,130000000,-618000000,None,None,None,None,500000000,500000000,None,None,None,None,None,None,8000000,None,None,378000000
2010-09-30,USD,1260000000,None,None,None,None,352000000,324000000,None,None,None,-347000000,-886000000,None,None,None,None,2251000000,2251000000,None,None,None,None,None,None,8000000,None,None,325000000
2010-12-31,USD,474000000,None,None,None,None,359000000,465000000,None,None,None,-641000000,201000000,None,None,None,None,2006000000,2006000000,None,None,None,None,None,None,8000000,None,None,394000000
2011-03-31,USD,918000000,None,None,None,None,358000000,329000000,None,0,None,-273000000,-503000000,None,None,None,None,30000000,30000000,None,None,None,None,2506000000,None,8000000,142000000,None,334000000
2011-06-30,USD,748000000,None,None,None,None,358000000,447000000,None,0,None,-539000000,-223000000,None,None,None,None,90000000,90000000,None,None,None,None,0,None,8000000,-14000000,None,320000000
2011-09-30,USD,880000000,None,None,None,None,362000000,394000000,None,0,None,-428000000,-632000000,None,None,None,None,1000000,1000000,None,None,None,None,-1503000000,None,8000000,-180000000,None,146000000
2011-12-31,USD,1387000000,None,None,None,None,387000000,509000000,3248000000,18000000,None,-1755000000,382000000,None,None,None,None,97000000,97000000,None,None,None,None,2506000000,None,2000000,14000000,None,2042000000
2012-03-31,USD,797000000,None,None,None,None,417000000,335000000,None,0,None,-437000000,-262000000,None,None,None,None,982000000,982000000,None,None,None,None,471000000,None,9000000,98000000,None,639000000
2012-06-30,USD,1460000000,None,None,None,None,420000000,449000000,None,None,None,-449000000,-964000000,None,None,None,None,982000000,982000000,None,None,None,None,471000000,None,14000000,47000000,None,485000000
2012-09-30,USD,655000000,None,None,None,None,417000000,484000000,None,0,None,-454000000,-247000000,None,None,None,None,1000000,1000000,None,None,None,None,0,None,16000000,-46000000,None,455000000
2012-12-31,USD,1263000000,None,None,None,None,425000000,594000000,-3896000000,-122000000,None,-723000000,-307000000,None,None,None,None,2165000000,2165000000,None,None,None,None,0,None,17000000,233000000,None,427000000
2013-03-31,USD,740000000,None,None,None,None,424000000,404000000,None,0,None,-373000000,-478000000,None,None,None,None,10000000,10000000,None,None,None,None,0,None,23000000,-111000000,None,438000000
2013-06-30,USD,814000000,None,None,None,None,425000000,492000000,None,0,None,-417000000,-529000000,None,None,None,None,94000000,94000000,None,None,None,None,0,None,28000000,-132000000,None,537000000
2013-09-30,USD,900000000,None,None,None,None,443000000,451000000,None,0,None,-884000000,6000000,None,None,None,None,3000000,3000000,None,None,None,None,0,None,30000000,22000000,None,467000000
2013-12-31,USD,1226000000,None,None,None,None,461000000,596000000,-4395000000,-19000000,None,-672000000,-624000000,None,None,None,None,3000000,3000000,None,None,None,None,0,None,32000000,-70000000,None,554000000
2014-03-31,USD,443000000,None,None,None,None,447000000,400000000,None,0,None,-409000000,402000000,None,None,None,None,7000000,7000000,None,None,None,None,0,None,37000000,436000000,None,454000000
2014-06-30,USD,1250000000,None,None,None,None,454000000,513000000,None,0,None,-455000000,-987000000,None,None,None,None,110000000,110000000,None,None,None,None,-750000000,None,40000000,-192000000,None,632000000
2014-09-30,USD,1128000000,None,None,None,None,460000000,569000000,None,0,None,-648000000,-623000000,None,None,None,None,128000000,128000000,None,None,None,None,0,None,41000000,-143000000,None,611000000
2014-12-31,USD,1627000000,None,None,None,None,459000000,694000000,-476000000,-232000000,None,-1406000000,-170000000,None,None,None,None,117000000,117000000,None,None,None,None,-1000000000,None,45000000,51000000,None,676000000
2015-03-31,USD,1018000000,None,None,None,None,473000000,446000000,-249000000,-106000000,None,-432000000,-566000000,None,None,None,None,6000000,6000000,None,None,None,None,-366000000,None,48000000,20000000,None,720000000
2015-06-30,USD,1057000000,None,None,None,None,469000000,558000000,146000000,-89000000,None,-577000000,-393000000,None,None,None,None,99000000,99000000,None,None,None,None,-574000000,None,55000000,87000000,None,665000000
2015-09-30,USD,1101000000,None,None,None,None,482000000,567000000,-34000000,-10000000,None,-622000000,-564000000,None,None,None,None,130000000,130000000,None,None,None,None,-446000000,None,68000000,-85000000,None,573000000
2015-12-31,USD,1558000000,None,None,None,None,480000000,804000000,-64000000,-109000000,None,-952000000,-453000000,None,None,None,None,128000000,128000000,None,None,None,None,-1011000000,None,68000000,153000000,None,738000000
2016-03-31,USD,1399000000,None,None,None,None,479000000,509000000,1000000,14000000,None,-496000000,-792000000,None,None,None,None,111000000,111000000,None,None,None,None,-621000000,None,65000000,111000000,None,811000000
2016-06-30,USD,1349000000,None,None,None,None,489000000,663000000,187000000,-190000000,None,-1059000000,-451000000,None,None,None,None,94000000,94000000,None,None,None,None,-1237000000,None,64000000,-161000000,None,791000000
2016-09-30,USD,1206000000,None,None,None,None,495000000,712000000,160000000,15000000,None,-679000000,-541000000,None,None,None,None,137000000,137000000,None,None,None,None,-355000000,None,67000000,-14000000,None,745000000
2016-12-31,USD,1699000000,None,None,None,None,503000000,876000000,-338000000,49000000,None,-1006000000,-724000000,None,None,None,None,92000000,92000000,None,None,None,None,-538000000,None,55000000,-31000000,None,1085000000
2017-03-31,USD,1280000000,None,None,None,None,521000000,571000000,168000000,3000000,None,-669000000,-504000000,None,None,None,None,145000000,145000000,None,None,None,None,-424000000,None,73000000,107000000,None,777000000
2017-06-30,USD,1404000000,None,None,None,None,521000000,733000000,-87000000,-181000000,None,-922000000,-530000000,None,None,None,None,103000000,103000000,None,None,None,None,-542000000,None,67000000,-48000000,None,795000000
2017-09-30,USD,1008000000,None,None,None,None,539000000,729000000,-151000000,128000000,None,-1581000000,586000000,None,None,None,None,115000000,115000000,None,None,None,None,-509000000,None,55000000,13000000,None,530000000
2017-12-31,USD,1734000000,None,None,None,None,550000000,982000000,-531000000,-19000000,None,-1107000000,-613000000,None,None,None,None,85000000,85000000,None,None,None,None,-576000000,None,75000000,14000000,None,641000000
2018-03-31,USD,1300000000,None,None,None,None,553000000,694000000,-4000000,-218000000,None,-335000000,-611000000,None,None,None,None,123000000,123000000,None,None,None,None,-423000000,None,60000000,354000000,None,1282000000
2018-06-30,USD,1565000000,None,None,None,None,562000000,880000000,-229000000,18000000,None,-980000000,-797000000,None,None,None,None,122000000,122000000,None,None,None,None,-470000000,None,74000000,-212000000,None,966000000
2018-09-30,USD,1721000000,None,None,None,None,582000000,846000000,72000000,64000000,None,-1300000000,-706000000,None,None,None,None,121000000,121000000,None,None,None,None,-302000000,None,70000000,-285000000,None,896000000
2018-12-31,USD,2175000000,None,None,None,None,581000000,1153000000,-262000000,-106000000,None,-1286000000,-961000000,None,None,None,None,121000000,121000000,None,None,None,None,-335000000,None,64000000,-72000000,None,1245000000
2019-03-31,USD,974000000,None,None,None,None,619000000,781000000,-369000000,-174000000,None,-2165000000,1216000000,None,None,None,None,141000000,141000000,None,None,None,None,-278000000,None,62000000,25000000,None,1181000000
2019-06-30,USD,1997000000,None,None,None,None,636000000,964000000,195000000,-57000000,None,-948000000,854000000,None,None,None,None,137000000,137000000,None,None,None,None,-242000000,None,96000000,1903000000,None,927000000
2019-09-30,USD,2126000000,None,None,None,None,647000000,1139000000,81000000,136000000,None,-1262000000,-2731000000,None,None,None,None,136000000,136000000,None,None,None,None,-239000000,None,105000000,-1867000000,None,764000000
2019-12-31,USD,2505000000,None,None,None,None,694000000,1274000000,-233000000,-63000000,None,-1345000000,-1110000000,None,None,None,None,136000000,136000000,None,None,None,None,-272000000,None,84000000,50000000,None,1273000000
2020-03-31,USD,1375000000,None,None,None,None,674000000,853000000,464000000,-196000000,None,-1145000000,-109000000,None,None,None,None,152000000,152000000,None,None,None,None,-441000000,None,82000000,121000000,None,698000000
2020-06-30,USD,8723000000,None,None,None,None,691000000,745000000,751000000,139000000,None,-808000000,-4007000000,None,None,None,None,1000000,1000000,None,None,None,None,-45000000,None,66000000,3908000000,None,1216000000
2020-09-30,USD,2717000000,None,None,None,None,694000000,489000000,-285000000,21000000,None,-530000000,-245000000,None,None,None,None,153000000,153000000,None,None,None,None,-441000000,None,81000000,1942000000,None,779000000
2020-12-31,USD,-3583000000,None,None,None,None,662000000,748000000,-603000000,-268000000,None,-910000000,-316000000,None,None,None,None,153000000,153000000,None,None,None,None,441000000,None,133000000,-4809000000,None,1694000000
