fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-06-30,USD,2137000000,9206000000,7069000000,7069000000,874000000,1220000000,805000000,1259000000,None,None,None,41000000,None,None,None,612000000,924000000,84000000,None,None,None,878000000,1490000000,840000000
2007-06-30,USD,2185000000,11360000000,9175000000,9175000000,614000000,1453000000,904000000,1571000000,None,None,None,141000000,None,None,None,851000000,561000000,-352000000,None,None,None,643000000,1494000000,913000000
2008-06-30,USD,3205000000,12708000000,9503000000,9503000000,1376000000,1683000000,1028000000,1829000000,None,None,None,126000000,None,None,None,844000000,1329000000,67000000,None,None,None,1455000000,2299000000,1262000000
2009-06-30,USD,1410000000,9805000000,8395000000,8395000000,-2665000000,1464000000,953000000,4045000000,None,None,None,134000000,None,None,None,931000000,-2814000000,311000000,None,None,None,-2671000000,-1740000000,-3086000000
2010-06-30,USD,3204000000,11395000000,8191000000,8191000000,1740000000,1314000000,877000000,1464000000,None,None,None,174000000,None,None,None,780000000,1569000000,-40000000,None,None,None,1743000000,2523000000,1609000000
2011-06-30,USD,2146000000,10971000000,8825000000,8825000000,806000000,445000000,875000000,1322000000,None,None,None,214000000,None,-13000000,None,754000000,579000000,68000000,None,511000000,None,793000000,1547000000,511000000
2012-06-30,USD,4684000000,14939000000,10255000000,10255000000,3108000000,528000000,1006000000,1572000000,None,None,None,241000000,None,15000000,None,814000000,2882000000,20000000,None,2862000000,None,3123000000,3937000000,2862000000
2013-06-30,USD,3940000000,14351000000,10411000000,10411000000,2091000000,635000000,1133000000,1847000000,None,None,None,214000000,None,-46000000,None,873000000,1831000000,-7000000,None,1838000000,None,2045000000,2918000000,1838000000
2014-06-30,USD,3846000000,13724000000,9878000000,9878000000,1776000000,670000000,1226000000,2070000000,None,None,None,195000000,None,-25000000,None,879000000,1556000000,-14000000,None,1570000000,None,1786000000,2665000000,1570000000
2015-06-30,USD,3809000000,13739000000,9930000000,9930000000,2058000000,793000000,1353000000,1751000000,None,None,205000000,207000000,None,119000000,None,841000000,1970000000,228000000,None,1742000000,None,1471000000,2312000000,1742000000
2016-06-30,USD,2615000000,11160000000,8545000000,8545000000,445000000,604000000,1237000000,2170000000,None,-190000000,3000000,193000000,None,22000000,None,815000000,274000000,26000000,None,248000000,None,673000000,1488000000,248000000
2017-06-30,USD,3174000000,10771000000,7597000000,7597000000,1054000000,606000000,1232000000,2120000000,None,-210000000,12000000,222000000,None,-17000000,None,749000000,815000000,43000000,None,772000000,None,1037000000,1786000000,772000000
2018-06-30,USD,3364000000,11184000000,7820000000,7820000000,1634000000,562000000,1026000000,1730000000,None,-198000000,38000000,236000000,None,20000000,None,598000000,1418000000,236000000,None,1182000000,None,1654000000,2252000000,1182000000
2019-06-30,USD,2932000000,10390000000,7458000000,7458000000,1487000000,453000000,991000000,1445000000,None,-140000000,84000000,224000000,None,109000000,None,541000000,1372000000,-640000000,None,2012000000,None,1596000000,2137000000,2012000000
2020-06-30,USD,2842000000,10509000000,7667000000,7667000000,1300000000,454000000,973000000,1542000000,None,-181000000,20000000,201000000,None,-67000000,None,379000000,1032000000,28000000,None,1004000000,None,1233000000,1612000000,1004000000
2021-06-30,USD,2917000000,10681000000,7764000000,7764000000,1492000000,502000000,903000000,1425000000,None,-218000000,2000000,220000000,None,None,None,397000000,1348000000,34000000,None,1314000000,None,1568000000,1965000000,1314000000
2022-06-30,USD,3469000000,11661000000,8192000000,8192000000,1955000000,525000000,941000000,1511000000,None,-247000000,2000000,249000000,None,None,None,451000000,1679000000,30000000,None,1649000000,None,1928000000,2379000000,1649000000
2023-06-30,USD,1418000000,7384000000,5966000000,5966000000,-342000000,461000000,797000000,1760000000,None,-303000000,10000000,313000000,None,159000000,None,513000000,-496000000,33000000,None,-529000000,None,-183000000,330000000,-529000000
2024-06-30,USD,1536000000,6551000000,5015000000,5015000000,452000000,442000000,654000000,1084000000,None,-317000000,15000000,332000000,None,None,None,264000000,445000000,110000000,None,335000000,None,777000000,1041000000,335000000
2025-06-30,USD,3200000000,9097000000,5897000000,5897000000,1890000000,540000000,724000000,1310000000,None,-296000000,25000000,321000000,None,None,None,251000000,1513000000,44000000,None,1469000000,None,1834000000,2085000000,1469000000
