fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,111641,758116,646475,646475,-323435,736000,0,529859,None,None,None,10145,None,None,None,32375,0,0,None,0,None,-276160,-243785,-286305
2006-03-31,USD,160376,971758,811382,811382,-22432,0,0,182808,None,None,None,23066,None,None,None,33338,-41428,278697,None,0,None,-22432,10906,-301129
2006-06-30,USD,81830,1152463,1070633,1070633,-54970,0,0,136800,None,None,None,27832,None,None,None,41732,58075,187970,None,0,None,-54970,-13238,-106140
2006-09-30,USD,210114,1165444,955330,955330,17845,0,0,192269,None,None,None,28857,None,None,None,42257,0,24592,None,0,None,17845,60102,-32760
2006-12-31,USD,520827,1105702,584875,584875,62558,712000,0,493269,None,None,None,46694,None,None,None,16137,155000,0,None,0,None,202065,218202,155371
2007-03-31,USD,99474,1349765,1250291,1250291,-17374,205000,0,116848,None,None,None,139059,None,None,None,34395,-39585,144262,None,0,None,-17374,17021,-44788
2007-06-30,USD,5671,1367578,1361907,1361907,-76239,201000,0,81910,None,None,None,15484,None,None,None,35940,-60110,37848,None,0,None,-76239,-40299,-114087
2007-09-30,USD,117150,1306214,1189064,1189064,28999,157000,0,88151,None,None,None,42973,None,None,None,54634,58999,42973,None,0,None,28999,83633,-13974
2007-12-31,USD,-250598,1235570,1486168,1486168,-508968,421000,0,258370,None,None,None,62791,None,None,None,40445,-405432,-58125,None,0,None,-599291,-558846,-450843
2008-03-31,USD,71022,1427394,1356372,1356372,-99144,271000,0,170166,None,None,None,7846,None,None,None,49685,-92079,42049,None,0,None,-99144,-49459,-141193
2008-06-30,USD,94266,1414651,1320385,1320385,736997,208000,0,-642731,None,None,None,6776,None,None,None,51753,1508006,35767,None,0,None,736997,788750,701230
2008-09-30,USD,105905,1429851,1323946,1323946,-41461,228000,0,147366,None,None,None,4792,None,None,None,60455,-44988,33319,None,0,None,-41461,18994,-74780
2008-12-31,USD,-9213,1004091,1013304,1013304,-1082891,135000,0,1073678,None,None,None,887744,None,None,None,53835,-1970635,-930000,None,0,None,-109893,-56058,-152892
2009-03-31,USD,-14888,795453,810341,810341,-218287,274000,0,203399,None,None,None,5094,None,None,None,56038,-233950,20757,None,0,None,-218287,-162249,-239044
2009-06-30,USD,144766,928991,784225,784225,-8955,21546,0,153721,None,None,None,3,None,None,None,56547,-8955,-3,None,0,None,-8955,47592,-37141
2009-09-30,USD,306363,1212970,1024238,1024238,-29948,20658,0,218680,None,None,None,892,None,None,None,78227,-49718,19770,None,0,None,-29948,48279,-49718
2009-12-31,USD,203854,1165926,962072,962072,21004,139000,0,182850,None,None,None,378,None,None,None,71640,31000,-59156,None,0,None,-28096,43544,31060
2010-03-31,USD,118423,1414826,1296403,1296403,-75859,16329,0,194282,None,None,None,6890,None,None,None,76102,-84117,8258,None,0,None,-75859,243,-84117
2010-06-30,USD,273241,2090173,1816932,1816932,231941,22832,0,41300,None,None,None,3123,None,None,None,85166,204583,27358,None,0,None,231941,317107,204583
2010-09-30,USD,422413,2659733,2237320,2237320,325966,96447,0,96447,None,None,None,2522,None,None,None,102590,85815,240151,None,0,None,88337,190927,85815
2010-12-31,USD,175594,2908592,2731998,2731998,140823,751000,0,35771,None,None,None,15359,None,None,None,92018,-63357,-459109,None,0,None,140823,232841,598932
2011-03-31,USD,346520,2838039,2491519,2491519,103566,175301,0,242954,None,None,None,916,None,None,None,92966,69789,24426,None,0,None,70942,163908,45363
2011-06-30,USD,244478,3050000,2805524,2805524,123623,120855,0,120855,None,None,None,1526,None,40247,None,99537,86428,37195,None,86428,None,123623,223160,86428
2011-09-30,USD,826326,3332008,2505682,2505682,762980,63346,0,63346,None,None,None,2569,None,52834,None,105363,708073,54907,None,708073,None,710642,816005,708073
2011-12-31,USD,325238,3856051,3530813,3530813,-98639,423877,0,423877,None,None,None,-4204,None,None,None,107880,-121762,81184,None,0,None,-125966,-18086,-202946
2012-03-31,USD,163410,3053554,2890144,2890144,-160817,324227,0,324227,None,None,None,4333,None,-25394,None,109045,-190544,-74311,None,-116233,None,-158763,-49718,-116233
2012-06-30,USD,288920,3498301,3209381,3209381,26172,262748,0,262748,None,None,None,1493,None,-22402,None,108340,3770,22402,None,3770,None,50067,158407,3770
