fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,1089339000,1328859000,239520000,239520000,370411000,560189000,103882000,1089339000,None,None,None,4314000,None,None,None,144099000,395052000,115830000,None,0,None,370411000,514510000,279221000
2006-03-31,USD,1106822000,1390419000,283597000,283597000,322624000,615912000,119070000,1106822000,None,None,None,747000,None,None,None,123286000,347637000,99354000,None,0,None,322624000,445910000,248282000
2006-06-30,USD,1118305000,1410784000,292479000,292479000,311414000,620923000,123972000,1118305000,None,None,None,929000,None,None,None,142426000,336115000,86120000,None,0,None,311414000,453840000,249994000
2006-09-30,USD,1128642000,1448637000,319995000,319995000,339033000,622008000,120405000,1128642000,None,None,None,553000,None,None,None,135224000,379710000,98814000,None,0,None,339033000,474257000,280896000
2006-12-31,USD,1349873000,1719901000,370028000,370028000,449885000,737053000,131246000,1349873000,None,None,None,8879000,None,None,None,-99129000,483598000,137130000,None,0,None,580701000,481572000,346467000
2007-03-31,USD,1374385000,1768074000,393689000,393689000,467827000,721611000,137598000,1374385000,None,None,None,4542000,None,None,None,143449000,493305000,116129000,None,0,None,467827000,611276000,377176000
2007-06-30,USD,1417640000,1834429000,416789000,416789000,456906000,761246000,147934000,1417640000,None,None,None,2734000,None,None,None,146722000,488139000,112315000,None,0,None,456906000,603628000,375824000
2007-09-30,USD,1442699000,1889220000,446521000,446521000,-937693000,772687000,164879000,1442699000,None,None,None,2728000,None,None,None,151720000,-902058000,33577000,None,0,None,-937693000,-785973000,-935635000
2007-12-31,USD,1674633000,2180606000,505973000,505973000,626140000,825864000,169316000,1674633000,None,None,None,3478000,None,None,None,159816000,671465000,140579000,None,0,None,626140000,785956000,530886000
2008-03-31,USD,1666811000,2192223000,525412000,525412000,552777000,281721000,176760000,1666811000,None,None,None,2866000,None,None,None,165980000,579521000,119803000,None,0,None,552777000,718757000,459718000
2008-06-30,USD,1633558000,2195661000,562103000,562103000,545367000,846482000,186791000,1633558000,None,None,None,619000,None,None,None,173359000,568133000,107788000,None,0,None,545367000,718726000,460345000
2008-09-30,USD,1556568000,2117531000,560963000,560963000,524075000,248909000,190842000,1556568000,None,None,None,11000,None,None,None,178578000,562642000,70423000,None,0,None,524075000,702653000,492219000
2008-12-31,USD,1456255000,2035846000,579591000,579591000,502582000,362569000,171207000,1456255000,None,None,None,5916000,None,None,None,201897000,473268000,106076000,None,0,None,569382000,771279000,367192000
2009-03-31,USD,1447200000,2020586000,573386000,573386000,429375000,268291000,201516000,1447200000,None,None,None,0,None,None,None,197289000,440856000,83743000,None,0,None,429375000,626664000,357113000
2009-06-30,USD,1506219000,2097992000,591773000,591773000,429342000,257498000,198403000,1506219000,None,None,None,4529000,None,None,None,197805000,407160000,79818000,None,0,None,429342000,627147000,327342000
2009-09-30,USD,1593944000,2237852000,643908000,643908000,455614000,272177000,205207000,1593944000,None,None,None,4606000,None,None,None,215068000,438335000,88599000,None,0,None,455614000,670682000,349736000
2009-12-31,USD,1700237000,2370932000,670695000,670695000,180622000,620423000,197944000,1700237000,None,None,None,0,None,None,None,200784000,1592800000,237894000,None,0,None,180622000,381406000,1354906000
2010-03-31,USD,1589502000,2196057000,606555000,606555000,497178000,276743000,210139000,1589502000,None,None,None,0,None,None,None,188022000,494655000,97002000,None,0,None,497178000,685200000,397653000
2010-06-30,USD,1600008000,2215379000,615371000,615371000,493428000,262100000,225317000,1600008000,None,None,None,14821000,None,None,None,187817000,499386000,87194000,None,0,None,493428000,681245000,412192000
2010-09-30,USD,1609220000,2249488000,640268000,640268000,493181000,261662000,226803000,1609220000,None,None,None,26825000,None,None,None,194338000,517001000,85072000,None,0,None,493181000,687519000,431929000
2010-12-31,USD,1792877000,2495350000,702473000,702473000,591221000,278878000,246175000,1792877000,None,None,None,2816000,None,None,None,192288000,587405000,28218000,None,0,None,591221000,783509000,559187000
2011-03-31,USD,1817000000,2546000000,729000000,729000000,565000000,293000000,275000000,1817000000,None,None,None,3692000,None,None,None,193000000,568000000,92000000,None,475865000,None,565000000,758000000,476000000
2011-06-30,USD,1987000000,2760000000,773000000,773000000,519000000,392000000,297000000,1987000000,None,None,None,28576000,None,None,None,208000000,291000000,8000000,None,283407000,None,519000000,727000000,283000000
2011-09-30,USD,2046000000,2966000000,920000000,920000000,537000000,336000000,319000000,2046000000,None,None,None,78704000,None,None,None,266000000,616000000,125000000,None,490503000,None,537000000,803000000,491000000
