fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,712536000,1273930000,561394000,561394000,146111000,438949000,123376000,562325000,None,None,None,32022000,None,None,None,55400000,142027000,38764000,None,None,None,174000000,229400000,103263000
2007-12-31,USD,791362000,1461052000,669690000,669690000,135193000,507978000,140535000,648513000,None,None,None,31606000,None,None,None,67300000,120843000,26548000,None,None,None,152449000,219749000,92994000
2008-12-31,USD,962522000,1764365000,801843000,801843000,182943000,591304000,159518000,808336000,None,None,None,32113000,None,None,None,97088000,142843000,44579000,None,None,None,174968000,272056000,89510000
2009-12-31,USD,999843000,1784244000,784401000,784401000,230988000,601468000,163585000,765053000,None,None,None,47024000,None,None,None,101682000,185832000,36667000,None,None,None,232874000,334556000,144620000
2010-12-31,USD,1091488000,1927118000,835630000,835630000,284009000,635213000,172266000,807479000,None,None,None,63717000,None,3884000,None,108911000,220283000,33348000,None,253631000,None,283989000,392900000,185490000
2011-12-31,USD,1177889000,2073529000,895640000,895640000,295156000,696294000,186439000,882733000,None,None,None,53135000,None,None,None,120956000,235762000,57739000,None,None,None,288941000,409897000,178223000
2012-12-31,USD,1161045000,2069235000,908190000,908190000,264107000,682898000,214040000,896938000,None,None,None,51112000,None,16843000,None,130424000,231582000,62279000,None,163847000,None,274019000,404443000,169234000
2013-12-31,USD,1178478000,2132694000,954216000,954216000,169456000,798070000,210952000,1009022000,None,None,None,61271000,None,4200000,None,147157000,112385000,34574000,None,77811000,None,158099000,305256000,77790000
2014-12-31,USD,1178517000,2175044000,996527000,996527000,149984000,808200000,220333000,1028533000,None,None,None,22131000,None,3704000,None,149889000,131557000,42712000,None,88845000,None,153699000,303588000,88845000
2015-12-31,USD,1121670000,2019441000,897771000,897771000,166708000,761990000,192972000,954962000,None,None,20241000,21692000,None,831000,None,131848000,145847000,32754000,None,113093000,None,167491000,299339000,113093000
2016-12-31,USD,1138087000,2068172000,930085000,930085000,53194000,816724000,205864000,1022588000,None,-7242000,14700000,23380000,None,10308000,None,142900000,41560000,13435000,None,28125000,None,63502000,206402000,28125000
2017-12-31,USD,1187399000,2160153000,972754000,972754000,116650000,808942000,250301000,1059243000,None,-2814000,19100000,23014000,None,3069000,None,148700000,97805000,-16935000,None,122249000,None,120819000,269519000,114740000
2018-12-31,USD,1224362000,2290109000,1065747000,1065747000,-108641000,834783000,199196000,1032490000,None,2638000,26600000,23962000,None,33732000,None,138100000,507359000,146363000,None,365614000,None,536621000,674721000,360996000
2019-12-31,USD,1256996000,2311659000,1054663000,1054663000,229661000,824625000,202710000,1027335000,None,7084000,30500000,23416000,None,23849000,None,174500000,2261081000,502406000,None,1758675000,None,2284497000,2458997000,1758675000
2020-12-31,USD,1437887000,2545626000,1107739000,1107739000,421326000,800267000,217763000,1016561000,None,-21861000,4491393000,21861000,None,22717000,None,138600000,4918007000,1103778000,None,3806267000,None,4939868000,5078468000,3814229000
2021-12-31,USD,1638096000,2922545000,1284449000,1284449000,500336000,879574000,260638000,1137760000,None,-1551000,4921944000,1551000,None,24022000,None,137600000,5449055000,1194798000,None,4245902000,None,5450606000,5588206000,4254257000
2022-12-31,USD,1567330000,2802249000,1234919000,1234919000,482616000,827825000,256889000,1084714000,None,19886000,58000000,38114000,None,44779000,None,177200000,-4704273000,-1076738000,None,-3627535000,None,-4666159000,-4488959000,-3627535000
2023-12-31,USD,1426946000,2671262000,1244316000,1244316000,337796000,846803000,247427000,1089100000,None,47639000,96400000,49439000,None,None,None,145900000,-850104000,-212780000,None,-159298000,None,-800700000,-654800000,-637324000
2024-12-31,USD,1378900000,2566500000,1187600000,1187600000,269000000,814000000,295900000,1109900000,None,33100000,82000000,48900000,None,None,None,151600000,-2342500000,-498300000,None,-1844200000,None,-2293600000,-2142000000,-1844200000
2025-12-31,USD,1343600000,2583200000,1239600000,1239600000,270500000,844300000,256899999,1077500000,None,46500000,95500000,49000000,None,None,None,205400000,995500000,235600000,None,759900000,None,270500000,475900000,759900000
