fiscalDateEnding,reportedEPS
1996-12-31,1.13
1997-12-31,0.6747
1998-12-31,0.99
1999-12-31,0.4835
2000-12-31,1.8003
2001-12-31,1.4234
2002-12-31,2.82
2003-12-31,3.25
2004-12-31,3.01
2005-12-31,3.19
2006-12-31,3.41
2007-12-31,3.94
2008-12-31,4.74
2009-12-31,5.2
2010-12-31,6.24
2011-12-31,6.26
2012-12-31,5.81
2013-12-31,4.28
2014-12-31,4.35
2015-12-31,3.85
2016-12-31,1.36
2017-12-31,2.01
2018-12-31,5.85
2019-12-31,7.07
2020-12-31,10.53
2021-12-31,15.67
2022-12-31,14.23
2023-12-31,11.77
2024-12-31,10.31
2025-12-31,9.92
2026-03-31,1.89
