fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2021-03-31,None,-4655017,85639,4740656,4740656,-6866185,2145804,None,2211168,None,None,None,None,None,None,None,785813,-8046868,-785813,None,None,None,-6866185,-6080372,-8046868
2021-06-30,None,-2004881,3657919,5662800,5662800,-4362397,2271305,None,2357516,None,None,None,None,None,None,None,935679,-5254859,-935679,None,None,None,-4362397,-3426718,-5254859
2021-09-30,None,23200581,34968686,11768105,11768105,20780227,2248184,None,2420354,None,None,None,None,None,None,None,4439956,17890080,-4439956,None,None,None,20780227,25220183,17890080
2021-12-31,USD,-3735685,671938,4407623,4407623,-7961674,4110107,115882,4225989,None,-3514646,None,3514646,None,None,None,512237,-11129149,3861817,None,-11129149,None,-7614503,-7102266,-11129149
2022-03-31,USD,-6458047,69292,6527339,6527339,-11299306,4790259,None,4841259,None,-3714546,None,3714546,None,None,None,1266922,-14873009,3573703,None,-14873009,None,-11158463,-9891541,-14873009
2022-06-30,USD,3332123,12753671,9421548,9421548,-2403504,5419627,None,5735627,None,-2293682,None,2293682,None,None,None,2827932,-4562875,2427993,None,-4562875,None,-2269193,558739,-4562875
2022-09-30,USD,19834381,32452593,12618212,12618212,1775963,16690083,None,18058418,None,-7044210,None,6984901,None,None,None,4467072,-5650726,6630634,None,-5681823,None,1334175,5801247,-5650726
2022-12-31,USD,-4206472,1112407,5318879,5318879,-10699490,26899969,None,6493018,None,-6964739,None,6964739,None,None,None,529293,-17004252,6304762,None,-17004252,None,-10039513,-9510220,-17004252
2023-03-31,USD,-6883000,365000,7248000,7248000,-40112000,33204491,None,33229000,None,-5664545,None,5665000,None,None,None,1751000,-44685000,10237653,None,-44684938,None,-39020000,-37269000,-44685000
2023-06-30,USD,1105000,11616000,10511000,10511000,-14082000,15159808,None,15187000,None,-5540867,None,5541000,None,None,None,3235000,-19022000,6142758,None,-19021602,None,-13481000,-10246000,-19022000
2023-09-30,USD,37648000,53619000,15971000,15971000,22584000,15774474,None,15064000,None,-5970547,None,5970000,None,None,None,5248000,17174000,-314000,None,17487976,None,23144000,28392000,17488000
2023-12-31,USD,-7264768,1108230,8372998,8372998,-25884995,18616000,None,18620227,None,-6042041,None,6042041,None,None,None,855053,-31127356,12080,None,-31139436,None,-25085315,-24230262,-31139436
2024-03-31,USD,-3699000,5507000,9206000,9206000,-15309000,11610000,None,11610000,None,-5923000,None,5923000,None,None,None,1290000,-20073000,14000,None,-20087000,None,-14150000,-12860000,-20087000
2024-06-30,USD,3147000,13014000,9867000,9867000,-4755000,18616000,None,7902000,None,-5854000,None,5854000,None,None,None,1998000,-10465000,-484000,None,-9981000,None,-4611000,-2613000,-9981000
2024-09-30,USD,41506000,64507000,23001000,23001000,32865000,8641000,None,8641000,None,-5989000,None,5989000,None,None,None,11471000,27346000,-584000,None,27346000,None,33335000,44806000,27346000
2024-12-31,USD,184000,15585000,15401000,15401000,-7483000,7667000,None,7667000,None,-5948000,None,5948000,None,None,None,2692000,-13137000,-292000,None,-12845000,None,-7189000,-4497000,-12845000
2025-03-31,USD,-1561000,15646000,17207000,17207000,-10151000,8590000,None,8590000,None,-5735000,None,5735000,None,None,None,1979000,-15287000,251000,None,-15538000,None,-9552000,-7573000,-15538000
2025-06-30,USD,12051000,30751000,18700000,18700000,5527000,6524000,None,6524000,None,-5737000,None,5737000,None,None,None,3900000,490000,182000,None,308000,None,6227000,10127000,308000
2025-09-30,USD,46753000,67886000,21133000,21133000,39030000,7723000,None,7723000,None,-5602000,200000,28746000,None,None,None,8196000,33679000,-840000,None,34568000,None,62425000,70621000,34519000
2025-12-31,USD,-5560000,8547000,14107000,14107000,-19006000,13446000,None,13446000,None,-6289000,None,16955000,None,None,None,1396000,-14957000,192000,None,-15199000,None,-43700000,-42304000,-15149000
