fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2013-12-31,USD,8816000,14987000,6171000,6171000,8729000,87000,None,87000,None,None,None,5741000,None,None,None,5199000,2988000,None,None,None,None,8729000,13928000,2988000
2014-03-31,USD,9365000,15853000,6488000,6488000,9221000,144000,0,144000,None,None,None,5368000,None,None,None,5567000,3853000,0,None,0,None,9221000,14788000,3853000
2014-06-30,USD,9793000,17249000,7456000,7456000,9496000,297000,0,297000,None,None,None,5387000,None,None,None,6064000,4109000,941000,None,4109000,None,9496000,15560000,3168000
2014-09-30,USD,13318000,22767000,9449000,9449000,11175000,2143000,0,2143000,None,None,None,317000,None,None,None,7971000,10869000,-7643000,None,0,None,11175000,19146000,10869000
2014-12-31,USD,12313000,21898000,9585000,9585000,10525000,1788000,0,1788000,None,None,None,170000,None,None,None,7999000,10803000,-941000,None,29634000,None,10525000,18524000,10803000
2015-03-31,USD,6316000,16545000,10229000,10229000,4764000,1552000,0,1552000,None,None,None,168000,None,318000,None,8901000,5082000,654000,None,5250000,None,4764000,13665000,5082000
2015-06-30,USD,9253000,19619000,10366000,10366000,7946000,1307000,0,1307000,None,None,None,207000,None,None,None,8949000,8045000,-8436000,None,0,None,7946000,16895000,8045000
2015-09-30,USD,8354000,18777000,10423000,10423000,6545000,1642000,0,1809000,None,None,None,358000,None,168000,None,8737000,6355000,-8211000,None,6355000,None,6545000,15282000,6355000
2015-12-31,USD,9969000,19918000,9949000,9949000,5120000,1334000,0,1426000,None,None,None,377000,None,668000,None,8849000,4937000,-8278000,None,12814000,None,8543000,17392000,4937000
2016-03-31,USD,4742000,14194000,9452000,9452000,-23104000,1749000,0,1835000,None,None,None,430000,None,199000,None,8150000,-23335000,-7521000,None,-23335000,None,-22905000,-14755000,-23335000
2016-06-30,USD,9045000,17032000,7987000,7987000,-13711000,1207000,0,1298000,None,None,None,456000,None,147000,None,6584000,-14020000,603000,None,-14020000,None,-13564000,-6980000,-14020000
2016-09-30,USD,11817000,19997000,8180000,8180000,10594000,1153000,0,1223000,None,None,None,658000,None,266000,None,6751000,10202000,-5827000,None,10202000,None,10594000,17345000,10202000
2016-12-31,USD,18178000,27923000,9745000,9745000,16910000,1100000,0,1268000,None,None,None,911000,None,255000,None,8335000,16254000,-7169000,None,16254000,None,16910000,25245000,16254000
