fiscalDateEnding,reportedEPS
1998-08-31,1.2586
1999-08-31,1.3982
2000-08-31,1.7406
2001-08-31,1.0727
2002-08-31,3.27
2003-08-31,5.9113
2004-08-31,5.49
2005-08-31,6.0435
2006-08-31,6.29
2007-08-31,8.58
2008-08-31,10.06
2009-08-31,11.8182
2010-08-31,12.6
2011-08-31,16.24
2012-08-31,18.8909
2013-08-31,21.81
2014-08-31,26.99
2015-08-31,37.12
2016-08-31,46.8
2017-08-31,38.88
2018-08-31,50.43
2019-08-31,63.54
2020-08-31,72.01
2021-08-31,95.74
2022-08-31,117.53
2023-08-31,132.67
2024-08-31,146.24
2025-08-31,151.95
2026-02-28,58.67
