fiscalDateEnding,reportedEPS
1998-09-30,0.2606
1999-09-30,0.3362
2000-09-30,0.473
2001-09-30,0.56
2002-09-30,0.83
2003-09-30,0.99
2004-09-30,1.02
2005-09-30,0.82
2006-09-30,1.09
2007-09-30,1.32
2008-09-30,1.46
2009-09-30,1.71
2010-09-30,2.17
2011-09-30,2.61
2012-09-30,2.86
2013-09-30,3.09
2014-09-30,3.97
2015-09-30,4.96
2016-09-30,5.62
2017-09-30,5.89
2018-09-30,6.48
2019-09-30,7.08
2020-09-30,7.9
2021-09-30,9.26
2022-09-30,11.02
2023-09-30,11.99
2024-09-30,13.76
2025-09-30,15.99
2026-03-31,4.08
