fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,None,18500000,None,None,None,None,19500000,6900000,None,None,None,-9600000,4200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6900000
2006-03-31,None,7400000,None,None,None,None,19600000,8300000,None,-27400000,None,-10000000,-8400000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2100000
2006-06-30,None,20700000,None,None,None,None,19300000,8400000,None,13300000,None,-10900000,-10700000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7600000
2006-09-30,None,55600000,None,None,None,None,19300000,6800000,None,3500000,None,-7700000,-28100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6600000
2006-12-31,None,25700000,None,None,None,None,29700000,24600000,None,25800000,None,-17900000,-24100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-29600000
2007-03-31,None,15400000,None,None,None,None,18200000,16600000,None,-16200000,None,-16400000,-6100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4800000
2007-06-30,None,-4700000,None,None,None,None,17900000,21400000,None,-6900000,None,-20800000,25600000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4700000
2007-09-30,None,37300000,None,None,None,None,18000000,15500000,None,15000000,None,-15500000,-23300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5800000
2007-12-31,None,31500000,None,None,None,None,19400000,23700000,None,15100000,None,-25400000,16200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-75100000
2008-03-31,None,-1100000,None,None,None,None,21100000,19100000,None,-6400000,None,-19100000,14700000,None,None,None,None,None,None,None,None,None,None,None,None,3600000,None,None,-21300000
2008-06-30,None,15600000,None,None,None,None,20300000,8400000,None,1800000,None,-5800000,-7400000,None,None,None,None,None,None,None,None,None,None,None,None,1500000,None,None,-1800000
2008-09-30,None,16100000,None,None,None,None,20300000,20100000,None,3300000,None,-22700000,4200000,None,None,None,None,None,None,None,None,None,None,None,None,300000,None,None,-87600000
2008-12-31,None,36300000,None,None,None,None,19000000,11700000,None,7700000,None,-7200000,-30800000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-12100000
2009-03-31,None,21000000,None,None,None,None,17000000,5900000,None,-3000000,None,-4700000,-20200000,None,None,None,None,None,None,None,None,None,None,None,None,100000,None,None,20800000
2009-06-30,None,37400000,None,None,None,None,16300000,7700000,None,-2500000,None,-7600000,-28100000,None,None,None,None,None,None,None,None,None,None,None,None,700000,None,None,35000000
2009-09-30,None,56800000,None,None,None,None,16400000,5300000,None,7700000,None,-5200000,-45800000,None,None,None,None,None,None,None,None,None,None,None,None,400000,None,None,15200000
2009-12-31,None,39900000,None,None,None,None,16500000,15000000,None,13800000,None,-14700000,-13400000,None,None,None,None,None,None,None,None,None,None,None,None,100000,None,None,15100000
2010-03-31,None,8200000,None,None,None,None,15900000,8700000,None,-12700000,None,-8600000,-7500000,None,None,None,None,None,None,None,None,None,None,None,None,500000,None,None,12700000
2010-06-30,None,31300000,None,None,None,None,14900000,12800000,None,-4000000,None,-12500000,-21100000,None,None,None,None,None,None,None,None,None,None,None,None,1200000,None,None,23700000
2010-09-30,None,65500000,None,None,None,None,19100000,11600000,None,-3800000,None,-518800000,467600000,None,None,None,None,None,None,None,None,None,None,None,None,1100000,None,None,9700000
2010-12-31,None,73400000,None,None,None,None,24100000,15100000,None,-7900000,None,-14800000,-45700000,None,None,None,None,None,None,None,None,None,None,None,None,1900000,None,None,13700000
2011-03-31,None,-25600000,None,None,None,None,23600000,12500000,None,-6100000,None,-12400000,24400000,None,None,None,None,None,None,None,None,None,None,None,None,1100000,None,None,6800000
2011-06-30,None,21300000,None,None,None,None,23800000,13300000,None,-16600000,None,-15100000,-18100000,None,None,None,None,None,None,None,None,None,None,None,None,2700000,None,None,26500000
2011-09-30,None,63900000,None,None,None,None,24000000,9500000,None,23100000,None,-35200000,-23300000,None,None,None,None,None,None,None,None,None,None,None,None,-1600000,None,None,17300000
2011-12-31,None,103900000,None,None,None,None,23900000,19200000,None,6100000,None,-27500000,-3300000,None,None,None,None,None,None,None,None,None,None,None,None,700000,None,None,-11400000
2012-03-31,None,-43100000,None,None,None,None,23800000,20400000,None,-16500000,None,-25400000,-2300000,None,None,None,None,None,None,None,None,None,None,None,None,800000,None,None,6800000
2012-06-30,None,38100000,None,None,None,None,23700000,20700000,None,-6500000,None,-19700000,-2000000,None,None,None,None,None,None,None,None,None,None,-300000,None,1400000,None,None,26300000
2012-09-30,None,58000000,None,None,None,None,24700000,14200000,None,17100000,None,-15900000,-3300000,None,None,None,None,None,None,None,None,None,None,None,None,1300000,None,None,15800000
2012-12-31,None,120000000,None,None,None,None,25500000,19600000,None,-6200000,None,-19400000,-8600000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,1400000,None,None,3400000
2013-03-31,None,-58600000,None,None,None,None,24700000,20100000,None,-13200000,None,-19700000,-5500000,None,None,None,None,None,None,None,None,None,None,-2900000,None,700000,None,None,1000000
2013-06-30,None,34100000,None,None,None,None,24900000,16300000,None,2400000,None,-22800000,-36500000,None,None,None,None,11200000,11200000,None,None,None,None,-5500000,None,1800000,None,None,18100000
2013-09-30,None,87400000,None,None,None,None,25100000,12300000,None,26600000,None,-16800000,-12900000,None,None,None,None,5500000,5500000,None,None,None,None,-4500000,None,1100000,None,None,13300000
2013-12-31,None,92300000,None,None,None,None,26100000,12800000,None,-16800000,None,-12600000,-158400000,None,None,None,None,5200000,5200000,None,None,None,None,-100000,None,400000,None,None,-10400000
2014-03-31,None,-52500000,None,None,None,None,25300000,10300000,None,-16500000,None,-10300000,56100000,None,None,None,None,5100000,5100000,None,None,None,None,-400000,None,1300000,None,None,-2500000
2014-06-30,None,29600000,None,None,None,None,26000000,13100000,None,8900000,None,-93900000,113600000,None,None,None,None,5700000,5700000,None,None,None,None,-2700000,None,2100000,None,None,-4600000
2014-09-30,None,60500000,None,None,None,None,27200000,12300000,None,17400000,None,-10700000,-91200000,None,None,None,None,5600000,5600000,None,None,None,None,-4600000,None,1500000,None,None,1700000
2014-12-31,None,19100000,None,None,None,None,33100000,17900000,None,3100000,None,-735400000,757200000,None,None,None,None,6400000,6400000,None,None,None,None,-4400000,None,900000,None,None,21000000
2015-03-31,None,-1100000,None,None,None,None,57400000,29400000,None,-11000000,None,-29000000,-20400000,None,None,None,None,9000000,9000000,None,None,None,None,-700000,None,2400000,None,None,-1200000
2015-06-30,None,75700000,None,None,None,None,58200000,30000000,None,6100000,None,9600000,-41000000,None,None,None,None,9000000,9000000,None,None,None,None,-148800000,None,3700000,None,None,18300000
2015-09-30,None,91800000,None,None,None,None,58100000,28800000,None,10500000,None,-50400000,-55300000,None,None,None,None,6500000,6500000,None,None,None,None,-100000,None,2300000,None,None,6400000
2015-12-31,None,88200000,None,None,None,None,50100000,27200000,None,900000,None,-29900000,-43400000,None,None,None,None,6500000,6500000,None,None,None,None,None,None,1900000,None,None,-2900000
2016-03-31,None,-18700000,None,None,None,None,52500000,31800000,None,-3300000,None,-73500000,71200000,None,None,None,None,7300000,7300000,None,None,None,None,-1100000,None,2400000,None,None,-1900000
2016-06-30,None,87600000,None,None,None,None,53500000,34200000,None,4600000,None,-38600000,147500000,None,None,None,None,7400000,7400000,None,None,None,None,123900000,None,3800000,None,None,8900000
2016-09-30,None,91600000,None,None,None,None,63200000,40400000,None,10700000,None,-947100000,726000000,None,None,None,None,8400000,8400000,None,None,None,None,-3400000,None,-900000,None,None,-2400000
2016-12-31,None,109300000,None,None,None,None,69500000,41500000,None,10600000,None,-37400000,-69000000,None,None,None,None,8300000,8300000,None,None,None,None,-1200000,None,3700000,None,None,-76100000
2017-03-31,None,-3700000,None,None,None,None,64400000,40600000,None,-26600000,None,-44100000,458700000,None,None,None,None,8400000,8400000,None,None,None,None,-1800000,None,4000000,None,None,-36400000
2017-06-30,None,60671606,None,None,None,None,48800000,30236186,None,-1124404,None,-348954760,-121922358,None,None,None,None,8168495,8168495,None,None,None,None,14174,None,5000000,None,None,-4500000
2017-09-30,None,44510608,None,None,None,None,49400000,21087878,None,2411026,None,-642265880,621822535,None,None,None,None,9655974,9655974,None,None,None,None,-199293,None,2100000,None,None,1600000
2017-12-31,None,34786165,None,None,None,None,46800000,22399925,None,13107550,None,-1548176,-23795503,None,None,None,None,7877664,7877664,None,None,None,None,-1894764,None,6400000,None,None,9500000
2018-03-31,None,22600000,None,None,None,None,47400000,29800000,None,-9100000,None,326800000,-290200000,None,None,None,None,8400000,8400000,None,None,None,None,-5600000,None,3400000,None,None,4600000
2018-06-30,None,34421336,None,None,None,None,48700000,28310286,None,-4462366,None,-61789379,-18962558,None,None,None,None,8231223,8231223,None,None,None,None,-15881996,None,4400000,None,None,12200000
2018-09-30,None,86828025,None,None,None,None,49600000,35426255,None,4307171,None,-47218156,-27076711,None,None,None,None,8082117,8082117,None,None,None,None,-23907843,None,6800000,None,None,8500000
2018-12-31,None,95998555,None,None,None,None,48900000,34879775,None,8764307,None,-143668362,45044457,None,None,None,None,8077983,8077983,None,None,None,None,-28145195,None,2700000,None,None,3600000
2019-03-31,None,23600000,None,None,None,None,39700000,22000000,None,-2800000,None,4900000,-46700000,None,None,None,None,8200000,8200000,None,None,None,None,-11000000,None,3300000,None,None,-22700000
2019-06-30,None,8198888,None,None,None,None,42900000,24153248,None,-1486370,None,-50156098,1543584,None,None,None,None,7948651,7948651,None,None,None,None,-19901741,None,3200000,None,None,2700000
2019-09-30,None,83069978,None,None,None,None,41700000,33650388,None,-2565456,None,-44220703,-8146769,None,None,None,None,8437316,8437316,None,None,None,None,-435291,None,1500000,None,None,7300000
2019-12-31,None,133141643,None,None,None,None,44300000,21993223,None,1425341,None,-59048131,-13020533,None,None,None,None,8073438,8073438,None,None,None,None,-618940,None,3900000,None,None,1900000
2020-03-31,None,-12600000,None,None,None,None,45000000,34899999,None,-600000,None,-65700000,-12900000,None,None,None,None,9800000,9800000,None,None,None,None,-31900000,None,2400000,None,None,-27400000
2020-06-30,None,61257354,None,None,None,None,52800000,27743884,None,3062416,None,-41365879,77809304,None,None,None,None,10194823,10194823,None,None,None,None,282569,None,4900000,None,None,-131700000
2020-09-30,None,57492219,None,None,None,None,53600000,23532949,None,579118,None,-32439196,-75554677,None,None,None,None,10319142,10319142,None,None,None,None,-1129763,None,6200000,None,None,22300000
2020-12-31,None,75221080,None,None,None,None,50700000,31168540,None,-2012189,None,-43718401,-83127990,None,None,None,None,10448110,10448110,None,None,None,None,-1427072,None,8600000,None,None,-20000000
2021-03-31,None,29500000,None,None,None,None,53100000,27000000,None,3200000,None,-29200000,-12400000,None,None,None,None,9700000,9700000,None,None,None,None,-3100000,None,2400000,None,None,-10200000
2021-06-30,None,58690933,None,None,None,None,52000000,36008093,None,-6360599,None,-37580417,-9622244,None,None,None,None,10283147,10283147,None,None,None,None,-13518638,None,3800000,None,None,-8300000
2021-09-30,None,80155946,None,None,None,None,53300000,35326296,None,-9415902,None,-51062397,-16895592,None,None,None,None,8932904,8932904,None,None,None,None,-28537936,None,3800000,None,None,18100000
2021-12-31,None,77406402,None,None,None,None,60700000,52837202,None,1735908,None,-123534446,49658976,None,None,None,None,9771939,9771939,None,None,None,None,-2681275,None,None,None,None,-2800000
2022-03-31,None,23600000,None,None,None,None,61200000,38600000,None,-11100000,None,-40500000,-12600000,None,None,None,None,11300000,11300000,None,None,None,None,-1800000,None,3300000,None,None,-6700000
2022-06-30,None,66018345,None,None,None,None,60200000,45956845,None,-7855818,None,-54874562,-5760347,None,None,None,None,11427133,11427133,None,None,None,None,-184902,None,4200000,None,None,-22500000
2022-09-30,None,90140862,None,None,None,None,59600000,67894682,None,-7074886,None,-78392671,-14349934,None,None,None,None,10867210,10867210,None,None,None,None,-10784877,None,3200000,None,None,1300000
2022-12-31,None,90275092,None,None,None,None,46100000,2990802,None,17016775,None,-278311,-65867580,None,None,None,None,9941015,9941015,None,None,None,None,-13792543,None,6500000,None,None,34800000
2023-03-31,None,34300000,None,None,None,None,47100000,42200000,None,2100000,None,-61500000,300000,None,None,None,None,12800000,12800000,None,None,None,None,-19300000,None,2000000,None,None,3200000
2023-06-30,USD,77192702,None,None,None,None,47200000,27244602,None,2616612,None,-52802599,-34821592,None,None,None,None,13191548,13191548,None,None,None,None,-2577055,None,3000000,None,None,13600000
2023-09-30,USD,148545957,None,None,None,None,49300000,34390277,None,-101729,None,-41299237,-94695148,None,None,None,None,12733344,12733344,None,None,None,None,-595420,None,None,None,None,33700000
2023-12-31,USD,57957354,None,None,None,None,83100000,97922634,None,18276072,None,-60028991,-31614524,None,None,None,None,10723536,10723536,None,None,None,None,-159466034,None,7400000,None,None,12100000
