date,dividend
1992-08-10,0.0085
1992-11-03,0.008
1993-02-12,0.01
1993-05-17,0.01
1993-08-09,0.02
1993-11-10,0.02
1994-02-14,0.02
1994-05-16,0.02
1994-08-15,0.025
1994-11-14,0.025
1995-02-13,0.025
1995-05-15,0.019
1995-08-18,0.025
1995-11-17,0.025
1996-02-15,0.025
1997-07-01,0.018
1997-09-17,0.025
1997-12-15,0.025
1998-04-17,0.025
1998-06-22,0.025
2012-11-30,0.06
2013-03-18,0.06
2013-05-28,0.058
2013-08-27,0.057
2013-11-27,0.057
2014-03-07,0.055
2014-06-04,0.055
2014-08-26,0.06
2015-03-09,0.06
2015-06-03,0.06
2015-08-25,0.06
2015-11-27,0.06
2016-03-07,0.06
2016-06-01,0.06
2016-08-23,0.06
2016-11-25,0.06
2017-03-10,0.06
2017-05-31,0.06
2017-08-21,0.06
2017-11-27,0.06
2018-03-12,0.06
2018-05-31,0.06
2018-08-21,0.06
2018-11-26,0.06
2019-03-11,0.06
2019-05-30,0.06
2019-08-20,0.06
2019-11-25,0.06
2020-03-09,0.06
2020-06-04,0.06
2020-08-18,0.06
2020-11-23,0.06
2021-03-11,0.06
2021-06-03,0.06
2021-08-18,0.06
2021-11-22,0.06
2022-03-10,0.07
2022-06-09,0.07
2022-08-23,0.07
2022-11-28,0.07
2023-03-09,0.08
2023-06-01,0.08
2023-08-23,0.08
2023-11-20,0.08
2024-03-07,0.09
2024-06-07,0.09
2024-08-22,0.09
2024-11-05,0.82
2024-11-22,0.09
2025-03-07,0.1
2025-06-06,0.1
2025-08-21,0.1
2025-11-25,0.1
2026-03-06,0.12
