fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,7431000000,2196000000,493000000,493000000,240000000,249000000,5234000000,3039000000,None,249000000,249000000,257000000,None,None,64000000,1147000000,None,4953000000,1356000000,241000000,None,None,95000000,3597000000,None,2581000000,None,None,2505000000,1021000000,None,2477000000,-663000000,261000000,1000000,234000000
2006-03-31,USD,19507000000,2457000000,818000000,818000000,412000000,426000000,17050000000,11452000000,None,1420000000,1420000000,2748000000,None,None,67000000,339000000,None,13690000000,1360000000,346000000,None,None,136000000,12330000000,None,7822000000,None,None,7958000000,878000000,None,5816000000,None,184000000,1000000,238000000
2006-06-30,USD,19442000000,2910000000,957000000,957000000,402000000,473000000,16532000000,11815000000,None,1182000000,1182000000,1462000000,None,None,58000000,598000000,None,13338000000,1630000000,340000000,None,None,125000000,11708000000,None,7631000000,None,None,7756000000,1165000000,None,6103000000,None,374000000,1000000,319000000
2006-09-30,USD,19721000000,3671000000,1388000000,1388000000,397000000,433000000,16050000000,11686000000,None,1001000000,1001000000,1547000000,None,None,74000000,985000000,None,13715000000,1795000000,278000000,None,None,123000000,11673000000,None,7826000000,None,None,7949000000,1394000000,None,6005000000,-297000000,782000000,1000000,317000000
2006-12-31,USD,19435000000,3083000000,777000000,777000000,420000000,432000000,16352000000,11600000000,None,981000000,981000000,1789000000,None,None,44000000,1454000000,None,13776000000,2032000000,327000000,None,None,123000000,11497000000,None,8647000000,None,None,8726000000,1582000000,None,5658000000,-732000000,739000000,1000000,244000000
2007-03-31,USD,18711000000,2669000000,655000000,655000000,400000000,409000000,16042000000,11521000000,None,958000000,958000000,1787000000,None,None,49000000,729000000,None,13384000000,1568000000,295000000,None,None,129000000,11569000000,None,8637000000,None,None,8766000000,1144000000,None,5326000000,-835000000,790000000,1000000,271000000
2007-06-30,USD,18936000000,2997000000,795000000,795000000,430000000,564000000,15939000000,11454000000,None,931000000,931000000,1785000000,None,None,52000000,734000000,None,13602000000,1645000000,383000000,None,None,126000000,11710000000,None,8609000000,None,None,8735000000,1136000000,None,5333000000,-500000000,925000000,3000000,288000000
2007-09-30,USD,19204000000,3349000000,1171000000,1171000000,424000000,536000000,15855000000,11413000000,None,898000000,898000000,1785000000,None,None,62000000,728000000,None,13579000000,1610000000,356000000,None,None,129000000,11722000000,None,8619000000,None,None,8748000000,1125000000,None,5624000000,-553000000,1180000000,3000000,285000000
2007-12-31,USD,19274000000,3562000000,1132000000,1132000000,451000000,512000000,15712000000,11320000000,None,873000000,873000000,1786000000,None,None,29000000,1467000000,None,13770000000,2277000000,381000000,None,None,466000000,11493000000,None,7895000000,None,None,8361000000,1430000000,None,5504000000,-638000000,1270000000,3000000,236000000
2008-03-31,USD,20974000000,4964000000,834000000,834000000,454000000,456000000,16010000000,11279000000,None,852000000,852000000,1786000000,None,None,39000000,2691000000,None,15742000000,3453000000,349000000,None,None,130000000,12042000000,None,8101000000,None,None,8231000000,2974000000,None,5232000000,-693000000,1308000000,3000000,245000000
