fiscalDateEnding,reportedEPS
1999-01-31,0.2905
2000-01-31,0.2053
2001-01-31,0.2261
2002-01-31,0.2387
2003-01-31,0.315
2004-01-31,0.368
2005-01-31,0.2843
2006-01-31,0.341
2007-01-31,0.4252
2008-01-31,0.4764
2009-01-31,0.5829
2010-01-31,0.887
2011-01-31,1.1565
2012-01-31,1.4311
2013-01-31,1.7647
2014-01-31,2.4276
2015-01-31,2.8112
2016-01-31,3.28
2017-01-31,2.83
2018-01-31,3.34
2019-01-31,4.26
2020-01-31,4.6
2021-01-31,0.78
2022-01-31,4.86
2023-01-31,4.39
2024-01-31,5.56
2025-01-31,6.32
2026-01-31,6.61
