fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2012-12-31,USD,1565000000,None,None,None,None,382000000,511000000,None,28000000,None,-1526000000,-210000000,None,None,None,None,0,0,None,None,None,None,None,None,205000000,None,None,778000000
2013-12-31,USD,1993000000,None,None,None,None,453000000,391000000,None,170000000,None,-1721000000,-85000000,None,None,None,None,0,0,None,None,None,None,None,None,253000000,None,None,955000000
2014-12-31,USD,2220000000,None,None,None,None,516000000,492000000,None,-289000000,None,-2881000000,1284000000,None,None,None,None,0,0,None,None,None,None,3933000000,None,299000000,None,None,419000000
2015-12-31,USD,2546000000,None,None,None,None,608000000,722000000,99000000,-42000000,None,-8038000000,4728000000,None,None,None,None,0,0,None,None,None,None,-18000000,None,346000000,-808000000,-44000000,1228000000
2016-12-31,USD,3158000000,None,None,None,None,724000000,669000000,-77000000,93000000,None,-5904000000,2038000000,None,None,None,None,0,0,None,None,None,None,-995000000,None,438000000,197000000,None,1401000000
2017-12-31,USD,2531000000,None,None,None,None,805000000,667000000,12000000,-1289000000,None,-4485000000,4084000000,None,None,None,None,0,0,None,None,None,None,-1006000000,None,733000000,1293000000,36000000,1795000000
2018-12-31,USD,5483000000,None,None,None,None,776000000,823000000,-59000000,1701000000,None,840000000,-1262000000,None,None,None,None,2075000000,2075000000,None,None,None,None,-3520000000,None,853000000,5061000000,None,2057000000
2019-12-31,USD,4561000000,None,None,None,None,912000000,704000000,-120000000,-36000000,None,-5733000000,3688000000,None,None,None,None,4293000000,4293000000,None,None,None,None,-1411000000,None,1021000000,2516000000,None,2459000000
2020-12-31,USD,6219000000,None,None,None,None,1189000000,866000000,-100000000,272000000,None,-16218000000,12492000000,None,None,None,None,5019000000,5019000000,None,None,None,None,-1635000000,None,1376000000,2128000000,None,4202000000
2021-12-31,USD,5797000000,None,None,None,None,1265000000,908000000,-222000000,329000000,None,-5485000000,-764000000,None,None,None,None,4608000000,4608000000,None,None,None,None,-3373000000,None,1376000000,91000000,None,4169000000
2022-12-31,USD,5813000000,None,None,None,None,1317000000,706000000,-163000000,1265000000,None,-3328000000,-1203000000,None,None,None,None,3475000000,3475000000,None,None,None,None,-4199000000,None,1261000000,1282000000,None,2419000000
2023-12-31,USD,4843000000,None,None,None,None,1072000000,623000000,None,-19000000,None,752000000,-2993000000,None,None,None,None,1528000000,1528000000,None,None,None,None,-5002000000,None,1475000000,None,None,4246000000
2024-12-31,USD,7450000000,None,None,None,None,1032000000,683000000,None,None,None,1689000000,-8276000000,None,None,None,None,0,0,None,None,None,None,-6047000000,None,1230000000,None,None,4147000000
2025-12-31,USD,6416000000,None,None,None,None,963000000,852000000,None,None,None,797000000,-5958000000,None,None,None,None,130000000,130000000,None,None,None,None,-6052000000,None,1002000000,None,None,5233000000
