fiscalDateEnding,reportedEPS
1996-12-31,0.51
1997-12-31,-0.24
1998-12-31,3.2217
1999-12-31,-0.57
2000-12-31,-0.4667
2001-12-31,-0.8935
2002-12-31,-2.239
2003-12-31,0.21
2004-12-31,0.81
2005-12-31,0.15
2006-12-31,0.17
2007-12-31,-0.53
2008-12-31,-4.31
2010-12-31,-0.58
2011-12-31,0.0205
2012-12-31,1.24
2013-12-31,0.32
2014-12-31,0.9
2015-12-31,0.67
2016-12-31,1.17
2017-12-31,1.09
2018-12-31,2.38
2019-12-31,1.27
2020-12-31,3.84
2021-12-31,1.07
2022-12-31,4.34
2023-12-31,-1.39
2024-12-31,3.1023
2025-12-31,-1.3329
2026-03-31,0
