fiscalDateEnding,reportedEPS
1996-08-31,1.32
1997-08-31,0.52
1998-08-31,-0.59
1999-08-31,-0.14
2000-08-31,2.56
2001-08-31,-0.21
2002-08-31,-0.8
2003-08-31,-1.9
2004-08-31,0.2
2005-08-31,0.27
2006-08-31,0.27
2007-08-31,-0.32
2008-08-31,-1.22
2009-08-31,-2
2010-08-31,1.29
2011-08-31,0.15
2012-08-31,-0.98
2013-08-31,-0.14
2014-08-31,3.23
2015-08-31,2.69
2016-08-31,0.06
2017-08-31,4.86
2018-08-31,11.95
2019-08-31,6.29
2020-08-31,2.83
2021-08-31,6.06
2022-08-31,8.34
2023-08-31,-4.45
2024-08-31,1.27
2025-08-31,8.29
2026-02-28,16.98
